time t,actual price at t,expected price at t + 4,actual price at t + 4,delta at t,expected delta at t+4,actual delta at t + 4,spot at t,expected spot at t+4,actual spot at t + 4,time t + 4,trade pnl,    , Total PnL:
"01/12/2020, 09:15:11",72.02142857142857,73.02081397105916,68.1,-0.12861489890383382,-0.2575079484476764,-0.12432628845999716,29684.8,-7.770370370370746,29691.35,"01/12/2020, 09:15:15",-4.641642857142863,    ,-40.28079585550981
"01/12/2020, 09:15:13",66.214,65.45596946563391,75.0,-0.12051123313767675,-0.24057230199192126,-0.13281783353704668,29719.4,6.290123456790752,29666.15,"01/12/2020, 09:15:17",-8.12386
"01/12/2020, 09:15:20",78.55555555555554,80.52618076129153,79.95,-0.13823559510228733,-0.2785583642423857,-0.13861579363947385,29635.6,-14.255555555555878,29650.2,"01/12/2020, 09:15:24",0.6088888888889045,   ,positive:,18
"01/12/2020, 09:15:21",78.55555555555554,80.37335363115056,78.38455882352943,-0.13823559510228733,-0.27987619055378965,-0.13740874369432277,29614.3,-13.149999999999613,29645.3,"01/12/2020, 09:15:25",-0.9565522875816669,   ,negative:,28
"01/12/2020, 09:15:22",83.6,84.81206939497844,78.38455882352943,-0.14350306364576682,-0.2895153533627084,-0.13740874369432277,29628.6,-8.44629629629654,29653.3,"01/12/2020, 09:15:26",-6.051441176470563
"01/12/2020, 09:15:25",78.38455882352943,79.87578297346143,73.05,-0.13740874369432277,-0.27569325974719716,-0.1301872216799893,29645.3,-10.852469135802234,29677.3,"01/12/2020, 09:15:29",-6.118404411764729,   ,EPAP:,9
"01/12/2020, 09:15:26",78.38455882352943,79.26651938953786,71.6,-0.13740874369432277,-0.27618986945229007,-0.1279688498016185,29653.3,-6.418518518518896,29689.7,"01/12/2020, 09:15:30",-7.568404411764732,   ,EPAL:,13
"01/12/2020, 09:15:28",76.73984375,75.34876954785616,73.3,-0.13460400235771885,-0.26897616154386655,-0.12984176855752594,29670.5,10.334567901234953,29686.65,"01/12/2020, 09:15:32",2.6724453125000087,   ,ELAP:,10
"01/12/2020, 09:15:29",73.05,72.2465358997799,75.84390243902439,-0.1301872216799893,-0.25829299722042864,-0.13260136115604837,29677.3,6.171604938271757,29676.2,"01/12/2020, 09:15:33",-2.063402439024393,   ,ELAL:,14
"01/12/2020, 09:15:30",71.6,70.47948263306418,75.84390243902439,-0.1279688498016185,-0.2537149551739961,-0.13260136115604837,29689.7,8.756172839506487,29670.85,"01/12/2020, 09:15:34",-3.5279024390243956
"01/12/2020, 09:15:32",73.3,72.47839014229427,79.44742268041237,-0.12984176855752594,-0.2590565040184539,-0.13806287178113053,29686.65,6.327777777778173,29660.2,"01/12/2020, 09:15:36",-5.414422680412376
"01/12/2020, 09:15:39",78.7,79.57274481546811,83.19,-0.13647167963881657,-0.27449197687665106,-0.14126423232028174,29664.6,-6.395061728395914,29651.55,"01/12/2020, 09:15:43",3.702999999999995
"01/12/2020, 09:16:18",78.1,78.99400084362586,78.99109589041096,-0.13666899751569872,-0.27429048910874,-0.1372994830035168,29653.1,-6.541358024691519,29652.9,"01/12/2020, 09:16:22",0.11009589041096635
