time t,actual price at t,delta at t,expected price at t + 6,expected delta at t+6,actual price at t + 6,time t + 6,trade pnl,    ,    , Total PnL:
"01/12/2020, 09:15:23",115.0,-0.18703366849877057,120.45131936575766,-0.19697909465343322,102.6,"01/12/2020, 09:15:29",-13.550000000000006,    ,    ,-994.5127500000001
"01/12/2020, 09:15:24",113.0,-0.18315568563593843,117.55274354911187,-0.19369148202533482,100.9,"01/12/2020, 09:15:30",-13.229999999999995
"01/12/2020, 09:15:25",110.575,-0.1817209308001111,114.85147384289323,-0.19115258054315468,100.9,"01/12/2020, 09:15:31",-10.780749999999998
"01/12/2020, 09:15:26",110.575,-0.1817209308001111,114.55811620713158,-0.18978654378523296,103.65,"01/12/2020, 09:15:32",-8.030749999999998
"01/12/2020, 09:15:27",108.80000000000001,-0.17874322156785638,112.492382142,-0.1851435463192462,104.85,"01/12/2020, 09:15:33",-5.038000000000017
"01/12/2020, 09:15:28",108.80000000000001,-0.17874322156785638,111.96862042010487,-0.1848018421347344,115.45,"01/12/2020, 09:15:34",5.561999999999991
"01/12/2020, 09:15:29",102.6,-0.17226151344402751,105.1804930863343,-0.17747916793213453,115.45,"01/12/2020, 09:15:35",11.824000000000009
"01/12/2020, 09:15:30",100.9,-0.16973301512734906,103.1005182625954,-0.17427987038729992,111.94999999999999,"01/12/2020, 09:15:36",10.040999999999983
"01/12/2020, 09:15:31",100.9,-0.16973301512734906,102.75480489915395,-0.17357759500895475,111.94999999999999,"01/12/2020, 09:15:37",10.040999999999983
"01/12/2020, 09:15:32",103.65,-0.17229090835826355,105.0999019927004,-0.17576514835427984,109.8,"01/12/2020, 09:15:38",5.113499999999991
"01/12/2020, 09:15:33",104.85,-0.17421601216938143,105.95787116260689,-0.1773358717496194,110.1,"01/12/2020, 09:15:39",4.2015
"01/12/2020, 09:15:42",114.6,-0.1841062589392095,113.42912584315178,-0.1850751885279193,108.9,"01/12/2020, 09:15:48",4.553999999999989
"01/12/2020, 09:15:43",117.225,-0.1862657016772573,115.95183209880533,-0.18726769198163942,108.9,"01/12/2020, 09:15:49",7.152749999999989
"01/12/2020, 09:15:58",101.9,-0.17149039758805884,100.8227002498103,-0.16855022417018478,102.35,"01/12/2020, 09:16:04",-1.4689999999999888
"01/12/2020, 09:15:59",100.9,-0.17068302909137856,99.87327560201501,-0.16754403213751531,100.85,"01/12/2020, 09:16:05",-0.9589999999999888
"01/12/2020, 09:16:00",100.9,-0.17074962672722904,99.87866654261458,-0.1673696813715809,100.0,"01/12/2020, 09:16:06",-0.10899999999999443
"01/12/2020, 09:16:01",100.9,-0.17074962672722904,99.85306339818962,-0.16718421052307705,101.0,"01/12/2020, 09:16:07",-1.1089999999999944
"01/12/2020, 09:16:02",101.275,-0.1714160883011573,100.18402083553477,-0.16758848292358933,101.55,"01/12/2020, 09:16:08",-1.2877499999999915
"01/12/2020, 09:16:03",101.275,-0.1714160883011573,100.20096029666175,-0.16741495155555758,102.3,"01/12/2020, 09:16:09",-2.0377499999999915
"01/12/2020, 09:16:18",110.8,-0.18115433667844627,111.96268812611699,-0.183554193526561,110.65,"01/12/2020, 09:16:24",-1.2579999999999916
"01/12/2020, 09:16:19",110.8,-0.1817797538024024,112.23924810958891,-0.1847259556166334,110.775,"01/12/2020, 09:16:25",-1.1329999999999916
"01/12/2020, 09:16:20",110.8,-0.1817797538024024,112.40686740397554,-0.18511926374665802,111.7,"01/12/2020, 09:16:26",-0.2079999999999944
"01/12/2020, 09:16:21",111.1,-0.1818635155359516,112.87035478365559,-0.18542473849048174,111.7,"01/12/2020, 09:16:27",-0.5109999999999915
"01/12/2020, 09:16:22",109.67500000000001,-0.18028055208105798,111.49136913684421,-0.1839563634848871,111.15,"01/12/2020, 09:16:28",0.3782499999999942
"01/12/2020, 09:16:23",110.65,-0.18156526289203612,112.57855575754634,-0.18533422925103246,111.7,"01/12/2020, 09:16:29",-0.05650000000000288
"01/12/2020, 09:16:24",110.65,-0.18156526289203612,112.60224002384548,-0.18537495065827345,110.6,"01/12/2020, 09:16:30",-1.1565000000000114
"01/12/2020, 09:16:25",110.775,-0.1812106132547342,112.73691694324398,-0.18498331404389715,110.6,"01/12/2020, 09:16:31",-1.2827500000000114
"01/12/2020, 09:16:26",111.7,-0.18223546194349183,113.73009364192242,-0.18602155250201854,111.6,"01/12/2020, 09:16:32",-1.2170000000000085
"01/12/2020, 09:16:27",111.7,-0.18223546194349183,113.75754476027322,-0.1859784933654223,113.5,"01/12/2020, 09:16:33",0.6829999999999972
"01/12/2020, 09:16:28",111.15,-0.1821284020479652,113.20367315136336,-0.18580159893540243,113.5,"01/12/2020, 09:16:34",1.2384999999999942
"01/12/2020, 09:16:29",111.7,-0.1817107114220562,113.49549693243046,-0.1850969689247825,113.5,"01/12/2020, 09:16:35",0.6829999999999972
"01/12/2020, 09:16:30",110.6,-0.182300230335386,112.28075907602782,-0.18532481314636956,118.0,"01/12/2020, 09:16:36",6.294000000000006
"01/12/2020, 09:16:31",110.6,-0.182300230335386,112.19167366666682,-0.18498668169126098,118.0,"01/12/2020, 09:16:37",6.294000000000006
"01/12/2020, 09:16:32",111.6,-0.18268045128024823,113.05056964574806,-0.18503600463770414,115.85,"01/12/2020, 09:16:38",3.1340000000000003
"01/12/2020, 09:16:33",113.5,-0.1845595352278906,114.81199635642999,-0.18666862267105977,114.75,"01/12/2020, 09:16:39",0.11499999999999999
"01/12/2020, 09:16:36",118.0,-0.18988934721164696,119.22706940787974,-0.19153311739475373,117.45,"01/12/2020, 09:16:42",-1.729999999999997
"01/12/2020, 09:16:37",118.0,-0.1888154919470253,119.25689671789162,-0.19061595099207768,117.45,"01/12/2020, 09:16:43",-1.729999999999997
"01/12/2020, 09:16:38",115.85,-0.18754497300506046,117.2350693716621,-0.18939937186071445,118.7,"01/12/2020, 09:16:44",1.6915000000000087
