time t,actual price at t,expected price at t + 3,actual price at t + 3,delta at t,expected delta at t+3,actual delta at t + 3,spot at t,expected spot at t+3,actual spot at t + 3,time t + 3,trade pnl,    , Total PnL:
"01/12/2020, 12:28:24",472.0647727272727,466.96249581422467,481.9,0.6019990955792309,0.598776709291681,0.6047985943951062,29699.5,-8.521167964404915,29710.35,"01/12/2020, 12:28:27",-5.114579545454525,    ,-16.298687388591812
"01/12/2020, 12:28:25",481.9,476.2172527591595,469.95,0.6047985943951062,0.6011854478086868,0.6005497061778442,29707.85,-9.452569521690823,29695.35,"01/12/2020, 12:28:28",7.130999999999989
"01/12/2020, 12:28:26",481.9,475.80234793423597,478.35,0.6047985943951062,0.6008875772098775,0.6035262540535768,29710.35,-10.147741935483973,29704.1,"01/12/2020, 12:28:29",-1.2690000000000454,   ,positive:,6
"01/12/2020, 12:28:27",481.9,475.43116983166504,478.2,0.6047985943951062,0.6006230185803958,0.6040048871000181,29710.35,-10.770200222469546,29704.85,"01/12/2020, 12:28:30",-1.1190000000000113,   ,negative:,11
"01/12/2020, 12:28:28",469.95,463.0210114393462,478.2,0.6005497061778442,0.5960394602606963,0.6040048871000181,29695.35,-11.62505005561749,29709.9,"01/12/2020, 12:28:31",-3.5505000000000004
"01/12/2020, 12:28:29",478.35,471.04946599108564,483.3058823529412,0.6035262540535768,0.5987849527831333,0.6075408154174511,29704.1,-12.192246941045756,29713.7,"01/12/2020, 12:28:32",-0.17238235294115967,   ,EPAP:,0
"01/12/2020, 12:28:30",478.2,470.6572596918239,489.5,0.6040048871000181,0.5991093691345395,0.6050345116818789,29704.85,-12.589922135706487,29711.65,"01/12/2020, 12:28:33",-6.518000000000011,   ,EPAL:,0
"01/12/2020, 12:28:31",478.2,470.53917946988634,489.5,0.6040048871000181,0.5989799675397837,0.6050345116818789,29709.9,-12.789777530589628,29712.95,"01/12/2020, 12:28:34",-6.518000000000011,   ,ELAP:,12
"01/12/2020, 12:28:32",483.3058823529412,475.5947141279712,491.75,0.6075408154174511,0.6025030840045513,0.6024134274412063,29713.7,-12.798553948832073,29708.05,"01/12/2020, 12:28:35",-3.6110588235294054,   ,ELAL:,5
"01/12/2020, 12:28:33",489.5,481.8437339556953,491.85,0.6050345116818789,0.5999528590730514,0.6058685372408945,29711.65,-12.761446051167923,29714.15,"01/12/2020, 12:28:36",2.5449999999999777
"01/12/2020, 12:28:34",489.5,481.9760374374692,492.6,0.6050345116818789,0.5999874347340559,0.6035327609424712,29712.95,-12.54020022246937,29710.4,"01/12/2020, 12:28:37",1.7949999999999777
"01/12/2020, 12:28:35",491.75,484.39573172983916,493.35,0.6024134274412063,0.597397448744675,0.6073259755794425,29708.05,-12.31051167964402,29717.35,"01/12/2020, 12:28:38",3.3174999999999777
"01/12/2020, 12:28:36",491.85,484.74625948369135,497.1333333333333,0.6058685372408945,0.6010170307028897,0.6092314459237969,29714.15,-11.819532814237938,29722.5,"01/12/2020, 12:28:39",-0.36483333333330226
"01/12/2020, 12:28:37",492.6,485.83007034331916,497.1333333333333,0.6035327609424712,0.598847674029176,0.6092314459237969,29710.4,-11.30492769744147,29722.4,"01/12/2020, 12:28:40",0.39266666666669714
"01/12/2020, 12:28:38",493.35,486.98936634568514,495.25,0.6073259755794425,0.6029309992207039,0.6124154968347284,29717.35,-10.549521690767403,29726.9,"01/12/2020, 12:28:41",3.033500000000023
"01/12/2020, 12:28:39",497.1333333333333,491.3167190788014,495.7,0.6092314459237969,0.6051652634262744,0.610369842252112,29722.5,-9.61161290322569,29723.65,"01/12/2020, 12:28:42",-3.537999999999996
"01/12/2020, 12:28:40",497.1333333333333,491.90929989286866,494.9,0.6092314459237969,0.6055339239844455,0.6121569720562547,29722.4,-8.627152391546034,29726.3,"01/12/2020, 12:28:43",-2.7379999999999844
