time t,actual price at t,expected price at t + 2,actual price at t + 2,delta at t,actual delta at t + 2,spot at t,actual spot at t + 2,time t + 2,trade pnl,    , Total PnL:
"04/02/2022, 09:15:08",169.75,172.45929438001383,176.5,-0.21336150221031858,-0.21979188713885378,38989.4,38960.5,"04/02/2022, 09:15:10",5.0525,    ,12.541500000000022
"04/02/2022, 09:15:09",172.45,176.45255881251703,179.3,-0.2174198258217075,-0.2233524006442167,38962.35,38939.5,"04/02/2022, 09:15:11",5.125500000000023
"04/02/2022, 09:15:10",176.5,179.756253952696,179.3,-0.21979188713885378,-0.2233524006442167,38960.5,38939.5,"04/02/2022, 09:15:12",1.0350000000000112,   ,positive:,9
"04/02/2022, 09:15:11",179.3,182.04675434602711,175.8,-0.2233524006442167,-0.2206787335126137,38939.5,38947.6,"04/02/2022, 09:15:13",-5.293,   ,negative:,3
"04/02/2022, 09:15:16",167.95,165.86107460378034,166.15,-0.21236777383819572,-0.21051016301498748,38989.35,38998.5,"04/02/2022, 09:15:18",0.12049999999998295
"04/02/2022, 09:15:17",167.95,166.1226681633161,164.65,-0.21236777383819572,-0.2092318287850503,38989.35,39003.2,"04/02/2022, 09:15:19",1.620499999999983,   ,EPAP:,5
"04/02/2022, 09:15:21",162.4,160.72948707012765,159.3,-0.20487655219767476,-0.2023848637691117,39037.4,39045.55,"04/02/2022, 09:15:23",1.4759999999999942,   ,EPAL:,2
"04/02/2022, 09:15:22",161.75,160.11377866788678,158.2,-0.2049528728093719,-0.2011967800626735,39032.35,39051.9,"04/02/2022, 09:15:24",1.9325000000000114,   ,ELAP:,0
"04/02/2022, 09:15:23",159.3,157.59944973137817,157.0,-0.2023848637691117,-0.20076681394129992,39045.55,39048.8,"04/02/2022, 09:15:25",0.7070000000000112,   ,ELAL:,5
"04/02/2022, 09:16:46",168.7,170.52180459798504,173.85,-0.21626107527481508,-0.21838750126335071,38952.95,38960.25,"04/02/2022, 09:16:48",3.463000000000006
"04/02/2022, 15:21:04",172.0,173.74454392296906,172.8,-0.24289588227475178,-0.24304649523401167,38733.5,38735.85,"04/02/2022, 15:21:06",-0.9199999999999886
"04/02/2022, 15:21:05",172.8,174.8278898255656,172.75,-0.24304649523401167,-0.2423315789201297,38735.85,38741.25,"04/02/2022, 15:21:07",-1.7780000000000116
