time t,actual price at t,expected price at t + 2,actual price at t + 2,delta at t,actual delta at t + 2,spot at t,actual spot at t + 2,time t + 2,trade pnl,    , Total PnL:
"01/12/2020, 09:15:04",11.0,11.283179811598666,10.321951219512195,0.026316059148712156,0.02486220724335908,29720.7,29683.05,"01/12/2020, 09:15:06",-0.7880487804878046,    ,-38.89603191238888
"01/12/2020, 09:15:05",10.75,10.511918510764938,10.321951219512195,0.02576583207769545,0.02486220724335908,29707.5,29688.6,"01/12/2020, 09:15:07",0.3205487804878046
"01/12/2020, 09:15:06",10.321951219512195,9.868822205586328,10.3,0.02486220724335908,0.024856358089664354,29683.05,29694.1,"01/12/2020, 09:15:08",-0.08126829268292726,   ,positive:,191
"01/12/2020, 09:15:08",10.3,10.403613717095057,9.497619047619047,0.024856358089664354,0.023303035169419672,29694.1,29688.1,"01/12/2020, 09:15:10",-0.905380952380954,   ,negative:,662
"01/12/2020, 09:15:10",9.497619047619047,9.356826558091235,9.5,0.023303035169419672,0.023332291311817244,29688.1,29715.0,"01/12/2020, 09:15:12",0.0925952380952372
"01/12/2020, 09:15:12",9.5,10.013080840581653,9.334782608695651,0.023332291311817244,0.023256517738445837,29715.0,29696.75,"01/12/2020, 09:15:14",-0.26021739130434907,   ,EPAP:,334
"01/12/2020, 09:15:13",9.334782608695651,9.42827928464652,9.172093023255815,0.023256517738445837,0.022868961298172508,29719.4,29691.35,"01/12/2020, 09:15:15",-0.2560374115267921,   ,EPAL:,95
"01/12/2020, 09:15:14",9.334782608695651,8.952412915006871,9.172093023255815,0.023256517738445837,0.022868961298172508,29696.75,29667.65,"01/12/2020, 09:15:16",0.06934175935287908,   ,ELAP:,82
"01/12/2020, 09:15:15",9.172093023255815,9.068030111666983,8.65,0.022868961298172508,0.02162146726050196,29691.35,29666.15,"01/12/2020, 09:15:17",0.4303720930232568,   ,ELAL:,342
"01/12/2020, 09:15:16",9.172093023255815,8.772577428967441,9.3,0.022868961298172508,0.02289318228463344,29667.65,29674.85,"01/12/2020, 09:15:18",-0.036186046511627226
"01/12/2020, 09:15:18",9.3,9.444691707572579,9.012121212121214,0.02289318228463344,0.02193258976319612,29674.85,29635.6,"01/12/2020, 09:15:20",-0.3808787878787872
"01/12/2020, 09:15:20",9.012121212121214,8.404416981570364,8.15,0.02193258976319612,0.02043605478547761,29635.6,29628.6,"01/12/2020, 09:15:22",0.772000000000001
"01/12/2020, 09:15:21",9.012121212121214,8.648507810639572,8.0,0.02193258976319612,0.020136840277018564,29614.3,29626.35,"01/12/2020, 09:15:23",0.9220000000000014
"01/12/2020, 09:15:22",8.15,8.352058956594217,8.25,0.02043605478547761,0.02076100863632746,29628.6,29650.2,"01/12/2020, 09:15:24",0.01849999999999964
"01/12/2020, 09:15:24",8.25,8.610740751230026,8.56,0.02076100863632746,0.021395915436528412,29650.2,29653.3,"01/12/2020, 09:15:26",0.22750000000000048
