time t,actual price at t,expected price at t + 10,actual price at t + 10,delta at t,expected delta at t+10,actual delta at t + 10,spot at t,expected spot at t+10,actual spot at t + 10,time t + 10,trade pnl,    , Total PnL:
"01/12/2020, 09:15:29",73.05,78.63418016878042,78.7,-0.1301872216799893,-0.1997322266032056,-0.13647167963881657,29677.3,-27.958333333329,29664.6,"01/12/2020, 09:15:39",4.9195000000000055,    ,-3807.321496390942
"01/12/2020, 09:15:30",71.6,90.81428161304899,78.3,-0.1279688498016185,-0.2013372156449393,-0.13671193598838727,29689.7,-95.43333333333473,29655.3,"01/12/2020, 09:15:40",5.984000000000003
"01/12/2020, 09:15:31",73.75,115.29938712413139,80.55,-0.13040632240972627,-0.21019926032444064,-0.1390189191170066,29684.7,-197.66666666666802,29652.55,"01/12/2020, 09:15:41",6.062499999999997,   ,positive:,5011
"01/12/2020, 09:15:32",73.3,111.98106125741671,83.19,-0.12984176855752594,-0.21730642618630705,-0.14126423232028174,29686.65,-178.00238095238663,29653.2,"01/12/2020, 09:15:42",9.157,   ,negative:,9965
"01/12/2020, 09:15:33",75.84390243902439,106.66405475152531,83.19,-0.13260136115604837,-0.22252052484442889,-0.14126423232028174,29676.2,-138.5047619047648,29651.55,"01/12/2020, 09:15:43",6.587658536585364
"01/12/2020, 09:15:34",75.84390243902439,93.03264891023487,83.86806722689076,-0.13260136115604837,-0.21296420301214744,-0.1417299944023398,29670.85,-80.71190476190047,29654.4,"01/12/2020, 09:15:44",7.265725763476125,   ,EPAP:,3885
"01/12/2020, 09:15:35",79.44742268041237,89.0204464140566,83.86806722689076,-0.13806287178113053,-0.21680614549097754,-0.1417299944023398,29653.85,-44.15476190476623,29657.65,"01/12/2020, 09:15:45",3.626170319674262,   ,EPAL:,3643
"01/12/2020, 09:15:36",79.44742268041237,84.830688640251,80.3,-0.13806287178113053,-0.21167174115356874,-0.13725384694680542,29660.2,-25.432142857147134,29675.45,"01/12/2020, 09:15:46",0.05810309278350034,   ,ELAP:,3792
"01/12/2020, 09:15:37",80.6,86.06734409635803,76.85,-0.1381869681608805,-0.2110458637443593,-0.13388662573561305,29665.6,-25.90595238095098,29677.2,"01/12/2020, 09:15:47",-4.556,   ,ELAL:,3656
"01/12/2020, 09:15:38",78.65,79.88206231417556,77.3,-0.13604433042928576,-0.20550681967974815,-0.1342284764177748,29670.35,-5.99523809523955,29678.55,"01/12/2020, 09:15:48",-2.1365000000000087
"01/12/2020, 09:15:39",78.7,62.59528931409469,78.1,-0.13647167963881657,-0.19685618416996845,-0.13509518557839328,29664.6,81.80952380952519,29676.9,"01/12/2020, 09:15:49",-0.1869999999999915
"01/12/2020, 09:15:40",78.3,49.38080149840913,77.65,-0.13671193598838727,-0.19499844866857075,-0.1348837387013191,29655.3,148.30476190476475,29673.6,"01/12/2020, 09:15:50",-0.13300000000000856
"01/12/2020, 09:15:41",80.55,59.01310090511103,77.75,-0.1390189191170066,-0.19569680281798746,-0.1346886651845125,29652.55,110.05238095238522,29678.05,"01/12/2020, 09:15:51",1.9944999999999973
"01/12/2020, 09:15:42",83.19,59.7597860029866,74.6,-0.14126423232028174,-0.19752885201921258,-0.13182046000110859,29653.2,118.61666666667242,29675.55,"01/12/2020, 09:15:52",7.758100000000003
"01/12/2020, 09:15:43",83.19,72.69730122910867,73.84830508474576,-0.14126423232028174,-0.2060566458023264,-0.13142220548161276,29651.55,50.92142857142859,29677.55,"01/12/2020, 09:15:53",8.509794915254238
"01/12/2020, 09:15:44",83.86806722689076,73.36870823208515,73.84830508474576,-0.1417299944023398,-0.20788849603141962,-0.13142220548161276,29654.4,50.504761904760535,29672.15,"01/12/2020, 09:15:54",9.18108146987609
"01/12/2020, 09:15:47",76.85,78.79540889409566,72.4,-0.13388662573561305,-0.2043445630911427,-0.12950864786489547,29677.2,-9.520238095240916,29677.85,"01/12/2020, 09:15:57",-5.218499999999988
"01/12/2020, 09:15:48",77.3,80.07567854392641,71.95,-0.1342284764177748,-0.2071033910905975,-0.1289629680059079,29678.55,-13.402380952382373,29679.4,"01/12/2020, 09:15:58",-6.122999999999994
"01/12/2020, 09:15:49",78.1,88.45882202324707,72.03048780487805,-0.13509518557839328,-0.21102513701136905,-0.12913437084307589,29676.9,-49.08809523809949,29679.05,"01/12/2020, 09:15:59",-6.8505121951219445
"01/12/2020, 09:15:50",77.65,89.65975074179782,72.03048780487805,-0.1348837387013191,-0.20850692646404023,-0.12913437084307589,29673.6,-57.59880952381242,29678.3,"01/12/2020, 09:16:00",-6.396012195121957
"01/12/2020, 09:15:51",77.75,91.84555709544765,72.01363636363637,-0.1346886651845125,-0.21102261598273453,-0.12923282023393767,29678.05,-66.79642857143293,29677.1,"01/12/2020, 09:16:01",-6.513863636363634
"01/12/2020, 09:15:52",74.6,83.85346526418418,72.01363636363637,-0.13182046000110859,-0.2061780058863319,-0.12923282023393767,29675.55,-44.88095238095238,29674.4,"01/12/2020, 09:16:02",-3.332363636363629
"01/12/2020, 09:15:53",73.84830508474576,81.57554726154586,71.81776315789475,-0.13142220548161276,-0.2055703381951649,-0.12934608080286125,29677.55,-37.58928571428433,29675.3,"01/12/2020, 09:16:03",-2.7690249776984723
"01/12/2020, 09:15:55",73.25,74.25902495712265,71.98630136986301,-0.1305600816522201,-0.19938390119577998,-0.1285193839294152,29674.55,-5.060714285712882,29688.05,"01/12/2020, 09:16:05",-1.9961986301369858
