time t,actual price at t,expected price at t + 3,actual price at t + 3,delta at t,expected delta at t+3,actual delta at t + 3,spot at t,expected spot at t+3,actual spot at t + 3,time t + 3,trade pnl,    , Total PnL:
"01/12/2020, 09:15:06",66.05,72.97958135829512,68.36377551020408,-0.12270175047888188,-0.12126098068847568,-0.1248470260634349,29683.05,-56.47500000000218,29696.45,"01/12/2020, 09:15:09",1.6532755102040815,    ,-907.7891688819404
"01/12/2020, 09:15:07",66.65,70.1368462614068,72.02142857142857,-0.122992813453493,-0.12214810734576531,-0.12861489890383382,29688.6,-28.350000000002183,29688.1,"01/12/2020, 09:15:10",4.7049285714285665
"01/12/2020, 09:15:08",68.36377551020408,66.29443605320279,72.02142857142857,-0.1248470260634349,-0.12806493944026442,-0.12861489890383382,29694.1,16.57499999999891,29684.8,"01/12/2020, 09:15:11",-2.974015306122453,   ,positive:,1235
"01/12/2020, 09:15:09",68.36377551020408,66.89370177830672,68.5,-0.1248470260634349,-0.12762834497834774,-0.12331224588706391,29696.45,11.775000000003274,29715.0,"01/12/2020, 09:15:12",0.5474132653061193,   ,negative:,2792
"01/12/2020, 09:15:10",72.02142857142857,73.17896266156308,66.214,-0.12861489890383382,-0.1342667081644322,-0.12051123313767675,29688.1,-9.0,29719.4,"01/12/2020, 09:15:13",-6.527642857142859
"01/12/2020, 09:15:11",72.02142857142857,74.26897392977335,66.214,-0.12861489890383382,-0.1342667081644322,-0.12051123313767675,29684.8,-17.475000000002183,29696.75,"01/12/2020, 09:15:14",-6.527642857142859,   ,EPAP:,1140
"01/12/2020, 09:15:12",68.5,63.5243508784567,68.1,-0.12331224588706391,-0.11535826636190905,-0.12432628845999716,29715.0,40.35000000000218,29691.35,"01/12/2020, 09:15:15",-0.28499999999999437,   ,EPAL:,863
"01/12/2020, 09:15:13",66.214,59.95946700015418,69.85,-0.12051123313767675,-0.10835573448844116,-0.12758777684211964,29719.4,51.900000000003274,29667.65,"01/12/2020, 09:15:16",-2.9738599999999957,   ,ELAP:,866
"01/12/2020, 09:15:14",66.214,69.5129950071439,75.0,-0.12051123313767675,-0.11630971401359602,-0.13281783353704668,29696.75,-27.375,29666.15,"01/12/2020, 09:15:17",8.12386,   ,ELAL:,1158
"01/12/2020, 09:15:15",68.1,73.33102858695491,73.55,-0.12432628845999716,-0.13004887144347776,-0.13083639271371794,29691.35,-42.075000000004366,29674.85,"01/12/2020, 09:15:18",4.769000000000003
"01/12/2020, 09:15:16",69.85,75.41920645915823,75.9,-0.12758777684211964,-0.13820259239878396,-0.1332168925955557,29667.65,-43.64999999999782,29673.45,"01/12/2020, 09:15:19",5.351500000000011
"01/12/2020, 09:15:17",75.0,80.02051410769978,78.55555555555554,-0.13281783353704668,-0.14555515115262097,-0.13823559510228733,29666.15,-37.79999999999563,29635.6,"01/12/2020, 09:15:20",2.805555555555543
"01/12/2020, 09:15:18",73.55,72.13696695869241,78.55555555555554,-0.13083639271371794,-0.1357093165211154,-0.13823559510228733,29674.85,10.799999999995633,29614.3,"01/12/2020, 09:15:21",-4.270055555555546
"01/12/2020, 09:15:19",75.9,74.44127502607881,83.6,-0.1332168925955557,-0.1338154811833192,-0.14350306364576682,29673.45,10.949999999998909,29628.6,"01/12/2020, 09:15:22",-6.940999999999988
"01/12/2020, 09:15:20",78.55555555555554,86.69417621720271,84.5,-0.13823559510228733,-0.14933439868514142,-0.14448673932747624,29635.6,-58.875,29626.35,"01/12/2020, 09:15:23",5.158888888888901
"01/12/2020, 09:15:21",78.55555555555554,90.82050873100629,79.95,-0.13823559510228733,-0.1457636488623848,-0.13861579363947385,29614.3,-88.72500000000218,29650.2,"01/12/2020, 09:15:24",0.6088888888889045
"01/12/2020, 09:15:22",83.6,85.10678216828055,78.38455882352943,-0.14350306364576682,-0.15140426646098604,-0.13740874369432277,29628.6,-10.499999999999998,29645.3,"01/12/2020, 09:15:25",-6.051441176470563
"01/12/2020, 09:15:23",84.5,81.88840218665602,78.38455882352943,-0.14448673932747624,-0.1538634556652596,-0.13740874369432277,29626.35,18.07499999999891,29653.3,"01/12/2020, 09:15:26",5.270441176470569
"01/12/2020, 09:15:24",79.95,75.4588482860806,76.73984375,-0.13861579363947385,-0.1312848886300344,-0.13460400235771885,29650.2,32.400000000003274,29661.8,"01/12/2020, 09:15:27",2.410656249999997
"01/12/2020, 09:15:25",78.38455882352943,74.47871528401815,76.73984375,-0.13740874369432277,-0.12679175024459255,-0.13460400235771885,29645.3,28.42500000000109,29670.5,"01/12/2020, 09:15:28",0.8608694852941314
"01/12/2020, 09:15:27",76.73984375,73.40839469164646,71.6,-0.13460400235771885,-0.130396890352813,-0.1279688498016185,29661.8,24.75,29689.7,"01/12/2020, 09:15:30",4.372445312500012
"01/12/2020, 09:15:28",76.73984375,73.26706048917072,73.75,-0.13460400235771885,-0.130396890352813,-0.13040632240972627,29670.5,25.80000000000109,29684.7,"01/12/2020, 09:15:31",2.222445312500006
"01/12/2020, 09:15:29",73.05,70.02314709594025,73.3,-0.1301872216799893,-0.12356205066339498,-0.12984176855752594,29677.3,23.249999999999996,29686.65,"01/12/2020, 09:15:32",0.48050000000000004
"01/12/2020, 09:15:30",71.6,67.91449712571324,75.84390243902439,-0.1279688498016185,-0.11801612096746794,-0.13260136115604837,29689.7,28.80000000000109,29676.2,"01/12/2020, 09:15:33",-3.5279024390243956
