time t,actual price at t,expected price at t + 2,actual price at t + 2,delta at t,actual delta at t + 2,spot at t,actual spot at t + 2,time t + 2,trade pnl,    , Total PnL:
"01/12/2020, 09:15:04",213.3776595744681,210.1238988341244,207.95,-0.3023738154752209,-0.3070864744586288,29720.7,29683.05,"01/12/2020, 09:15:06",3.293882978723442,    ,22.132349396597295
"01/12/2020, 09:15:05",213.3776595744681,216.17165466366018,220.0,-0.3023738154752209,-0.31125553514357307,29707.5,29688.6,"01/12/2020, 09:15:07",4.488563829787207
"01/12/2020, 09:15:06",207.95,213.54683981391383,220.0,-0.3070864744586288,-0.3101812872955634,29683.05,29694.1,"01/12/2020, 09:15:08",9.970500000000012,   ,positive:,89
"01/12/2020, 09:15:12",210.25,203.6107470981105,216.06363636363636,-0.3019192504325474,-0.3076004783906683,29715.0,29696.75,"01/12/2020, 09:15:14",-3.7111363636363626,   ,negative:,114
"01/12/2020, 09:15:14",216.06363636363636,221.1210186434575,225.05,-0.3076004783906683,-0.31753197117723175,29696.75,29667.65,"01/12/2020, 09:15:16",6.825727272727285
"01/12/2020, 09:15:16",225.05,230.59721189635178,235.02025316455695,-0.31753197117723175,-0.32181273222704476,29667.65,29674.85,"01/12/2020, 09:15:18",7.719753164556936,   ,EPAP:,66
"01/12/2020, 09:15:20",240.0,249.14342627308505,250.0,-0.3299944403806876,-0.33509211762066116,29635.6,29628.6,"01/12/2020, 09:15:22",7.6,   ,EPAL:,28
"01/12/2020, 09:15:21",245.0,250.57693195077067,241.8,-0.33639178345765686,-0.3326271866171737,29614.3,29626.35,"01/12/2020, 09:15:23",-5.649999999999989,   ,ELAP:,30
"01/12/2020, 09:15:22",250.0,246.68681825527827,243.7,-0.33509211762066116,-0.3283208002358151,29628.6,29650.2,"01/12/2020, 09:15:24",3.8000000000000114,   ,ELAL:,79
"01/12/2020, 09:15:24",243.7,237.99513786173816,242.1,-0.3283208002358151,-0.3270944619544025,29650.2,29653.3,"01/12/2020, 09:15:26",-0.8370000000000055
"01/12/2020, 09:15:30",225.47058823529412,222.55423648150162,227.5261904761905,-0.3154154709136492,-0.31509869527326373,29689.7,29686.65,"01/12/2020, 09:15:32",0.19910364145656434
"01/12/2020, 09:15:33",230.3,232.71239079405416,234.95,-0.3179354192070605,-0.3242783502173552,29676.2,29653.85,"01/12/2020, 09:15:35",2.346999999999977
"01/12/2020, 09:15:35",234.95,239.02629283996296,243.3,-0.3242783502173552,-0.32504878854524577,29653.85,29665.6,"01/12/2020, 09:15:37",6.000500000000023
"01/12/2020, 09:15:46",239.8,235.5849467491297,232.89285714285717,-0.32177648254219093,-0.31860865551607276,29675.45,29678.55,"01/12/2020, 09:15:48",4.5091428571428445
"01/12/2020, 09:16:05",222.65,220.38676690618752,222.5794642857143,-0.31247742008417845,-0.31395767191497725,29688.05,29681.85,"01/12/2020, 09:16:07",-2.155964285714289
