time t,actual price at t,expected price at t + 3,actual price at t + 3,delta at t,expected delta at t+3,actual delta at t + 3,spot at t,expected spot at t+3,actual spot at t + 3,time t + 3,trade pnl,    , Total PnL:
"01/12/2020, 09:15:22",372.8,377.778546132055,357.4,-0.439909005217487,-0.4443862892335039,-0.4330347533141321,29628.6,-11.317218045112797,29645.3,"01/12/2020, 09:15:25",-19.128000000000036,    ,-364.91024999999996
"01/12/2020, 09:15:23",359.5,365.0566528987649,358.05,-0.439215413734928,-0.44409691860591166,-0.43067196193078416,29626.35,-12.651315789473767,29653.3,"01/12/2020, 09:15:26",-5.044999999999989
"01/12/2020, 09:15:24",359.5,364.7168388681384,353.9,-0.439215413734928,-0.44425465169885336,-0.42757703668030445,29650.2,-11.877631578947351,29661.8,"01/12/2020, 09:15:27",-9.195000000000023,   ,positive:,14
"01/12/2020, 09:15:25",357.4,362.4323684980723,353.9,-0.4330347533141321,-0.43781876698378075,-0.42757703668030445,29645.3,-11.621165413533816,29670.5,"01/12/2020, 09:15:28",-7.074,   ,negative:,83
"01/12/2020, 09:15:26",358.05,363.17473729617217,340.54999999999995,-0.43067196193078416,-0.43544888245980157,-0.42106885844077624,29653.3,-11.899398496240615,29677.3,"01/12/2020, 09:15:29",-21.080500000000058
"01/12/2020, 09:15:27",353.9,358.78132232642037,340.54999999999995,-0.42757703668030445,-0.43211690552102244,-0.42106885844077624,29661.8,-11.416240601503835,29689.7,"01/12/2020, 09:15:30",-16.889000000000024
"01/12/2020, 09:15:28",353.9,358.25221985501554,341.9,-0.42757703668030445,-0.43176800070098653,-0.4190917625237489,29670.5,-10.178796992481317,29684.7,"01/12/2020, 09:15:31",-15.539
"01/12/2020, 09:15:29",340.54999999999995,344.1005127670667,337.6,-0.42106885844077624,-0.42461968160467195,-0.41785506555243046,29677.3,-8.43214285714294,29686.65,"01/12/2020, 09:15:32",-6.355499999999932
"01/12/2020, 09:20:17",384.6,380.64714149167435,394.1,-0.4556095879706845,-0.45247272259875626,-0.4591150894157181,29582.9,8.675977443609012,29574.2,"01/12/2020, 09:20:20",-13.346
"01/12/2020, 09:20:18",385.35,381.44206307807434,393.75,-0.4560940088595089,-0.4529912411755805,-0.45862851438869257,29581.6,8.568270676691693,29575.6,"01/12/2020, 09:20:21",-12.253499999999978
"01/12/2020, 09:20:52",409.65,413.7588132755656,415.45,-0.47531511618217337,-0.47844005584900007,-0.4810588317923248,29529.0,-8.644398496240647,29513.3,"01/12/2020, 09:20:55",1.7035000000000116
"01/12/2020, 09:20:53",408.2,412.4210827405027,412.65,-0.4766608544741757,-0.479859195105664,-0.48077422188725905,29525.15,-8.855526315789369,29514.0,"01/12/2020, 09:20:56",0.3679999999999888
"01/12/2020, 09:20:54",411.35,415.5800044158633,417.5,-0.4776744078299089,-0.48086693025071237,-0.4801043833140284,29522.5,-8.855413533834394,29516.0,"01/12/2020, 09:20:57",2.036499999999977
"01/12/2020, 09:20:55",415.45,419.83476082719454,410.4,-0.4810588317923248,-0.4843448080896622,-0.48183631124629756,29513.3,-9.114812030075068,29511.05,"01/12/2020, 09:20:58",-9.20450000000001
"01/12/2020, 09:20:56",412.65,416.95744784060787,407.35,-0.48077422188725905,-0.48400219214334056,-0.4774386919052631,29514.0,-8.959398496240528,29522.95,"01/12/2020, 09:20:59",-9.426499999999955
"01/12/2020, 10:45:13",238.5,236.07544296649897,237.05,-0.3485366250060906,-0.3456612228933238,-0.34806787198249367,29852.4,6.956390977443657,29852.2,"01/12/2020, 10:45:16",-0.9350000000000116
"01/12/2020, 10:45:14",238.5,236.06526202824222,237.15,-0.3485366250060906,-0.3456697950102004,-0.348029873566702,29852.4,6.985601503759459,29852.5,"01/12/2020, 10:45:17",-1.035000000000006
"01/12/2020, 10:45:15",234.35,231.96082166635614,239.7,-0.34666003193706274,-0.343786139704419,-0.34887639103544643,29853.95,6.891992481203108,29852.75,"01/12/2020, 10:45:18",-7.693499999999995
"01/12/2020, 10:54:11",221.1,218.86102354756318,225.8,-0.3334664451358549,-0.3307174712397381,-0.3378313361281471,29887.75,6.714248120300878,29877.15,"01/12/2020, 10:54:14",-6.911000000000017
"01/12/2020, 10:54:12",223.35,221.08500195485843,225.2,-0.33433189610150293,-0.33159895700590913,-0.33712201238813577,29887.9,6.774699248120507,29879.15,"01/12/2020, 10:54:15",-4.083499999999994
"01/12/2020, 11:20:32",251.75,254.36454897184828,248.55,-0.36859373258266714,-0.3710406384907127,-0.3663255356514128,29792.15,-7.093308270676826,29796.8,"01/12/2020, 11:20:35",-5.717499999999989
"01/12/2020, 11:20:33",249.0,251.59836672518534,248.05,-0.3658877130874316,-0.3682894846454822,-0.366125650361937,29798.95,-7.101541353383578,29796.95,"01/12/2020, 11:20:36",-3.439999999999989
"01/12/2020, 11:20:34",247.2,249.78838971464458,249.05,-0.36577239307007403,-0.36809057896755265,-0.36529872222672566,29797.25,-7.076503759398538,29801.2,"01/12/2020, 11:20:37",-0.6219999999999772
"01/12/2020, 11:20:35",248.55,251.05967421012917,248.85,-0.3663255356514128,-0.36851517115956495,-0.36555736314767273,29796.8,-6.85093984962415,29800.0,"01/12/2020, 11:20:38",-2.185500000000017
"01/12/2020, 12:28:19",260.2,262.89462892311946,270.65,-0.38076107111919555,-0.38322454396135225,-0.38754554593651847,29758.05,-7.07695488721826,29741.6,"01/12/2020, 12:28:22",7.847999999999988
"01/12/2020, 12:28:20",264.45,267.45176374375524,288.35,-0.38251851865425124,-0.38528839516101626,-0.40781240650176187,29756.05,-7.8473684210528205,29691.45,"01/12/2020, 12:28:23",21.255500000000033
"01/12/2020, 12:28:21",270.65,274.13078548591125,286.4,-0.38754554593651847,-0.39076525309942245,-0.4048625462928612,29744.4,-8.981616541353446,29699.5,"01/12/2020, 12:28:24",13.0435
"01/12/2020, 12:28:22",270.65,274.5232409133884,285.3,-0.38754554593651847,-0.3911203884021425,-0.40203018943429925,29741.6,-9.99428571428578,29707.85,"01/12/2020, 12:28:25",11.943500000000034
"01/12/2020, 12:28:23",288.35,293.6367205924367,279.2,-0.40781240650176187,-0.41255179633145944,-0.3998832531578955,29691.45,-12.96360902255632,29710.35,"01/12/2020, 12:28:26",-12.033500000000034
"01/12/2020, 12:28:24",286.4,292.4766367507368,279.2,-0.4048625462928612,-0.41044109874343476,-0.3998832531578955,29699.5,-15.009135338345825,29710.35,"01/12/2020, 12:28:27",-10.06399999999999
"01/12/2020, 12:28:25",285.3,291.84290530779117,284.0,-0.40203018943429925,-0.4081651300190826,-0.4056540276906162,29707.85,-16.27466165413536,29695.35,"01/12/2020, 12:28:28",-4.153000000000011
"01/12/2020, 12:28:26",279.2,285.98717636287495,283.25,-0.3998832531578955,-0.40632528284424235,-0.4027389226394007,29710.35,-16.972894736842086,29704.1,"01/12/2020, 12:28:29",1.2580000000000116
"01/12/2020, 12:28:27",279.2,286.1218438133181,274.25,-0.3998832531578955,-0.4064790016645861,-0.40045646019279957,29710.35,-17.30966165413537,29704.85,"01/12/2020, 12:28:30",-7.7419999999999884
"01/12/2020, 12:28:28",284.0,291.2682831659195,276.325,-0.4056540276906162,-0.41250523145509604,-0.3993565769178531,29695.35,-17.91744360902259,29709.9,"01/12/2020, 12:28:31",-10.515000000000011
"01/12/2020, 12:28:29",283.25,290.39619338708917,276.325,-0.4027389226394007,-0.40955981185510254,-0.3993565769178531,29704.1,-17.74398496240609,29713.7,"01/12/2020, 12:28:32",-9.757500000000011
"01/12/2020, 12:28:30",274.25,281.15236389830966,274.95,-0.40045646019279957,-0.4070299183284871,-0.398488633800298,29704.85,-17.2362406015039,29711.65,"01/12/2020, 12:28:33",-2.0425000000000115
"01/12/2020, 12:28:31",276.325,282.75795885091503,276.45,-0.3993565769178531,-0.4054900542742577,-0.3984391214544303,29709.9,-16.10830827067678,29712.95,"01/12/2020, 12:28:34",-2.6382499999999998
"01/12/2020, 12:28:32",276.325,282.1035695607601,276.7,-0.3993565769178531,-0.4049274213440028,-0.40002131227083737,29713.7,-14.46969924812024,29708.05,"01/12/2020, 12:28:35",-2.3882499999999998
"01/12/2020, 12:28:33",274.95,279.9552719137187,277.15,-0.398488633800298,-0.40332519469336686,-0.3982331389124738,29711.65,-12.560639097744254,29714.15,"01/12/2020, 12:28:36",-0.5495000000000112
"01/12/2020, 12:28:34",276.45,280.54809615330214,275.35,-0.3984391214544303,-0.4024289397364186,-0.3989723418271751,29712.95,-10.285375939849514,29710.4,"01/12/2020, 12:28:37",-3.864499999999966
"01/12/2020, 12:28:35",276.7,280.19168978908283,273.325,-0.40002131227083737,-0.40349589900548943,-0.39633364795008674,29708.05,-8.728759398496166,29717.35,"01/12/2020, 12:28:38",-6.1419999999999995
"01/12/2020, 12:28:36",277.15,280.1654931894642,273.325,-0.3982331389124738,-0.40101448618223456,-0.39633364795008674,29714.15,-7.5721804511276884,29722.5,"01/12/2020, 12:28:39",-6.596499999999988
"01/12/2020, 13:07:25",242.0,239.51660732860256,245.2,-0.3678178404697974,-0.36470888510971544,-0.3693951321110944,29784.35,6.751691729323143,29782.4,"01/12/2020, 13:07:28",-5.619999999999989
"01/12/2020, 13:07:26",245.85,243.2680037766204,245.8,-0.3688605653223931,-0.36559723543697537,-0.3699649584632425,29785.05,6.999924812029942,29781.05,"01/12/2020, 13:07:29",-2.408500000000017
"01/12/2020, 13:07:27",246.4,243.8624900558948,246.1,-0.3699440106174734,-0.36668695406742907,-0.3699756010064448,29781.8,6.859172932330666,29781.35,"01/12/2020, 13:07:30",-2.1639999999999886
"01/12/2020, 13:30:57",289.2,292.2416099914244,283.75,-0.41238175363105256,-0.41550154705600334,-0.40993383236127556,29678.15,-7.375714285714249,29682.25,"01/12/2020, 13:31:00",-8.341999999999988
"01/12/2020, 13:30:58",288.25,291.40843056448006,285.0,-0.4107593505978002,-0.41406749168632623,-0.40758952245596447,29682.55,-7.689248120300707,29690.3,"01/12/2020, 13:31:01",-6.1325
"01/12/2020, 13:30:59",284.75,288.048524977228,287.9,-0.4108117576834047,-0.41424658543162096,-0.41251608554375707,29680.2,-8.029285714285727,29676.95,"01/12/2020, 13:31:02",0.3024999999999771
"01/12/2020, 13:31:00",283.75,287.052201952226,285.2,-0.40993383236127556,-0.4133503307239973,-0.40959930447570514,29682.25,-8.055451127819591,29684.2,"01/12/2020, 13:31:03",-1.3875000000000113
"01/12/2020, 13:31:01",285.0,288.10486681750865,285.2,-0.40758952245596447,-0.41083441357711437,-0.40959930447570514,29690.3,-7.617631578947471,29684.2,"01/12/2020, 13:31:04",-2.6500000000000115
"01/12/2020, 13:31:02",287.9,290.98884600955876,286.5,-0.41251608554375707,-0.41567409352564183,-0.40875435015550465,29676.95,-7.487819548872242,29687.65,"01/12/2020, 13:31:05",-4.278999999999977
"01/12/2020, 13:39:13",218.15,215.72929982113328,218.425,-0.3493414971671882,-0.34573201180540863,-0.3491656362712092,29820.75,6.929323308270579,29822.45,"01/12/2020, 13:39:16",-2.456500000000006
"01/12/2020, 13:39:14",215.75,213.11482315319714,218.05,-0.3470153078524163,-0.34300819991401105,-0.3497202316793846,29825.9,7.593834586466096,29819.2,"01/12/2020, 13:39:17",-4.457500000000012
"01/12/2020, 13:39:15",218.425,215.64405322543203,219.3,-0.3491656362712092,-0.34495431386065156,-0.35071908478130354,29821.8,7.964548872180346,29817.3,"01/12/2020, 13:39:18",-3.05925
"01/12/2020, 13:39:16",218.425,215.602704663242,219.3,-0.3491656362712092,-0.344851798223741,-0.35071908478130354,29822.45,8.082969924811959,29821.7,"01/12/2020, 13:39:19",-3.05925
"01/12/2020, 13:39:17",218.05,215.27713927885074,218.05,-0.3497202316793846,-0.3454105046557401,-0.3491144266263291,29819.2,7.92879699248106,29821.45,"01/12/2020, 13:39:20",-2.1805000000000003
"01/12/2020, 13:39:18",219.3,216.6395452283019,219.45,-0.35071908478130354,-0.34650138799529795,-0.3490574169518368,29817.3,7.585714285714139,29823.7,"01/12/2020, 13:39:21",-2.3429999999999773
