time t,actual price at t,expected price at t + 3,actual price at t + 3,delta at t,expected delta at t+3,actual delta at t + 3,spot at t,expected spot at t+3,actual spot at t + 3,time t + 3,trade pnl,    , Total PnL:
"01/12/2020, 09:15:22",186.625,189.763894579617,180.1,-0.2730298164351552,-0.2773556687787318,-0.2646544480285229,29628.6,-11.317218045112797,29645.3,"01/12/2020, 09:15:25",-8.391250000000007,    ,-381.8415000000001
"01/12/2020, 09:15:23",179.5,182.93830807853635,178.05,-0.2673163032341108,-0.27177474151717196,-0.2623080753892282,29626.35,-12.651315789473767,29653.3,"01/12/2020, 09:15:26",-3.2449999999999886
"01/12/2020, 09:15:24",179.6,182.78360824678052,178.05,-0.26362635767327447,-0.26803392794430064,-0.2623080753892282,29650.2,-11.877631578947351,29661.8,"01/12/2020, 09:15:27",-3.345999999999983,   ,positive:,44
"01/12/2020, 09:15:25",180.1,183.22576371494546,171.4,-0.2646544480285229,-0.2689716223559849,-0.25600887397558836,29645.3,-11.621165413533816,29670.5,"01/12/2020, 09:15:28",-10.500999999999989,   ,negative:,161
"01/12/2020, 09:15:26",178.05,181.22145412955675,165.65,-0.2623080753892282,-0.2665222221575913,-0.25168781394313555,29653.3,-11.899398496240615,29677.3,"01/12/2020, 09:15:29",-14.180500000000006
"01/12/2020, 09:15:27",178.05,181.09159866727336,162.95,-0.2623080753892282,-0.2664273444686062,-0.24828059445098916,29661.8,-11.416240601503835,29689.7,"01/12/2020, 09:15:30",-16.880500000000023
"01/12/2020, 09:15:28",171.4,174.04275229318074,165.0,-0.25600887397558836,-0.25963306814477466,-0.2502195388387918,29670.5,-10.178796992481317,29684.7,"01/12/2020, 09:15:31",-8.114000000000006
"01/12/2020, 09:15:29",165.65,167.79830786153556,167.8,-0.25168781394313555,-0.2547760276281012,-0.25156610895464837,29677.3,-8.43214285714294,29686.65,"01/12/2020, 09:15:32",0.4935000000000056
"01/12/2020, 09:15:39",175.64999999999998,173.84387065848145,181.8,-0.25927152059921355,-0.257585479212669,-0.26444148313657934,29664.6,7.011766917293257,29653.2,"01/12/2020, 09:15:42",-7.906500000000034
"01/12/2020, 09:16:23",177.2,179.04032819180503,179.075,-0.26273074995515344,-0.2652057052724777,-0.2634964987237254,29647.55,-6.939248120300649,29649.2,"01/12/2020, 09:16:26",0.10299999999999998
"01/12/2020, 09:16:24",178.45,180.26700604027488,179.075,-0.2626651521950407,-0.2651414000368284,-0.2634964987237254,29652.4,-6.852969924811861,29648.65,"01/12/2020, 09:16:27",-1.1595
"01/12/2020, 09:16:44",190.95,192.8852165457953,186.4,-0.2760453350674652,-0.27812947838339097,-0.2726834271015832,29609.45,-6.95796992481209,29615.75,"01/12/2020, 09:16:47",-6.4594999999999825
"01/12/2020, 09:16:45",191.65,193.68904531632037,183.7,-0.27734551185858436,-0.27954873887559606,-0.2711071064823045,29603.7,-7.294060150376016,29616.75,"01/12/2020, 09:16:48",-9.866500000000016
"01/12/2020, 09:16:46",191.65,193.76352056651268,183.7,-0.27734551185858436,-0.27964965015836496,-0.2711071064823045,29603.7,-7.5577443609022845,29616.75,"01/12/2020, 09:16:49",-9.866500000000016
"01/12/2020, 09:16:47",186.4,188.35835361669223,184.05,-0.2726834271015832,-0.2748261963007055,-0.2711458113935805,29615.75,-7.125789473684192,29617.65,"01/12/2020, 09:16:50",-4.213999999999994
"01/12/2020, 09:18:31",205.9,208.2000577259446,202.0,-0.293167001564143,-0.2956186697499852,-0.28943447541678324,29551.75,-7.780488721804403,29562.5,"01/12/2020, 09:18:34",-5.959000000000006
"01/12/2020, 09:18:32",206.75,209.24454226115125,202.15,-0.29318583283384214,-0.2958372863711811,-0.28937384549863054,29553.85,-8.432142857142791,29563.25,"01/12/2020, 09:18:35",-6.667499999999994
"01/12/2020, 09:18:33",208.2,210.69558183495616,199.0,-0.2932052063442825,-0.2959447400653311,-0.28522842749225674,29557.5,-8.432593984962416,29578.45,"01/12/2020, 09:18:36",-11.28199999999999
"01/12/2020, 09:18:34",202.0,204.40567725102667,197.75,-0.28943447541678324,-0.2920963819573636,-0.2857180425962724,29562.5,-8.235902255639155,29572.1,"01/12/2020, 09:18:37",-6.27
"01/12/2020, 09:18:35",202.15,204.41525747746206,201.05,-0.28937384549863054,-0.29190331017948357,-0.2874721955777204,29563.25,-7.760300751879843,29571.15,"01/12/2020, 09:18:38",-3.1214999999999944
"01/12/2020, 09:18:36",199.0,201.03025236951262,201.15,-0.28522842749225674,-0.28751910253439356,-0.2873899023143167,29578.45,-7.0612781954887875,29571.9,"01/12/2020, 09:18:39",0.1600000000000057
"01/12/2020, 09:20:15",196.7,194.55498412064696,196.55,-0.28227279717611964,-0.2799608566560789,-0.2834988794347737,29589.25,7.661842105262977,29581.6,"01/12/2020, 09:20:18",-1.8170000000000226
"01/12/2020, 09:20:16",195.25,192.91567804320928,198.45,-0.2821526453772094,-0.2796451304286329,-0.28510136953627807,29585.75,8.347443609022411,29577.65,"01/12/2020, 09:20:19",-5.152499999999989
"01/12/2020, 09:20:17",194.8,192.3725064511682,198.55,-0.2824154389600153,-0.27979482019285007,-0.285744280245126,29582.9,8.675977443609012,29574.2,"01/12/2020, 09:20:20",-5.698
"01/12/2020, 09:20:18",196.55,194.14310707590872,199.15,-0.2834988794347737,-0.2809076667756044,-0.2857926610886352,29581.6,8.568270676691693,29575.6,"01/12/2020, 09:20:21",-4.565499999999995
