time t,actual price at t,expected price at t + 3,actual price at t + 3,delta at t,expected delta at t+3,actual delta at t + 3,spot at t,expected spot at t+3,actual spot at t + 3,time t + 3,trade pnl,    , Total PnL:
"01/12/2020, 09:15:22",33.6,34.34985956870793,31.85,-0.06625829472568512,-0.06823935572924711,-0.06353563737775403,29628.6,-11.317218045112797,29645.3,"01/12/2020, 09:15:25",-2.086,    ,-94.89674999999988
"01/12/2020, 09:15:23",34.95,35.810812530144396,31.5,-0.06804134403637363,-0.07015172935411088,-0.06286640689268097,29626.35,-12.651315789473767,29653.3,"01/12/2020, 09:15:26",-3.7995000000000028
"01/12/2020, 09:15:24",32.2,32.958537483626294,31.1,-0.06386268833011854,-0.06600175591702145,-0.06212031829591069,29650.2,-11.877631578947351,29661.8,"01/12/2020, 09:15:27",-1.4220000000000015,   ,positive:,106
"01/12/2020, 09:15:25",31.85,32.588358151621186,30.25,-0.06353563737775403,-0.06557898640077249,-0.06077499976981926,29645.3,-11.621165413533816,29670.5,"01/12/2020, 09:15:28",-1.9185000000000014,   ,negative:,289
"01/12/2020, 09:15:26",31.5,32.24807242764282,29.875,-0.06286640689268097,-0.06483613900416328,-0.06010568470173894,29653.3,-11.899398496240615,29677.3,"01/12/2020, 09:15:29",-1.94
"01/12/2020, 09:15:27",31.1,31.80918049990812,29.875,-0.06212031829591069,-0.06395204567380611,-0.06010568470173894,29661.8,-11.416240601503835,29689.7,"01/12/2020, 09:15:30",-1.5360000000000014
"01/12/2020, 09:15:28",30.25,30.86861638487509,29.55,-0.06077499976981926,-0.06237246945060301,-0.059490168121101306,29670.5,-10.178796992481317,29684.7,"01/12/2020, 09:15:31",-1.0024999999999993
"01/12/2020, 09:15:29",29.875,30.381819719931453,29.55,-0.06010568470173894,-0.06145671774467352,-0.059490168121101306,29677.3,-8.43214285714294,29686.65,"01/12/2020, 09:15:32",-0.6237499999999994
"01/12/2020, 09:15:30",29.875,30.263474790210818,29.65,-0.06010568470173894,-0.061235454176162045,-0.059832942849880055,29689.7,-6.463195488721892,29676.2,"01/12/2020, 09:15:33",-0.5237500000000015
"01/12/2020, 09:15:38",32.65,32.256675786607545,32.55,-0.06391296213905662,-0.06350649085086336,-0.0642541204626923,29670.35,6.154060150375955,29652.55,"01/12/2020, 09:15:41",-0.2264999999999986
"01/12/2020, 09:15:39",31.55,31.110795311698933,32.55,-0.06263823277095071,-0.06220820143290897,-0.0642541204626923,29664.6,7.011766917293257,29653.2,"01/12/2020, 09:15:42",-1.3154999999999966
"01/12/2020, 09:15:40",31.9,31.537840881577115,33.35,-0.06333742644528684,-0.06300312774390177,-0.06531030152245876,29655.3,5.717932330827036,29651.55,"01/12/2020, 09:15:43",-1.7690000000000028
"01/12/2020, 09:16:19",31.8,32.13746691382267,31.75,-0.0634372166700814,-0.06439964361449602,-0.06320459121980093,29646.55,-5.31969924812023,29652.9,"01/12/2020, 09:16:22",-0.3680000000000007
"01/12/2020, 09:16:20",31.5,31.861958187330863,31.6,-0.0629188087032162,-0.06390653945782344,-0.06314852644209168,29651.3,-5.752781954887197,29647.55,"01/12/2020, 09:16:23",-0.21499999999999858
"01/12/2020, 09:16:21",31.5,31.894130244313956,32.0,-0.06300134308503402,-0.06398585497175505,-0.06354421008154532,29648.15,-6.255902255639066,29652.4,"01/12/2020, 09:16:24",0.185
"01/12/2020, 09:16:22",31.75,32.16416352869867,31.5,-0.06320459121980093,-0.06420786872964575,-0.06289267014381039,29652.9,-6.55274436090209,29652.3,"01/12/2020, 09:16:25",-0.5675
"01/12/2020, 09:16:23",31.6,32.03820329341304,31.674999999999997,-0.06314852644209168,-0.0641121440602225,-0.06320355802245103,29647.55,-6.939248120300649,29649.2,"01/12/2020, 09:16:26",-0.24100000000000427
"01/12/2020, 09:16:24",32.0,32.43546656058476,31.674999999999997,-0.06354421008154532,-0.06449115319397654,-0.06320355802245103,29652.4,-6.852969924811861,29648.65,"01/12/2020, 09:16:27",-0.6450000000000029
"01/12/2020, 09:16:25",31.5,31.889315085734562,31.8,-0.06289267014381039,-0.06375237117353229,-0.063457057137839,29652.3,-6.19015037593975,29645.8,"01/12/2020, 09:16:28",-0.014999999999999292
"01/12/2020, 09:16:26",31.674999999999997,32.02180219980168,31.45,-0.06320355802245103,-0.06397458562429349,-0.06276439589782967,29649.2,-5.4870676691728395,29654.7,"01/12/2020, 09:16:29",-0.5417499999999978
"01/12/2020, 09:16:41",31.95,32.302247339315315,32.15,-0.06445026293704359,-0.06463148068661226,-0.0648979536549632,29616.15,-5.465413533834587,29609.45,"01/12/2020, 09:16:44",-0.11950000000000072
"01/12/2020, 09:16:42",32.0,32.39074114414931,31.75,-0.06467493285526871,-0.06490012227831207,-0.06452571180943778,29610.35,-6.0416165413534095,29603.7,"01/12/2020, 09:16:45",-0.5700000000000001
"01/12/2020, 09:16:43",32.0,32.43198235509259,31.75,-0.06467493285526871,-0.06493480513163001,-0.06452571180943778,29610.35,-6.679285714285857,29603.7,"01/12/2020, 09:16:46",-0.5700000000000001
"01/12/2020, 09:16:44",32.15,32.60155800971308,31.25,-0.0648979536549632,-0.06521392368418312,-0.06353139951897901,29609.45,-6.95796992481209,29615.75,"01/12/2020, 09:16:47",-1.2214999999999985
"01/12/2020, 09:16:45",31.75,32.220654423183866,30.9,-0.06452571180943778,-0.06484485683759694,-0.06303620094740836,29603.7,-7.294060150376016,29616.75,"01/12/2020, 09:16:48",-1.1675000000000013
