time t,actual price at t,expected price at t + 2,actual price at t + 2,delta at t,actual delta at t + 2,spot at t,actual spot at t + 2,time t + 2,trade pnl,    , Total PnL:
"01/12/2020, 09:15:04",155.3,152.72551184723716,154.4,-0.23924863189677126,-0.24402845647273352,29720.7,29683.05,"01/12/2020, 09:15:06",-0.6529999999999945,    ,26.9564212761166
"01/12/2020, 09:15:05",153.25,155.46585274500615,158.8,-0.2398056645233737,-0.24594142537353036,29707.5,29688.6,"01/12/2020, 09:15:07",4.017500000000012
"01/12/2020, 09:15:06",154.4,158.8475686639157,158.15,-0.24402845647273352,-0.24475082341268717,29683.05,29694.1,"01/12/2020, 09:15:08",2.206,   ,positive:,108
"01/12/2020, 09:15:12",156.05,150.76129229855815,152.35,-0.24050336514847004,-0.24075978813016263,29715.0,29696.75,"01/12/2020, 09:15:14",2.139500000000017,   ,negative:,148
"01/12/2020, 09:15:14",152.35,156.30842780399237,166.35,-0.24075978813016263,-0.2535327727400727,29696.75,29667.65,"01/12/2020, 09:15:16",12.4765
"01/12/2020, 09:15:16",166.35,170.77916033886171,173.05,-0.2535327727400727,-0.2562902768204367,29667.65,29674.85,"01/12/2020, 09:15:18",5.036500000000017,   ,EPAP:,79
"01/12/2020, 09:15:20",175.76607142857142,182.92416192111085,186.26,-0.2583418945732774,-0.2730298164351552,29635.6,29628.6,"01/12/2020, 09:15:22",8.736267857142854,   ,EPAL:,39
"01/12/2020, 09:15:21",186.26,190.786474134235,179.5,-0.2730298164351552,-0.2673163032341108,29614.3,29626.35,"01/12/2020, 09:15:23",-8.622599999999991,   ,ELAP:,45
"01/12/2020, 09:15:22",186.26,183.56045155940754,179.6,-0.2730298164351552,-0.26362635767327447,29628.6,29650.2,"01/12/2020, 09:15:24",4.797399999999996,   ,ELAL:,93
"01/12/2020, 09:15:24",179.6,175.0192605967763,178.23666666666668,-0.26362635767327447,-0.2623080753892282,29650.2,29653.3,"01/12/2020, 09:15:26",-0.4326666666666845
"01/12/2020, 09:15:30",162.95,160.65438163682208,167.8,-0.24828059445098916,-0.25156610895464837,29689.7,29686.65,"01/12/2020, 09:15:32",-3.2205000000000226
"01/12/2020, 09:15:33",170.0,171.93003955518182,172.65,-0.2543650624829752,-0.2592339340480976,29676.2,29653.85,"01/12/2020, 09:15:35",0.9500000000000057
"01/12/2020, 09:15:35",172.65,175.90866166682852,178.1233490566038,-0.2592339340480976,-0.26115811915587983,29653.85,29665.6,"01/12/2020, 09:15:37",3.74684905660378
"01/12/2020, 09:15:40",175.29589041095892,177.0983055339034,180.87098765432097,-0.25927152059921355,-0.26444148313657934,29655.3,29653.2,"01/12/2020, 09:15:42",3.8221383392524624
"01/12/2020, 09:15:46",180.0,176.5939019499883,172.6763779527559,-0.26002097351920384,-0.2555462246618845,29675.45,29678.55,"01/12/2020, 09:15:48",5.523622047244101
"01/12/2020, 09:16:05",164.0,162.19549154933406,165.0,-0.2491427625045617,-0.25063724833671586,29688.05,29681.85,"01/12/2020, 09:16:07",0.6400000000000001
"01/12/2020, 09:16:12",168.2,173.123350296042,174.0375,-0.2561560526373796,-0.2599999126914554,29657.4,29652.05,"01/12/2020, 09:16:14",4.155500000000005
"01/12/2020, 09:16:30",177.95,180.82536188792815,180.35,-0.2643944203555293,-0.2650310492299468,29639.5,29643.75,"01/12/2020, 09:16:32",0.6205000000000058
"01/12/2020, 09:16:35",185.55,187.91146167708078,188.55,-0.27030919491153327,-0.27126676463922195,29627.75,29631.5,"01/12/2020, 09:16:37",1.1444999999999999
"01/12/2020, 09:16:37",188.55,186.4686731966839,184.4,-0.27126676463922195,-0.26999406809409265,29631.5,29625.95,"01/12/2020, 09:16:39",2.2645000000000053
"01/12/2020, 09:16:41",188.85,190.81219916465304,186.05,-0.2738828466135601,-0.2733819061631948,29616.15,29610.35,"01/12/2020, 09:16:43",-4.6884999999999835
"01/12/2020, 09:16:47",186.4,183.9978619184744,183.7,-0.2726834271015832,-0.2711071064823045,29615.75,29616.75,"01/12/2020, 09:16:49",0.836000000000017
"01/12/2020, 09:16:56",190.6,192.7656323359387,194.7,-0.277702879611752,-0.2819541276949167,29598.35,29585.3,"01/12/2020, 09:16:58",2.1939999999999946
"01/12/2020, 09:16:58",194.7,196.84371889314136,201.05,-0.2819541276949167,-0.285204280862672,29585.3,29584.35,"01/12/2020, 09:17:00",4.403000000000023
"01/12/2020, 09:17:03",193.75,190.9087187216211,189.85,-0.27924460600843304,-0.2759880004759907,29598.6,29606.4,"01/12/2020, 09:17:05",1.9625000000000057
"01/12/2020, 09:17:12",196.75,200.29342547787618,197.1,-0.2835682375007309,-0.283143122032925,29581.75,29585.25,"01/12/2020, 09:17:14",-1.6175000000000057
"01/12/2020, 09:17:43",190.4,187.0410259929978,191.85,-0.27557896669350157,-0.27785299043898704,29610.6,29601.25,"01/12/2020, 09:17:45",0.4540000000000115
"01/12/2020, 09:17:44",189.45,191.75832780885716,191.65,-0.27707687477231957,-0.2776527086098213,29598.6,29601.85,"01/12/2020, 09:17:46",0.3055000000000172
"01/12/2020, 09:18:16",191.95,194.6849752181533,191.05,-0.27875338746525813,-0.27725071431632387,29596.15,29602.45,"01/12/2020, 09:18:18",-2.8194999999999775
"01/12/2020, 09:18:31",205.9,210.51437392950052,208.2,-0.293167001564143,-0.2932052063442825,29551.75,29557.5,"01/12/2020, 09:18:33",0.24099999999998278
"01/12/2020, 09:18:36",199.0,195.82482379819675,201.05,-0.28522842749225674,-0.2874721955777204,29578.45,29571.15,"01/12/2020, 09:18:38",-0.06000000000001138
"01/12/2020, 09:19:36",194.9,192.47545800484977,194.8,-0.28236193566044676,-0.2822017704602331,29583.5,29584.15,"01/12/2020, 09:19:38",-1.8490000000000058
"01/12/2020, 09:20:00",208.0,210.6054038772617,205.65,-0.29698986663788673,-0.2944719320112199,29535.95,29543.85,"01/12/2020, 09:20:02",-4.429999999999994
"01/12/2020, 09:20:06",202.85,200.45515036994337,199.55,-0.28989960828766925,-0.28740755315084243,29562.15,29567.4,"01/12/2020, 09:20:08",1.2714999999999828
"01/12/2020, 09:20:10",197.25,195.180032195184,196.65,-0.2845694878487848,-0.28270514821997494,29577.35,29586.55,"01/12/2020, 09:20:12",-1.3725000000000058
"01/12/2020, 09:20:44",209.25,213.24547457375124,214.4,-0.2967490978335263,-0.30162785415086546,29540.4,29526.35,"01/12/2020, 09:20:46",3.0575000000000054
"01/12/2020, 09:20:45",210.05,213.55112784737594,214.9,-0.29992196014063666,-0.3022742768735043,29525.1,29524.05,"01/12/2020, 09:20:47",2.749499999999994
"01/12/2020, 09:20:59",211.15,208.5726361866186,209.45,-0.3008168127053068,-0.2977055280098284,29522.95,29535.65,"01/12/2020, 09:21:01",-0.4114999999999829
"01/12/2020, 09:21:03",206.5,203.15853845842227,206.9,-0.29437001885526115,-0.2945634389106999,29546.6,29546.55,"01/12/2020, 09:21:05",1.6649999999999943
"01/12/2020, 09:21:36",208.1,205.89185265848803,207.75,-0.2957006792712491,-0.2951885348011274,29543.3,29545.25,"01/12/2020, 09:21:38",-1.7310000000000056
"01/12/2020, 09:22:16",208.7,211.790489510186,207.05,-0.2937915179245465,-0.2927866717982397,29555.5,29556.9,"01/12/2020, 09:22:18",-3.736999999999977
"01/12/2020, 09:22:34",209.4,212.44141865959423,210.05,-0.29654708960151765,-0.29697743129872833,29541.9,29541.15,"01/12/2020, 09:22:36",-1.4439999999999946
