time t,actual price at t,expected price at t + 2,actual price at t + 2,delta at t,actual delta at t + 2,spot at t,actual spot at t + 2,time t + 2,trade pnl,    , Total PnL:
"04/02/2022, 09:15:07",12.05,12.444585891276175,12.95,-0.018520865904747552,-0.01976752694190509,39009.65,38962.35,"04/02/2022, 09:15:09",0.7794999999999985,    ,-9.725083333333334
"04/02/2022, 09:15:08",14.0,14.332359507322167,12.95,-0.02082288023075307,-0.01976752694190509,38989.4,38960.5,"04/02/2022, 09:15:10",-1.1900000000000008
"04/02/2022, 09:15:09",12.95,13.313339252290202,13.15,-0.01976752694190509,-0.020103214831124205,38962.35,38939.5,"04/02/2022, 09:15:11",0.07050000000000106,   ,positive:,35
"04/02/2022, 09:15:11",13.15,13.40676146969469,12.3,-0.020103214831124205,-0.019084063882246483,38939.5,38947.6,"04/02/2022, 09:15:13",-0.9814999999999996,   ,negative:,127
"04/02/2022, 09:15:14",13.25,13.108863900425597,13.35,-0.02013068606743218,-0.02009626638255213,38957.85,38989.35,"04/02/2022, 09:15:16",0.03250000000000036
"04/02/2022, 09:15:15",13.25,13.022840499603435,13.35,-0.02013068606743218,-0.02009626638255213,38974.85,38989.35,"04/02/2022, 09:15:17",0.03250000000000036,   ,EPAP:,86
"04/02/2022, 09:15:16",13.35,13.138663141550172,13.5,-0.02009626638255213,-0.020222078819642775,38989.35,38998.5,"04/02/2022, 09:15:18",-0.016500000000000348,   ,EPAL:,10
"04/02/2022, 09:15:21",14.15,13.785789680850462,14.4,-0.020892505267511297,-0.02099279130334253,39037.4,39045.55,"04/02/2022, 09:15:23",-0.10849999999999999,   ,ELAP:,10
"04/02/2022, 09:15:23",14.4,14.24554556427123,14.5,-0.02099279130334253,-0.02107092583969461,39045.55,39048.8,"04/02/2022, 09:15:25",0.04400000000000037,   ,ELAL:,56
"04/02/2022, 09:16:21",13.0,13.184120417289211,13.3,-0.019742082599805144,-0.020028086868251194,38980.25,38991.9,"04/02/2022, 09:16:23",0.1700000000000007
"04/02/2022, 09:16:26",13.45,13.283564210024533,13.45,-0.0201139496198266,-0.020134619114742236,39009.7,39005.95,"04/02/2022, 09:16:28",-0.1345
"04/02/2022, 09:16:35",13.35,13.513276958141246,13.45,-0.020094443624429914,-0.02015603675999955,38989.75,38996.6,"04/02/2022, 09:16:37",-0.03350000000000036
"04/02/2022, 09:16:45",13.35,13.780206323408555,13.7,-0.020282492761225512,-0.020607472919209613,38949.8,38964.55,"04/02/2022, 09:16:47",0.21649999999999964
"04/02/2022, 09:16:47",13.7,13.549877885621266,13.7,-0.020607472919209613,-0.020638993925103932,38964.55,38958.0,"04/02/2022, 09:16:49",-0.13699999999999998
"04/02/2022, 09:17:13",14.15,14.326665366770357,14.15,-0.021011271968518486,-0.021011271968518486,38970.95,38975.0,"04/02/2022, 09:17:15",-0.14150000000000001
"04/02/2022, 09:18:30",13.3,13.474512577885768,13.25,-0.019902674989680236,-0.019866048813810266,39019.1,39014.85,"04/02/2022, 09:18:32",-0.18300000000000072
"04/02/2022, 09:18:57",13.6,13.736963022227446,13.6,-0.020329417947095862,-0.020329417947095862,38988.95,38995.05,"04/02/2022, 09:18:59",-0.136
"04/02/2022, 09:19:05",13.6,13.782391162047512,13.7,-0.02046666242563333,-0.02055245385008675,38970.5,38976.05,"04/02/2022, 09:19:07",-0.036000000000000365
"04/02/2022, 09:19:33",14.05,14.191673708432829,14.15,-0.02099191608522233,-0.021112309252657724,38966.05,38964.2,"04/02/2022, 09:19:35",-0.04050000000000037
"04/02/2022, 09:19:49",14.1,14.242652088887404,14.45,-0.020987308437270258,-0.02144114725979307,38967.2,38964.95,"04/02/2022, 09:19:51",0.20899999999999966
"04/02/2022, 09:20:13",14.65,14.82519944480486,14.65,-0.021676973682360767,-0.021652817974882055,38961.9,38966.7,"04/02/2022, 09:20:15",-0.14650000000000002
"04/02/2022, 09:20:17",14.9,15.052792669895826,14.8,-0.022005815156944664,-0.021868218266263284,38951.25,38956.7,"04/02/2022, 09:20:19",-0.24899999999999964
"04/02/2022, 09:20:23",15.05,14.715699725770165,15.05,-0.022027157768889083,-0.022027157768889083,38979.15,38971.25,"04/02/2022, 09:20:25",-0.15050000000000002
"04/02/2022, 09:22:32",14.1,13.951813869442539,14.1,-0.020658983208932113,-0.020658983208932113,39047.0,39040.95,"04/02/2022, 09:22:34",-0.141
"04/02/2022, 09:23:21",14.1,13.945681786801503,13.8,-0.02045723948072009,-0.020111401073563684,39090.3,39094.6,"04/02/2022, 09:23:23",0.15899999999999895
"04/02/2022, 09:26:14",14.15,13.98866540913505,14.0,-0.020174630606106803,-0.02001884000719656,39164.45,39170.7,"04/02/2022, 09:26:16",0.00850000000000034
"04/02/2022, 09:32:28",12.35,12.49653160016817,12.35,-0.017874919518590104,-0.017874919518590104,39236.05,39256.85,"04/02/2022, 09:32:30",-0.1235
"04/02/2022, 09:32:30",12.35,12.216003978151177,12.35,-0.017874919518590104,-0.017874919518590104,39256.85,39249.9,"04/02/2022, 09:32:32",-0.1235
"04/02/2022, 09:32:31",12.35,12.482918572282129,12.35,-0.017874919518590104,-0.017874919518590104,39242.5,39249.3,"04/02/2022, 09:32:33",-0.1235
"04/02/2022, 09:35:51",11.25,11.368772327991614,11.25,-0.016864124785342938,-0.016864124785342938,39170.7,39175.75,"04/02/2022, 09:35:53",-0.1125
"04/02/2022, 09:45:17",10.5,10.695278353485538,10.55,-0.01606784967407293,-0.01612748254729013,39175.75,39175.35,"04/02/2022, 09:45:19",-0.054999999999999286
"04/02/2022, 09:48:27",10.15,10.009115828514073,10.1,-0.015430928249315912,-0.015345759862839259,39241.45,39249.45,"04/02/2022, 09:48:29",-0.051499999999999296
"04/02/2022, 09:56:45",9.7,9.557130353817566,9.6,-0.014914877124283521,-0.014740909648480738,39254.35,39252.2,"04/02/2022, 09:56:47",0.0029999999999996557
"04/02/2022, 10:01:48",9.6,9.696692123972037,9.55,-0.014958894081473773,-0.014893749204247797,39189.9,39191.55,"04/02/2022, 10:01:50",-0.14599999999999894
"04/02/2022, 10:05:29",9.45,9.577798865646859,9.55,-0.014833246154921653,-0.015022732128500138,39154.0,39149.95,"04/02/2022, 10:05:31",0.00550000000000142
"04/02/2022, 10:07:05",9.75,9.908437135720021,9.75,-0.015476065721031773,-0.015476065721031773,39092.35,39100.0,"04/02/2022, 10:07:07",-0.0975
"04/02/2022, 10:12:52",9.7,9.858208389688752,9.75,-0.015481919439253033,-0.01559784260507513,39059.6,39057.2,"04/02/2022, 10:12:54",-0.04699999999999928
"04/02/2022, 10:15:11",9.5,9.316018377258043,9.45,-0.015194818962527279,-0.015161428086685191,39085.9,39077.95,"04/02/2022, 10:15:13",-0.04499999999999929
"04/02/2022, 10:20:00",9.7,9.798268209214532,9.7,-0.01576649659114082,-0.01576649659114082,38985.55,38987.45,"04/02/2022, 10:20:02",-0.09699999999999999
"04/02/2022, 10:23:02",9.5,9.608204294004993,9.45,-0.015554312557242156,-0.015489970411408649,38985.7,38985.05,"04/02/2022, 10:23:04",-0.1450000000000007
"04/02/2022, 10:37:18",9.1,9.253859392229442,9.1,-0.01512023039254018,-0.01512023039254018,38966.6,38961.6,"04/02/2022, 10:37:20",-0.091
"04/02/2022, 10:40:19",9.05,8.948023383685811,9.05,-0.014915847617658073,-0.014915847617658073,38995.0,38989.45,"04/02/2022, 10:40:21",-0.09050000000000001
"04/02/2022, 10:45:36",9.0,8.858546791577426,8.95,-0.015121047186994474,-0.015013825708365403,38945.95,38942.6,"04/02/2022, 10:45:38",-0.039999999999999286
"04/02/2022, 10:49:59",9.0,8.880000749109003,9.0,-0.015127332397923965,-0.015127332397923965,38960.15,38956.65,"04/02/2022, 10:50:01",-0.09
"04/02/2022, 10:50:12",8.8,8.711036010567875,8.9,-0.014712706428099409,-0.014841975126955731,38973.7,38973.3,"04/02/2022, 10:50:14",-0.011999999999999636
"04/02/2022, 11:13:20",8.1,8.188213467134727,8.05,-0.01359762355264138,-0.013590100576266195,39027.2,39020.1,"04/02/2022, 11:13:22",-0.13099999999999895
"04/02/2022, 11:30:00",8.1,7.987020305985737,8.1,-0.013722102437441208,-0.013722102437441208,39006.15,38992.15,"04/02/2022, 11:30:02",-0.081
"04/02/2022, 11:30:02",8.1,8.21501354760133,8.1,-0.013722102437441208,-0.013722102437441208,38992.15,38992.35,"04/02/2022, 11:30:04",-0.081
"04/02/2022, 11:35:57",8.15,8.28580454684487,8.2,-0.014032848991973879,-0.014136717328483428,38910.6,38914.75,"04/02/2022, 11:35:59",-0.03150000000000107
