time t,actual price at t,expected price at t + 3,actual price at t + 3,delta at t,actual delta at t + 3,spot at t,actual spot at t + 3,time t + 3,trade pnl,    , Total PnL:
"01/12/2020, 09:15:16",69.85,70.86518890587665,75.9,-0.12758777684211964,-0.1332168925955557,29667.65,29673.45,"01/12/2020, 09:15:19",5.351500000000011,    ,-10.405752391760823
"01/12/2020, 09:15:21",78.55555555555554,79.85297447751917,79.95,-0.13823559510228733,-0.13861579363947385,29614.3,29650.2,"01/12/2020, 09:15:24",0.6088888888889045
"01/12/2020, 09:15:22",83.6,84.71444559791226,78.38455882352943,-0.14350306364576682,-0.13740874369432277,29628.6,29645.3,"01/12/2020, 09:15:25",-6.051441176470563,   ,positive:,3
"01/12/2020, 12:28:16",52.656026365348396,53.28951786137128,51.95,-0.10259566693093802,-0.10292908289102343,29753.8,29758.05,"01/12/2020, 12:28:19",-1.2325866290018768,   ,negative:,9
"01/12/2020, 12:28:17",52.15,52.77800208397232,52.35,-0.1032603986459435,-0.10350043696689681,29756.15,29756.05,"01/12/2020, 12:28:20",-0.3214999999999971
"01/12/2020, 12:28:23",58.85,59.96486728143441,55.95,-0.11445046011431259,-0.11009407958226802,29691.45,29710.35,"01/12/2020, 12:28:26",-3.4884999999999984,   ,EPAP:,3
"01/12/2020, 12:28:24",58.15,59.03472329601254,55.95,-0.11320364549192163,-0.11009407958226802,29699.5,29710.35,"01/12/2020, 12:28:27",-2.781499999999996,   ,EPAL:,5
"01/12/2020, 12:28:25",57.8,58.46685437073216,57.4,-0.11233899535909586,-0.11258887454914657,29707.85,29695.35,"01/12/2020, 12:28:28",-0.9779999999999985,   ,ELAP:,3
"01/12/2020, 13:39:11",40.0,39.5497300450996,41.324113475177306,-0.08504719169195596,-0.0868678546225965,29823.5,29825.9,"01/12/2020, 13:39:14",-0.924113475177306,   ,ELAL:,1
"01/12/2020, 14:13:07",36.5,36.131320555945145,37.6,-0.07873617935274524,-0.08003353946151037,29864.4,29869.4,"01/12/2020, 14:13:10",-0.7350000000000014
"01/12/2020, 14:13:08",37.05,36.64401026870672,37.55,-0.07931800078040396,-0.07992645239482954,29868.75,29870.45,"01/12/2020, 14:13:11",-0.1295
"01/12/2020, 14:13:09",37.4,36.95694112690543,36.75,-0.07973267481702351,-0.07889866349160002,29870.25,29869.1,"01/12/2020, 14:13:12",0.2759999999999986
