time t,actual price at t,expected price at t + 2,actual price at t + 2,delta at t,actual delta at t + 2,spot at t,actual spot at t + 2,time t + 2,trade pnl,    , Total PnL:
"01/12/2020, 09:15:06",321.5,326.33860167487666,329.75,-0.4163062170846388,-0.41439730684942333,29683.05,29694.1,"01/12/2020, 09:15:08",5.035,    ,19.122351375975345
"01/12/2020, 09:15:13",314.95,310.12483061132605,329.9,-0.404411364797852,-0.4152302415604936,29719.4,29691.35,"01/12/2020, 09:15:15",-11.800499999999989
"01/12/2020, 09:15:15",329.9,333.85252520505486,350.95,-0.4152302415604936,-0.425881059072708,29691.35,29666.15,"01/12/2020, 09:15:17",17.751000000000012,   ,positive:,15
"01/12/2020, 09:15:16",341.7,346.055553004573,350.95,-0.42413392211528844,-0.4233046724948508,29667.65,29674.85,"01/12/2020, 09:15:18",5.833,   ,negative:,16
"01/12/2020, 09:15:17",350.95,354.8258920817576,348.35,-0.425881059072708,-0.4233495880725968,29666.15,29673.45,"01/12/2020, 09:15:19",-6.109499999999966
"01/12/2020, 09:15:20",354.85,360.0355891189956,372.8,-0.4357560724201903,-0.439909005217487,29635.6,29628.6,"01/12/2020, 09:15:22",14.401499999999988,   ,EPAP:,8
"01/12/2020, 09:15:21",369.65,378.5791443150395,359.145251396648,-0.4441062169462384,-0.439215413734928,29614.3,29626.35,"01/12/2020, 09:15:23",-14.20124860335197,   ,EPAL:,7
"01/12/2020, 09:16:13",346.75,350.4818181866278,351.0436507936508,-0.4274707683180168,-0.43024036917813646,29659.0,29652.0,"01/12/2020, 09:16:15",0.8261507936507835,   ,ELAP:,6
"01/12/2020, 09:20:45",407.4,412.808234900869,414.6,-0.4766621903399937,-0.47717895058667636,29525.1,29524.05,"01/12/2020, 09:20:47",3.1260000000000456,   ,ELAL:,10
"01/12/2020, 09:24:45",381.9816666666667,377.10444119866446,377.2080474934037,-0.45038292573735816,-0.4502780982420518,29628.9,29607.05,"01/12/2020, 09:24:47",0.9538025065963334
"01/12/2020, 09:30:11",364.55,360.7561713844327,352.95,-0.4352205833129119,-0.4330767740611918,29641.0,29643.5,"01/12/2020, 09:30:13",7.9545000000000226
"01/12/2020, 09:30:12",354.0,349.7128113026066,353.95,-0.43281672724333475,-0.4331368480961828,29644.75,29643.7,"01/12/2020, 09:30:14",-3.4899999999999887
"01/12/2020, 09:52:07",333.5,329.9691239361761,321.9,-0.4201605660455243,-0.41715264987942646,29676.95,29680.7,"01/12/2020, 09:52:09",8.265000000000022
"01/12/2020, 10:35:44",266.75,263.3783587282,275.2,-0.3792467738094274,-0.3837350117464666,29769.2,29761.25,"01/12/2020, 10:35:46",-5.782499999999988
"01/12/2020, 10:54:03",226.25,223.70219133706834,224.15,-0.3365755574122886,-0.33614108588153613,29883.2,29881.55,"01/12/2020, 10:54:05",-0.16250000000000586
"01/12/2020, 10:54:04",223.3,220.12874209082685,224.8,-0.3348271604409092,-0.33646781030256534,29885.7,29881.25,"01/12/2020, 10:54:06",0.7330000000000001
"01/12/2020, 12:28:16",265.61052852348996,270.4594032873726,265.45,-0.3775505374505883,-0.3837146074147313,29753.8,29752.85,"01/12/2020, 12:28:18",-2.8166338087248723
"01/12/2020, 12:28:17",264.65,267.41862452893434,260.2,-0.3825444373433129,-0.38076107111919555,29756.15,29758.05,"01/12/2020, 12:28:19",-7.096499999999988
"01/12/2020, 12:28:23",288.35,295.32531881525426,285.3,-0.40781240650176187,-0.40203018943429925,29691.45,29707.85,"01/12/2020, 12:28:25",-5.933500000000011
"01/12/2020, 12:28:24",286.4,292.6314876329068,279.2,-0.4048625462928612,-0.3998832531578955,29699.5,29710.35,"01/12/2020, 12:28:26",-10.06399999999999
"01/12/2020, 13:07:13",269.8,266.4832984394782,259.15,-0.3796947370574344,-0.3791749637457542,29771.45,29762.75,"01/12/2020, 13:07:15",7.952000000000034
"01/12/2020, 13:07:14",256.0,252.96907098768523,257.1,-0.3773211786210595,-0.3784140761126764,29766.05,29763.35,"01/12/2020, 13:07:16",1.4599999999999773
"01/12/2020, 13:39:09",234.86341463414635,232.51097857335978,214.8,-0.36419296661733824,-0.34727901766018476,29815.6,29823.5,"01/12/2020, 13:39:11",17.714780487804877
"01/12/2020, 13:39:10",212.2,208.40183702411937,210.95,-0.346177726987662,-0.34343490151513834,29823.7,29832.05,"01/12/2020, 13:39:12",-0.8719999999999999
"01/12/2020, 14:00:57",222.9,220.22569590689272,224.2,-0.3491193981062679,-0.3506691151414998,29828.6,29824.6,"01/12/2020, 14:00:59",0.9290000000000171
"01/12/2020, 14:13:07",205.0,202.18946178956406,202.75,-0.3326295712213323,-0.3301819915577653,29864.4,29870.25,"01/12/2020, 14:13:09",0.20000000000000018
"01/12/2020, 14:13:08",200.0,196.3363978006143,202.8,-0.3293203680186707,-0.33041483657143544,29868.75,29869.4,"01/12/2020, 14:13:10",-0.8000000000000114
"01/12/2020, 14:58:02",171.0,169.23542836146228,170.5,-0.3058718571992358,-0.3063550835577189,29905.55,29902.35,"01/12/2020, 14:58:04",-1.21
"01/12/2020, 15:21:08",185.9,187.7912051350516,185.65,-0.334233835201303,-0.33414080053262296,29825.35,29825.25,"01/12/2020, 15:21:10",-2.109
"01/12/2020, 15:21:46",187.45,189.38834968387403,188.65,-0.33837806731753517,-0.33918613980858936,29813.25,29812.4,"01/12/2020, 15:21:48",-0.6744999999999828
"01/12/2020, 15:21:47",189.0,191.2427056187795,190.0,-0.33832944091045647,-0.34136206295443117,29816.0,29807.0,"01/12/2020, 15:21:49",-0.8900000000000001
