time t,actual price at t,expected price at t + 2,actual price at t + 2,delta at t,actual delta at t + 2,spot at t,actual spot at t + 2,time t + 2,trade pnl,    , Total PnL:
"01/12/2020, 09:15:04",18.55,18.222829148134746,18.55,-0.04122785805975582,-0.04122785805975582,29720.7,29683.05,"01/12/2020, 09:15:06",-0.1855,    ,-20.18106202001042
"01/12/2020, 09:15:05",18.55,18.840824165585023,18.55,-0.04122785805975582,-0.04122785805975582,29707.5,29688.6,"01/12/2020, 09:15:07",-0.1855
"01/12/2020, 09:15:06",18.55,19.516805029507008,18.55,-0.04122785805975582,-0.04122785805975582,29683.05,29694.1,"01/12/2020, 09:15:08",-0.1855,   ,positive:,217
"01/12/2020, 09:15:08",18.55,18.306039281963585,18.55,-0.04122785805975582,-0.041375884995886736,29694.1,29688.1,"01/12/2020, 09:15:10",-0.1855,   ,negative:,480
"01/12/2020, 09:15:10",18.55,18.810794941873908,22.05,-0.041375884995886736,-0.0468596096766305,29688.1,29715.0,"01/12/2020, 09:15:12",3.3145
"01/12/2020, 09:15:11",22.05,22.27973922750471,22.4,-0.0468596096766305,-0.046720458874460746,29684.8,29719.4,"01/12/2020, 09:15:13",0.12949999999999787,   ,EPAP:,277
"01/12/2020, 09:15:12",22.05,20.914025291085068,22.2,-0.0468596096766305,-0.046853331207330484,29715.0,29696.75,"01/12/2020, 09:15:14",0.07050000000000142,   ,EPAL:,75
"01/12/2020, 09:15:13",22.4,21.879590865100084,23.05,-0.046720458874460746,-0.04818032997491173,29719.4,29691.35,"01/12/2020, 09:15:15",-0.42600000000000215,   ,ELAP:,85
"01/12/2020, 09:15:14",22.2,23.024235405950655,23.05,-0.046853331207330484,-0.04818032997491173,29696.75,29667.65,"01/12/2020, 09:15:16",0.6280000000000014,   ,ELAL:,260
"01/12/2020, 09:15:15",23.05,23.53869809511275,23.05,-0.04818032997491173,-0.04818032997491173,29691.35,29666.15,"01/12/2020, 09:15:17",-0.2305
"01/12/2020, 09:15:16",23.05,24.058044945950233,24.4,-0.04818032997491173,-0.05042033344579977,29667.65,29674.85,"01/12/2020, 09:15:18",1.119499999999998
"01/12/2020, 09:15:17",23.05,23.393786703878078,29.1,-0.04818032997491173,-0.05681079784380927,29666.15,29673.45,"01/12/2020, 09:15:19",5.819500000000001
