time t,actual price at t,expected price at t + 2,actual price at t + 2,delta at t,expected delta at t+2,actual delta at t + 2,spot at t,expected spot at t+2,actual spot at t + 2,time t + 2,trade pnl,    , Total PnL:
"01/12/2020, 09:15:21",416.6,420.7813934521847,406.3277777777778,-0.4806988695236214,-0.4839604612454553,-0.476206434177584,29614.3,-8.698571428571345,29626.35,"01/12/2020, 09:15:23",-14.43822222222224,    ,-108.24453650827631
"01/12/2020, 09:15:22",418.7,423.8483978275428,406.3277777777778,-0.4756496491609141,-0.4796534260364232,-0.476206434177584,29628.6,-10.823928571428613,29650.2,"01/12/2020, 09:15:24",-16.559222222222207
"01/12/2020, 09:15:23",406.3277777777778,412.1941308256662,406.8,-0.476206434177584,-0.4807442068161955,-0.46951236681707087,29626.35,-12.318928571428737,29645.3,"01/12/2020, 09:15:25",-3.591055555555549,   ,positive:,9
"01/12/2020, 09:15:24",406.3277777777778,412.04378565144725,409.5,-0.476206434177584,-0.48111300608427754,-0.46688594020452,29650.2,-12.003214285714341,29653.3,"01/12/2020, 09:15:26",-0.8910555555555604,   ,negative:,23
"01/12/2020, 09:15:25",406.8,412.471374025174,399.168691588785,-0.46951236681707087,-0.4744157252886388,-0.4636747973563615,29645.3,-12.07928571428586,29661.8,"01/12/2020, 09:15:27",-11.699308411215004
"01/12/2020, 09:15:26",409.5,414.9337186190875,399.168691588785,-0.46688594020452,-0.4715433341535962,-0.4636747973563615,29653.3,-11.638214285714481,29670.5,"01/12/2020, 09:15:28",-14.42630841121499,   ,EPAP:,9
"01/12/2020, 09:15:27",399.168691588785,403.25896569403585,387.5,-0.4636747973563615,-0.46725236367040324,-0.4576677267323248,29661.8,-8.821428571428779,29677.3,"01/12/2020, 09:15:29",-15.66037850467286,   ,EPAL:,12
"01/12/2020, 09:15:34",390.38671875,385.9960173554002,401.05806451612904,-0.4582170668982144,-0.4544922431302569,-0.46641184208056075,29670.85,9.58214285714309,29660.2,"01/12/2020, 09:15:36",-6.767478578629037,   ,ELAP:,5
"01/12/2020, 12:28:19",304.73163265306124,307.8244979328064,305.02076923076925,-0.4233280922562699,-0.42629760152262214,-0.4225275992666866,29758.05,-7.306071428571495,29744.4,"01/12/2020, 12:28:21",-2.758179748822606,   ,ELAL:,6
"01/12/2020, 12:28:20",305.02076923076925,308.33564914973044,314.6,-0.4225275992666866,-0.42573790044798443,-0.42882099442067556,29756.05,-7.845357142857236,29741.6,"01/12/2020, 12:28:22",6.5290230769230835
"01/12/2020, 12:28:21",305.02076923076925,308.65556290346086,329.95,-0.4225275992666866,-0.4258197311644705,-0.44840200080216164,29744.4,-8.602499999999884,29691.45,"01/12/2020, 12:28:23",21.879023076923048
"01/12/2020, 12:28:22",314.6,318.5260093542764,327.9763157894737,-0.42882099442067556,-0.43238885763685175,-0.44520296319205954,29741.6,-9.15535714285709,29699.5,"01/12/2020, 12:28:24",10.230315789473664
"01/12/2020, 12:28:23",329.95,335.2592398330692,321.0,-0.44840200080216164,-0.45306940412794056,-0.44144783187221037,29691.45,-11.840357142856996,29707.85,"01/12/2020, 12:28:25",-12.249499999999989
"01/12/2020, 12:28:24",327.9763157894737,333.95555058620124,321.0,-0.44520296319205954,-0.4505355719058051,-0.44144783187221037,29699.5,-13.430357142856986,29710.35,"01/12/2020, 12:28:26",-10.256078947368424
"01/12/2020, 12:28:25",321.0,327.2013960781648,321.0,-0.44144783187221037,-0.4469802000997853,-0.44144783187221037,29707.85,-14.047857142857094,29710.35,"01/12/2020, 12:28:27",-3.21
"01/12/2020, 12:28:26",321.0,327.14605743924085,326.95,-0.44144783187221037,-0.44692909267204023,-0.446660530360532,29710.35,-13.922500000000063,29695.35,"01/12/2020, 12:28:28",2.7399999999999887
"01/12/2020, 12:28:27",321.0,326.84350801446845,320.35,-0.44144783187221037,-0.4466919984429296,-0.44272703271417413,29710.35,-13.23714285714286,29704.1,"01/12/2020, 12:28:29",-3.8599999999999772
