time t,actual price at t,expected price at t + 2,actual price at t + 2,delta at t,actual delta at t + 2,spot at t,actual spot at t + 2,time t + 2,trade pnl,    , Total PnL:
"01/12/2020, 09:15:04",34.0,33.55732506384112,37.85,-0.06984905830904609,-0.07619131324645423,29720.7,29683.05,"01/12/2020, 09:15:06",-3.5100000000000016,    ,14.075429551031158
"01/12/2020, 09:15:05",34.0,34.385326039536544,37.85,-0.06984905830904609,-0.07619131324645423,29707.5,29688.6,"01/12/2020, 09:15:07",3.5100000000000016
"01/12/2020, 09:15:06",37.85,39.05504578804028,37.65,-0.07619131324645423,-0.07556284729162144,29683.05,29694.1,"01/12/2020, 09:15:08",-0.5785000000000029,   ,positive:,108
"01/12/2020, 09:15:12",37.21320754716981,35.949744945452395,37.25,-0.07473708382121913,-0.07421813193104754,29715.0,29696.75,"01/12/2020, 09:15:14",0.3353396226415068,   ,negative:,128
"01/12/2020, 09:15:13",37.25,36.76170210948644,39.59285714285714,-0.07421813193104754,-0.07823834109785821,29719.4,29691.35,"01/12/2020, 09:15:15",-1.9703571428571416
"01/12/2020, 09:15:14",37.25,38.17184947227175,39.59285714285714,-0.07421813193104754,-0.07823834109785821,29696.75,29667.65,"01/12/2020, 09:15:16",1.9703571428571416,   ,EPAP:,82
"01/12/2020, 09:15:15",39.59285714285714,40.07329916245581,42.55,-0.07823834109785821,-0.08264479643003142,29691.35,29666.15,"01/12/2020, 09:15:17",2.561214285714284,   ,EPAL:,27
"01/12/2020, 09:15:16",39.59285714285714,40.71469794685779,42.412499999999994,-0.07823834109785821,-0.08211499418848689,29667.65,29674.85,"01/12/2020, 09:15:18",2.423714285714281,   ,ELAP:,28
"01/12/2020, 09:15:20",44.74024390243902,46.62814058145074,46.55,-0.08608553348494752,-0.08885687905149098,29635.6,29628.6,"01/12/2020, 09:15:22",1.3623536585365879,   ,ELAL:,99
"01/12/2020, 09:15:21",44.74024390243902,46.230697914249156,45.7,-0.08608553348494752,-0.0879426567507835,29614.3,29626.35,"01/12/2020, 09:15:23",0.5123536585365935
"01/12/2020, 09:15:22",46.55,46.07400377220824,44.5,-0.08885687905149098,-0.08558830647871218,29628.6,29650.2,"01/12/2020, 09:15:24",1.5844999999999971
"01/12/2020, 09:15:24",44.5,43.353237329691936,44.296774193548394,-0.08558830647871218,-0.08546970959741884,29650.2,29653.3,"01/12/2020, 09:15:26",-0.2417741935483943
"01/12/2020, 09:15:27",44.296774193548394,43.787711994585464,42.3,-0.08546970959741884,-0.08193534986276063,29661.8,29677.3,"01/12/2020, 09:15:29",1.553806451612913
"01/12/2020, 09:15:28",43.7,43.1852028339661,41.95,-0.08387018892790365,-0.08106611514904216,29670.5,29689.7,"01/12/2020, 09:15:30",1.313
"01/12/2020, 09:15:30",41.95,41.298602484830276,41.50263157894737,-0.08106611514904216,-0.08072678313055803,29689.7,29686.65,"01/12/2020, 09:15:32",0.027868421052630044
"01/12/2020, 09:15:33",41.71785714285714,42.18828797635107,46.25,-0.0819379018366817,-0.0868616566322089,29676.2,29653.85,"01/12/2020, 09:15:35",4.1149642857142865
"01/12/2020, 09:15:35",46.25,47.16059569000544,45.18076923076923,-0.0868616566322089,-0.08606801017094767,29653.85,29665.6,"01/12/2020, 09:15:37",-1.5317307692307707
"01/12/2020, 09:15:40",45.125,45.64945311177564,46.8,-0.08578263606295877,-0.08817985622044944,29655.3,29653.2,"01/12/2020, 09:15:42",1.2237499999999972
"01/12/2020, 09:15:46",45.95,45.0295344966687,44.71875,-0.08633868364995578,-0.08490500886182417,29675.45,29678.55,"01/12/2020, 09:15:48",0.7717500000000028
"01/12/2020, 09:16:05",40.95,40.46646373367207,41.088461538461544,-0.08025080912830163,-0.08007928237248052,29688.05,29681.85,"01/12/2020, 09:16:07",0.2710384615384585
"01/12/2020, 09:16:12",44.15,45.403326018417474,43.2,-0.08489759461554058,-0.08395596557875251,29657.4,29652.05,"01/12/2020, 09:16:14",-1.3914999999999957
"01/12/2020, 09:16:30",43.95,44.5932319339014,45.55,-0.08533770226222259,-0.08708339337317739,29639.5,29643.75,"01/12/2020, 09:16:32",1.1604999999999943
"01/12/2020, 09:16:35",46.2,46.80737188609502,46.85,-0.08847899966895056,-0.08909319078611588,29627.75,29631.5,"01/12/2020, 09:16:37",0.18799999999999856
"01/12/2020, 09:16:36",46.65,47.152189580043824,46.25,-0.08928880934035988,-0.08853598242239968,29620.75,29627.8,"01/12/2020, 09:16:38",-0.8664999999999985
"01/12/2020, 09:16:41",46.45,46.95236989407178,46.6,-0.0892382311349138,-0.0896500662975086,29616.15,29610.35,"01/12/2020, 09:16:43",-0.31450000000000145
"01/12/2020, 09:16:47",45.5,44.8899880982537,45.6,-0.08812612725250801,-0.0882055341207888,29615.75,29616.75,"01/12/2020, 09:16:49",0.3549999999999986
"01/12/2020, 09:16:56",46.15,46.68994167954138,47.4,-0.08960513434885797,-0.09163011022792489,29598.35,29585.3,"01/12/2020, 09:16:58",0.7885
"01/12/2020, 09:16:58",47.4,47.97595958816257,49.7,-0.09163011022792489,-0.0943537030252628,29585.3,29584.35,"01/12/2020, 09:17:00",1.8260000000000043
"01/12/2020, 09:17:03",49.15,48.458280710166,48.25,-0.09311279643497983,-0.09174505801183841,29598.6,29606.4,"01/12/2020, 09:17:05",0.4084999999999986
"01/12/2020, 09:17:12",49.3,50.25015294872656,50.5,-0.09400349038060085,-0.09523244993943081,29581.75,29585.25,"01/12/2020, 09:17:14",0.7070000000000028
"01/12/2020, 09:17:43",48.8,47.89599270126184,48.9,-0.09220735869348573,-0.09271293645269907,29610.6,29601.25,"01/12/2020, 09:17:45",0.38799999999999857
"01/12/2020, 09:18:16",48.8,49.507125691084376,49.25,-0.09281176990043605,-0.09306614999786689,29596.15,29602.45,"01/12/2020, 09:18:18",-0.03799999999999715
"01/12/2020, 09:18:31",53.2,54.45897483708208,53.5,-0.09978442440115032,-0.09985663034512982,29551.75,29557.5,"01/12/2020, 09:18:33",-0.23200000000000287
"01/12/2020, 09:18:36",51.55,50.68976619793461,51.05,-0.09739803472257336,-0.09647718668475136,29578.45,29571.15,"01/12/2020, 09:18:38",-0.015499999999999958
"01/12/2020, 09:19:36",50.55,49.893054421380754,51.55,-0.09536596785437723,-0.09647330928146403,29583.5,29584.15,"01/12/2020, 09:19:38",-0.49450000000000005
"01/12/2020, 09:20:00",54.45,55.15256000364675,53.85,-0.10191910462253873,-0.10087869752624101,29535.95,29543.85,"01/12/2020, 09:20:02",-1.1445000000000016
"01/12/2020, 09:20:06",52.7,52.059002211671654,52.55,-0.09874872826003411,-0.0983433011924717,29562.15,29567.4,"01/12/2020, 09:20:08",-0.37699999999999434
