time t,actual price at t,expected price at t + 2,actual price at t + 2,delta at t,actual delta at t + 2,spot at t,actual spot at t + 2,time t + 2,trade pnl,    , Total PnL:
"01/12/2020, 09:15:06",37.85,39.032145181893384,37.65,-0.07619131324645423,-0.07556284729162144,29683.05,29694.1,"01/12/2020, 09:15:08",-0.5785000000000029,    ,7.7629537080144715
"01/12/2020, 09:15:12",37.21320754716981,36.12580524454015,37.25,-0.07473708382121913,-0.07421813193104754,29715.0,29696.75,"01/12/2020, 09:15:14",0.3353396226415068
"01/12/2020, 09:15:13",37.25,36.556674979869015,39.59285714285714,-0.07421813193104754,-0.07823834109785821,29719.4,29691.35,"01/12/2020, 09:15:15",-1.9703571428571416,   ,positive:,84
"01/12/2020, 09:15:14",37.25,38.02625889560548,39.59285714285714,-0.07421813193104754,-0.07823834109785821,29696.75,29667.65,"01/12/2020, 09:15:16",1.9703571428571416,   ,negative:,95
"01/12/2020, 09:15:15",39.59285714285714,40.22440007936934,42.55,-0.07823834109785821,-0.08264479643003142,29691.35,29666.15,"01/12/2020, 09:15:17",2.561214285714284
"01/12/2020, 09:15:16",39.59285714285714,40.633335757492986,42.412499999999994,-0.07823834109785821,-0.08211499418848689,29667.65,29674.85,"01/12/2020, 09:15:18",2.423714285714281,   ,EPAP:,58
"01/12/2020, 09:15:17",42.55,43.073963771032766,42.412499999999994,-0.08264479643003142,-0.08211499418848689,29666.15,29673.45,"01/12/2020, 09:15:19",-0.5630000000000028,   ,EPAL:,24
"01/12/2020, 09:15:20",44.74024390243902,46.42221724412539,46.55,-0.08608553348494752,-0.08885687905149098,29635.6,29628.6,"01/12/2020, 09:15:22",1.3623536585365879,   ,ELAP:,24
"01/12/2020, 09:15:21",44.74024390243902,46.43778004502449,45.7,-0.08608553348494752,-0.0879426567507835,29614.3,29626.35,"01/12/2020, 09:15:23",0.5123536585365935,   ,ELAL:,73
"01/12/2020, 09:15:24",44.5,43.50938055285575,44.296774193548394,-0.08558830647871218,-0.08546970959741884,29650.2,29653.3,"01/12/2020, 09:15:26",-0.2417741935483943
"01/12/2020, 09:15:27",44.296774193548394,43.76713117611961,42.3,-0.08546970959741884,-0.08193534986276063,29661.8,29677.3,"01/12/2020, 09:15:29",1.553806451612913
"01/12/2020, 09:15:28",43.7,43.16188513335711,41.95,-0.08387018892790365,-0.08106611514904216,29670.5,29689.7,"01/12/2020, 09:15:30",1.313
"01/12/2020, 09:15:29",42.3,41.84944789813143,41.50263157894737,-0.08193534986276063,-0.08072678313055803,29677.3,29684.7,"01/12/2020, 09:15:31",0.3743684210526244
"01/12/2020, 09:15:30",41.95,41.310093873799744,41.50263157894737,-0.08106611514904216,-0.08072678313055803,29689.7,29686.65,"01/12/2020, 09:15:32",0.027868421052630044
"01/12/2020, 09:15:35",46.25,47.10878531492886,45.18076923076923,-0.0868616566322089,-0.08606801017094767,29653.85,29665.6,"01/12/2020, 09:15:37",-1.5317307692307707
"01/12/2020, 09:15:40",45.125,45.645977398304495,46.8,-0.08578263606295877,-0.08817985622044944,29655.3,29653.2,"01/12/2020, 09:15:42",1.2237499999999972
"01/12/2020, 09:15:46",45.95,45.104010276034195,44.71875,-0.08633868364995578,-0.08490500886182417,29675.45,29678.55,"01/12/2020, 09:15:48",0.7717500000000028
"01/12/2020, 09:16:05",40.95,40.4951472750829,41.088461538461544,-0.08025080912830163,-0.08007928237248052,29688.05,29681.85,"01/12/2020, 09:16:07",0.2710384615384585
"01/12/2020, 09:16:12",44.15,45.22750504448336,43.2,-0.08489759461554058,-0.08395596557875251,29657.4,29652.05,"01/12/2020, 09:16:14",-1.3914999999999957
"01/12/2020, 09:16:13",44.95,45.41345035821852,44.425,-0.08578841889175237,-0.08546021957727135,29659.0,29652.0,"01/12/2020, 09:16:15",-0.9745000000000057
"01/12/2020, 09:16:19",44.95,45.400212208099276,45.05,-0.08626414023638063,-0.08632139927158278,29646.55,29648.15,"01/12/2020, 09:16:21",-0.3495000000000057
"01/12/2020, 09:16:30",43.95,44.42951568634133,45.55,-0.08533770226222259,-0.08708339337317739,29639.5,29643.75,"01/12/2020, 09:16:32",1.1604999999999943
"01/12/2020, 09:16:35",46.2,46.736591358676094,46.85,-0.08847899966895056,-0.08909319078611588,29627.75,29631.5,"01/12/2020, 09:16:37",0.18799999999999856
"01/12/2020, 09:16:36",46.65,47.21835761724321,46.25,-0.08928880934035988,-0.08853598242239968,29620.75,29627.8,"01/12/2020, 09:16:38",-0.8664999999999985
"01/12/2020, 09:16:42",46.6,47.070689812582074,46.9,-0.0896500662975086,-0.09004059286326083,29610.35,29609.45,"01/12/2020, 09:16:44",-0.16600000000000287
"01/12/2020, 09:16:47",45.5,44.96107628182938,45.6,-0.08812612725250801,-0.0882055341207888,29615.75,29616.75,"01/12/2020, 09:16:49",0.3549999999999986
"01/12/2020, 09:16:56",46.15,46.61759495203329,47.4,-0.08960513434885797,-0.09163011022792489,29598.35,29585.3,"01/12/2020, 09:16:58",0.7885
"01/12/2020, 09:16:58",47.4,47.938286733019964,49.7,-0.09163011022792489,-0.0943537030252628,29585.3,29584.35,"01/12/2020, 09:17:00",1.8260000000000043
