time t,actual price at t,expected price at t + 2,actual price at t + 2,delta at t,actual delta at t + 2,spot at t,actual spot at t + 2,time t + 2,trade pnl,    , Total PnL:
"01/12/2020, 09:15:04",161.3,163.25306327999238,177.86076923076922,0.27922428066631255,0.28523587029667397,29720.7,29683.05,"01/12/2020, 09:15:06",14.947769230769211,    ,19.682124273969503
"01/12/2020, 09:15:05",169.65,167.92149796200886,177.86076923076922,0.2848997160072031,0.28523587029667397,29707.5,29688.6,"01/12/2020, 09:15:07",-6.514269230769216
"01/12/2020, 09:15:06",177.86076923076922,173.2981461231587,171.00588235294117,0.28523587029667397,0.2823614246381112,29683.05,29694.1,"01/12/2020, 09:15:08",5.076279185520359,   ,positive:,72
"01/12/2020, 09:15:12",175.45,180.52672328305457,180.92812500000002,0.2897306881095574,0.2924940201410209,29715.0,29696.75,"01/12/2020, 09:15:14",3.723625000000034,   ,negative:,87
"01/12/2020, 09:15:14",180.92812500000002,177.14847549856918,169.65,0.2924940201410209,0.2782289732749632,29696.75,29667.65,"01/12/2020, 09:15:16",9.468843750000017
"01/12/2020, 09:15:16",169.65,165.57060972341245,170.4,0.2782289732749632,0.27986528157271096,29667.65,29674.85,"01/12/2020, 09:15:18",0.9465000000000001,   ,EPAP:,67
"01/12/2020, 09:15:20",164.1169642857143,158.03066981754677,164.85,0.26939946992570185,0.2690836122837936,29635.6,29628.6,"01/12/2020, 09:15:22",0.9081339285714376,   ,EPAL:,20
"01/12/2020, 09:15:21",164.1169642857143,159.55332710606308,162.95,0.26939946992570185,0.2675246881608473,29614.3,29626.35,"01/12/2020, 09:15:23",-0.4742053571428426,   ,ELAP:,22
"01/12/2020, 09:15:24",159.5,163.23280155642152,160.48000000000002,0.2689625318907929,0.2687842535578966,29650.2,29653.3,"01/12/2020, 09:15:26",-0.6149999999999818,   ,ELAL:,50
"01/12/2020, 09:15:27",160.72727272727272,162.34467155427694,164.95,0.27183405927644344,0.27685229383678234,29661.8,29677.3,"01/12/2020, 09:15:29",2.6154545454545417
"01/12/2020, 09:15:28",160.72727272727272,162.39239229792642,167.85,0.27183405927644344,0.28074458004994085,29670.5,29689.7,"01/12/2020, 09:15:30",5.515454545454547
"01/12/2020, 09:15:30",167.85,170.13091114386773,169.0,0.28074458004994085,0.28095064817534876,29689.7,29686.65,"01/12/2020, 09:15:32",-0.5284999999999942
"01/12/2020, 09:15:35",164.8664556962025,161.95290102346212,161.0,0.2726663311932498,0.27239981741331576,29653.85,29665.6,"01/12/2020, 09:15:37",2.2177911392404823
"01/12/2020, 09:15:40",164.95,163.26444650354753,163.31567164179106,0.27329594281582104,0.27187495738871803,29655.3,29653.2,"01/12/2020, 09:15:42",-0.015171641791067225
"01/12/2020, 09:15:46",165.78181818181818,168.81140690388347,168.25,0.2774328203940968,0.27913867147617566,29675.45,29678.55,"01/12/2020, 09:15:48",0.8103636363636368
"01/12/2020, 09:16:05",168.45,170.17564388671923,167.4,0.28084196947020246,0.27915193700209784,29688.05,29681.85,"01/12/2020, 09:16:07",-2.734499999999983
"01/12/2020, 09:16:12",163.95,159.77207137994944,163.02272727272725,0.2729906481818034,0.2727963035340508,29657.4,29652.05,"01/12/2020, 09:16:14",-0.7122272727272634
"01/12/2020, 09:16:30",158.75,156.61732368017556,156.6,0.2667973963525583,0.2660275496509712,29639.5,29643.75,"01/12/2020, 09:16:32",0.5625000000000056
"01/12/2020, 09:16:35",154.1,152.24524876430385,152.45,0.2618830020765017,0.2613273037241015,29627.75,29631.5,"01/12/2020, 09:16:37",0.10900000000000576
"01/12/2020, 09:16:47",151.2,153.04321641322883,152.8,0.25809454709815327,0.25934311865967175,29615.75,29616.75,"01/12/2020, 09:16:49",0.08800000000002273
"01/12/2020, 09:16:56",148.6,147.01697545287223,146.1,0.25373452849635214,0.25010368362927693,29598.35,29585.3,"01/12/2020, 09:16:58",1.014
"01/12/2020, 09:16:58",146.1,144.4948187333081,144.45,0.25010368362927693,0.24879032553144498,29585.3,29584.35,"01/12/2020, 09:17:00",0.1890000000000056
"01/12/2020, 09:17:03",147.65,149.6207648138267,148.95,0.2531027439090394,0.2551504682742234,29598.6,29606.4,"01/12/2020, 09:17:05",-0.1765000000000172
"01/12/2020, 09:17:12",144.65,142.07331906559133,142.75,0.24856748073034396,0.24768964076429256,29581.75,29585.25,"01/12/2020, 09:17:14",0.45350000000000557
"01/12/2020, 09:17:43",147.35,149.91330434341663,147.05,0.25464123809797456,0.2530620746256318,29610.6,29601.25,"01/12/2020, 09:17:45",-1.773499999999983
"01/12/2020, 09:18:16",147.0,145.011926286159,149.3,0.25228921736015764,0.2548176116306422,29596.15,29602.45,"01/12/2020, 09:18:18",-0.8300000000000114
"01/12/2020, 09:18:31",142.05,138.90540677011148,143.55,0.2425714271794277,0.2444309452585003,29551.75,29557.5,"01/12/2020, 09:18:33",-0.0794999999999999
"01/12/2020, 09:18:36",146.45,148.71793989076227,146.9,0.2493869818863459,0.24868927448551403,29578.45,29571.15,"01/12/2020, 09:18:38",-1.0144999999999829
"01/12/2020, 09:19:36",147.3,149.0741197408795,149.4,0.2506971963612159,0.2522614413919655,29583.5,29584.15,"01/12/2020, 09:19:38",0.6269999999999942
"01/12/2020, 09:20:00",138.65,136.95744485876858,142.3,0.23798584529686195,0.24169899702428665,29535.95,29543.85,"01/12/2020, 09:20:02",-2.263500000000006
"01/12/2020, 09:20:06",141.6,143.23173973667852,142.6,0.24364751889152103,0.2450927227982902,29562.15,29567.4,"01/12/2020, 09:20:08",-0.4159999999999999
"01/12/2020, 09:20:10",143.75,145.20834615737152,145.1,0.24730169207032304,0.2485505187905801,29577.35,29586.55,"01/12/2020, 09:20:12",-0.08750000000000568
"01/12/2020, 09:20:44",133.9,131.29475427427937,130.6,0.23499479530073586,0.23063184125931002,29540.4,29526.35,"01/12/2020, 09:20:46",1.9610000000000112
"01/12/2020, 09:20:45",132.65,130.0601570563478,131.55,0.23205753950605867,0.23107547531253658,29525.1,29524.05,"01/12/2020, 09:20:47",-0.2265000000000057
"01/12/2020, 09:20:55",128.35,127.04241938611197,128.0,0.2272185514357261,0.22728049129909778,29513.3,29516.0,"01/12/2020, 09:20:57",-0.9335000000000055
"01/12/2020, 09:20:59",131.65,133.14886861265032,133.85,0.23101250740182877,0.23433654132531956,29522.95,29535.65,"01/12/2020, 09:21:01",0.8834999999999886
"01/12/2020, 09:21:03",133.85,135.9161184436863,133.65,0.23577220854349434,0.2356125398819131,29546.6,29546.55,"01/12/2020, 09:21:05",-1.5384999999999887
"01/12/2020, 09:21:11",129.2,127.81291752301277,131.25,0.2296962007676484,0.23226972234624554,29527.6,29535.15,"01/12/2020, 09:21:13",-0.7580000000000116
"01/12/2020, 09:21:36",132.0,133.48421871254132,132.15,0.23391410622934927,0.23428659001183405,29543.3,29545.25,"01/12/2020, 09:21:38",-1.1699999999999944
"01/12/2020, 09:22:16",131.65,129.5904151959869,132.5,0.23525961732957512,0.23610557627762319,29555.5,29556.9,"01/12/2020, 09:22:18",0.4665000000000057
"01/12/2020, 09:22:34",132.35,130.38707626251008,131.85,0.23400006352858327,0.23351537806775013,29541.9,29541.15,"01/12/2020, 09:22:36",-0.8234999999999999
"01/12/2020, 09:23:15",133.6,131.8980697595834,131.3,0.23564532548334682,0.23370550234176335,29547.1,29545.85,"01/12/2020, 09:23:17",0.9639999999999829
"01/12/2020, 09:23:20",135.55,136.95984010124096,136.1,0.2397522753199155,0.24038058668338635,29566.6,29568.15,"01/12/2020, 09:23:22",-0.8055000000000172
"01/12/2020, 09:24:45",141.15,145.8505908833255,142.422131147541,0.2528944889036211,0.2507242823639899,29628.9,29607.05,"01/12/2020, 09:24:47",-0.13936885245901087
"01/12/2020, 09:24:46",141.15,137.31262618943433,142.422131147541,0.2528944889036211,0.2507242823639899,29597.4,29605.5,"01/12/2020, 09:24:48",0.13936885245901087
"01/12/2020, 09:24:52",140.92741935483872,142.3380038853214,143.33214285714286,0.249221377498543,0.2534165488441431,29618.65,29625.75,"01/12/2020, 09:24:54",0.9954493087557494
"01/12/2020, 09:25:01",141.02727272727273,142.88528393500758,142.44230769230768,0.24938891394867824,0.25237528097932227,29619.4,29620.25,"01/12/2020, 09:25:03",0.0047622377622209555
"01/12/2020, 09:25:12",140.00142857142856,138.19602593557502,138.57368421052632,0.24750071092967119,0.2457797505940107,29597.85,29594.8,"01/12/2020, 09:25:14",0.027730075187952785
"01/12/2020, 09:25:31",142.8,144.35891457866614,143.52826086956523,0.25244374764952227,0.2543772131048172,29617.85,29630.0,"01/12/2020, 09:25:33",-0.6997391304347815
"01/12/2020, 09:25:33",143.52826086956523,145.03736041622423,143.35,0.2543772131048172,0.25483623198852,29630.0,29631.1,"01/12/2020, 09:25:35",-1.613543478260888
"01/12/2020, 09:25:42",141.25,139.54776660967784,140.45,0.25164478911392507,0.2500685182894813,29620.1,29613.45,"01/12/2020, 09:25:44",-0.6124999999999887
"01/12/2020, 09:25:45",140.5,142.1516061223764,139.2,0.2519460696930764,0.24953300867309736,29625.8,29616.1,"01/12/2020, 09:25:47",-2.7050000000000116
"01/12/2020, 09:29:16",142.9,141.181475194219,140.75,0.24997546652230085,0.24875787530618254,29600.55,29603.0,"01/12/2020, 09:29:18",0.7210000000000056
"01/12/2020, 09:29:29",145.0,147.0282363237988,144.7,0.25411257565792766,0.25303687266386987,29618.4,29612.6,"01/12/2020, 09:29:31",-1.7500000000000113
"01/12/2020, 09:30:11",142.75,146.5243269653925,146.8,0.25591291469027055,0.25921694700627995,29641.0,29643.5,"01/12/2020, 09:30:13",2.622500000000011
"01/12/2020, 09:30:58",149.1,150.7379861191761,148.7,0.262628675727683,0.26233990706714394,29654.9,29654.85,"01/12/2020, 09:31:00",-1.8910000000000056
"01/12/2020, 09:32:36",142.7,141.00078931129156,144.15,0.25419763792342565,0.2562650704931002,29630.05,29636.7,"01/12/2020, 09:32:38",-0.02300000000001723
"01/12/2020, 09:33:50",145.35,143.71054293834354,144.15,0.2554089268869575,0.2552336839016789,29625.4,29629.95,"01/12/2020, 09:33:52",-0.2535000000000114
"01/12/2020, 09:34:26",142.6,141.1233134466913,143.5,0.252947173839857,0.25503619149276346,29622.25,29631.75,"01/12/2020, 09:34:28",0.5259999999999942
"01/12/2020, 09:34:28",143.5,145.10683420540445,145.45,0.25503619149276346,0.255857590764208,29631.75,29627.9,"01/12/2020, 09:34:30",0.5149999999999886
"01/12/2020, 09:35:31",140.45,138.65537054502354,139.35,0.2510540284220042,0.24886220112421142,29620.15,29610.85,"01/12/2020, 09:35:33",-0.30450000000000554
"01/12/2020, 09:37:04",142.3,140.80667150830763,139.92755102040815,0.2535307767630002,0.250180539410394,29627.6,29618.15,"01/12/2020, 09:37:06",0.9494489795918657
"01/12/2020, 09:37:06",139.92755102040815,138.52636503105512,139.85,0.250180539410394,0.25047421386261703,29618.15,29619.25,"01/12/2020, 09:37:08",-1.3217244897959302
"01/12/2020, 09:40:06",147.5,145.05583469855924,145.0,0.2612397746361239,0.2586613699349982,29653.3,29648.25,"01/12/2020, 09:40:08",1.025
"01/12/2020, 09:41:02",148.5,146.8380408627277,148.0,0.26328916369493527,0.26276050448359456,29661.75,29660.65,"01/12/2020, 09:41:04",-0.9850000000000001
"01/12/2020, 09:43:58",151.05,149.46268683860046,149.45,0.26588021287352603,0.2644673889335536,29666.8,29664.95,"01/12/2020, 09:44:00",0.08950000000002256
"01/12/2020, 09:51:54",142.8,144.28790252930082,145.39999999999998,0.25603050385143433,0.25787225092699373,29641.65,29642.3,"01/12/2020, 09:51:56",1.1719999999999657
"01/12/2020, 09:52:07",147.65,150.51649027104025,149.5,0.2651452418831468,0.2670663079697988,29676.95,29680.7,"01/12/2020, 09:52:09",0.37349999999999417
"01/12/2020, 10:02:24",138.0,136.2821286184003,138.65,0.25255042064600275,0.2528763379814336,29642.2,29641.15,"01/12/2020, 10:02:26",0.7299999999999944
"01/12/2020, 10:05:39",137.55,134.02988441377562,134.55,0.2500408839296142,0.24741135021031369,29628.0,29625.7,"01/12/2020, 10:05:41",1.6244999999999998
"01/12/2020, 10:24:01",145.3,143.7026539325753,144.35,0.26817760140147584,0.2653161870512122,29695.65,29691.15,"01/12/2020, 10:24:03",-0.502999999999983
"01/12/2020, 10:26:13",144.75,146.29192929411477,144.75,0.26715097542364674,0.26715097542364674,29701.45,29701.4,"01/12/2020, 10:26:15",-1.4475
"01/12/2020, 10:28:41",148.3,150.56473807183684,151.691,0.274914033980167,0.27803765512999234,29731.15,29732.85,"01/12/2020, 10:28:43",1.907999999999991
"01/12/2020, 10:31:01",153.55,155.18071916102582,153.45,0.2809785488352645,0.2811607274452399,29744.4,29745.75,"01/12/2020, 10:31:03",-1.6355000000000228
"01/12/2020, 10:31:25",148.9,147.31314981778942,151.9,0.27640683993013226,0.27963450711467885,29737.05,29743.25,"01/12/2020, 10:31:27",-1.511
