time t,actual price at t,expected price at t + 2,actual price at t + 2,vega at t,actual vega at t + 2,imp_v at t,actual imp_v at t + 2,time t + 2,trade pnl,    , Total PnL:
"01/12/2020, 09:15:04",59.7,56.38418299873433,45.2,4.345660300367513,3.899722726181608,48.12137683441348,43.71060173449971,"01/12/2020, 09:15:08",13.903,    ,61.28068868577849
"01/12/2020, 09:15:05",45.2,50.42938517515969,54.25,3.8687347683169264,4.218182431632158,44.29513285654566,46.07378380382479,"01/12/2020, 09:15:09",8.597999999999997
"01/12/2020, 09:15:06",45.2,51.59706021112716,63.75,3.899722726181608,4.506897463373662,43.71060173449971,48.38762559138347,"01/12/2020, 09:15:10",18.097999999999995,   ,positive:,19
"01/12/2020, 09:15:07",54.25,50.2337947240017,54.724999999999994,4.218182431632158,4.223665266438047,46.07378380382479,46.380049797076424,"01/12/2020, 09:15:11",-1.0174999999999943,   ,negative:,20
"01/12/2020, 09:15:09",54.724999999999994,56.247057372846946,58.55,4.223665266438047,4.362317214037603,46.380049797076424,46.98197319315715,"01/12/2020, 09:15:13",3.277750000000003
"01/12/2020, 09:15:15",54.76860465116279,56.03544722093131,60.75,4.266729467440655,4.455323352291771,46.51768078546237,47.01361861222244,"01/12/2020, 09:15:19",5.433709302325583,   ,EPAP:,11
"01/12/2020, 09:15:19",60.670833333333334,59.07995544095117,65.76851851851852,4.483220928634182,4.68840057169848,47.481336962835385,46.88862130667199,"01/12/2020, 09:15:23",-5.704393518518518,   ,EPAL:,8
"01/12/2020, 09:15:20",60.670833333333334,62.9849199388605,69.05,4.483220928634182,4.746332052925027,47.481336962835385,47.857663102219355,"01/12/2020, 09:15:24",7.772458333333329,   ,ELAP:,8
"01/12/2020, 09:15:51",65.3,62.92467608670197,60.6,4.578753839996352,4.434894818705516,48.21343262155042,47.271194366991345,"01/12/2020, 09:15:55",4.046999999999995,   ,ELAL:,12
"01/12/2020, 09:15:52",64.65,62.997485558917596,59.2,4.557455217724737,4.39911793105739,48.121048934991606,46.81879006099079,"01/12/2020, 09:15:56",4.803500000000003
"01/12/2020, 09:16:10",61.27,58.9329874642146,61.5,4.453851556219547,4.489374648866487,47.52797467144032,46.96679257692183,"01/12/2020, 09:16:14",-0.8426999999999969
"01/12/2020, 09:16:30",65.1,66.53391748938616,67.0,4.6198024190591696,4.667558232484225,47.30341288608456,47.82185521534992,"01/12/2020, 09:16:34",1.2490000000000059
"01/12/2020, 09:16:58",70.05,71.59259298709715,74.25,4.835221171537114,4.946535484785727,46.94949764905248,47.78327527140408,"01/12/2020, 09:17:02",3.499500000000003
"01/12/2020, 09:17:10",71.55,70.03612512048052,72.6,4.851419565540027,4.907784483318437,47.67984004003593,47.38120309721362,"01/12/2020, 09:17:14",-1.7654999999999972
"01/12/2020, 09:18:35",78.2,76.5502734386607,73.25,5.076412932941139,4.938024802128211,48.00062546907513,47.26836859893679,"01/12/2020, 09:18:39",4.168000000000003
