time t,actual price at t,expected price at t + 2,actual price at t + 2,delta at t,actual delta at t + 2,spot at t,actual spot at t + 2,time t + 2,trade pnl,    , Total PnL:
"01/12/2020, 09:15:06",45.2,46.70109797049291,63.75,-0.09345104533622361,-0.11400251337363443,29683.05,29694.1,"01/12/2020, 09:15:08",18.097999999999995,    ,34.82861921986753
"01/12/2020, 09:15:12",58.55,56.618507223961316,54.7,-0.10897543177179614,-0.1041073526494074,29715.0,29696.75,"01/12/2020, 09:15:14",3.264499999999994
"01/12/2020, 09:15:14",54.7,56.06227267356218,54.76860465116279,-0.1041073526494074,-0.10565315235453454,29696.75,29667.65,"01/12/2020, 09:15:16",-0.4783953488372136,   ,positive:,14
"01/12/2020, 09:15:16",54.76860465116279,56.32929828435638,59.9,-0.10565315235453454,-0.11095627396571217,29667.65,29674.85,"01/12/2020, 09:15:18",4.583709302325581,   ,negative:,15
"01/12/2020, 09:15:20",60.670833333333334,63.25504426998063,69.05,-0.113285611757874,-0.12305544080390973,29635.6,29628.6,"01/12/2020, 09:15:22",7.772458333333329
"01/12/2020, 09:15:21",65.76851851851852,67.80606526668316,69.05,-0.12100749737555816,-0.12305544080390973,29614.3,29626.35,"01/12/2020, 09:15:23",2.623796296296293,   ,EPAP:,11
"01/12/2020, 09:15:24",66.8,65.12226135411024,65.60588235294118,-0.11953281698424689,-0.11802494545918307,29650.2,29653.3,"01/12/2020, 09:15:26",0.5261176470588175,   ,EPAL:,4
"01/12/2020, 09:16:12",61.5,63.25878482651236,64.36,-0.11360568610143673,-0.11700944814947434,29657.4,29652.05,"01/12/2020, 09:16:14",2.244999999999999,   ,ELAP:,4
"01/12/2020, 09:18:31",77.55,79.33172927460366,78.2,-0.13622456490338664,-0.13646089598751132,29551.75,29557.5,"01/12/2020, 09:18:33",-0.12549999999999428,   ,ELAL:,10
"01/12/2020, 09:24:45",74.1,71.69994976541105,73.69736842105264,-0.12800804256585252,-0.12875944294137298,29628.9,29607.05,"01/12/2020, 09:24:47",-0.33836842105264997
"01/12/2020, 09:24:46",74.1,76.09050028730931,73.69736842105264,-0.12800804256585252,-0.12875944294137298,29597.4,29605.5,"01/12/2020, 09:24:48",-1.1436315789473501
"01/12/2020, 09:30:11",70.8,68.95443715339924,68.85,-0.12407619865371089,-0.12199206435070664,29641.0,29643.5,"01/12/2020, 09:30:13",1.2420000000000029
"01/12/2020, 10:05:39",61.3,62.9351315398245,62.0,-0.11502541385652876,-0.11590938959216146,29628.0,29625.7,"01/12/2020, 10:05:41",0.08700000000000285
"01/12/2020, 10:35:44",44.15,42.721242100188576,45.95,-0.08840975874591095,-0.09094442948480719,29769.2,29761.25,"01/12/2020, 10:35:46",-2.2415000000000043
"01/12/2020, 10:54:03",38.7,37.56552875008655,37.5,-0.07730011573130469,-0.0758249516820797,29883.2,29881.55,"01/12/2020, 10:54:05",0.8130000000000028
"01/12/2020, 12:28:15",45.7,46.699601244057554,43.5,-0.09012781663386704,-0.08816867325549538,29774.05,29756.15,"01/12/2020, 12:28:17",-2.6570000000000027
"01/12/2020, 12:28:16",43.35,44.59182384753323,43.3,-0.08807872279703588,-0.08805559934899065,29753.8,29752.85,"01/12/2020, 12:28:18",-0.48350000000000426
"01/12/2020, 12:28:23",46.85,49.736059156958646,47.75,-0.09516636118860333,-0.09550976799346245,29691.45,29707.85,"01/12/2020, 12:28:25",0.43149999999999855
"01/12/2020, 13:07:13",42.7,41.25905254777247,40.8,-0.08767054509917216,-0.08447992026958673,29771.45,29762.75,"01/12/2020, 13:07:15",1.4730000000000056
"01/12/2020, 13:07:23",40.5,39.44613340374407,37.9,-0.08391526232571778,-0.0798465881644006,29788.3,29784.35,"01/12/2020, 13:07:25",2.195000000000001
"01/12/2020, 13:39:09",33.75,32.715241632399014,34.68556701030928,-0.073094105346172,-0.07415748011680989,29815.6,29823.5,"01/12/2020, 13:39:11",-1.2730670103092776
"01/12/2020, 14:00:57",33.0,32.31556909877284,33.15,-0.07161285313941335,-0.07195664031769411,29828.6,29824.6,"01/12/2020, 14:00:59",-0.4799999999999986
"01/12/2020, 14:13:07",31.35,30.228114196503032,31.1,-0.0681380418086519,-0.06760235925185043,29864.4,29870.25,"01/12/2020, 14:13:09",-0.0635
"01/12/2020, 14:26:26",29.55,30.14616141009774,29.55,-0.06616480757202226,-0.06616480757202226,29844.85,29846.6,"01/12/2020, 14:26:28",-0.29550000000000004
"01/12/2020, 14:29:16",30.1,29.410484091765877,29.85,-0.06685488024231745,-0.06647370456676072,29848.4,29849.0,"01/12/2020, 14:29:18",-0.051000000000000045
"01/12/2020, 14:35:48",29.45,28.829514229435738,29.5,-0.06570453098220241,-0.06582957079217522,29855.1,29853.4,"01/12/2020, 14:35:50",-0.3445000000000007
"01/12/2020, 15:21:46",22.2,22.896626980087635,22.35,-0.055589082478491036,-0.055864413957351644,29813.25,29812.4,"01/12/2020, 15:21:48",-0.07199999999999787
"01/12/2020, 15:29:39",23.95,24.45003990019319,23.4,-0.05981321385206684,-0.05861167476268747,29767.9,29777.55,"01/12/2020, 15:29:41",-0.7895000000000008
"01/12/2020, 15:29:40",23.95,23.394070043929982,23.4,-0.05981321385206684,-0.05861167476268747,29785.85,29783.15,"01/12/2020, 15:29:42",0.3105000000000007
