time t,actual price at t,expected price at t + 2,actual price at t + 2,delta at t,actual delta at t + 2,spot at t,actual spot at t + 2,time t + 2,trade pnl,    , Total PnL:
"01/12/2020, 09:15:16",23.05,23.382935091928655,24.4,-0.04818032997491173,-0.05042033344579977,29667.65,29674.85,"01/12/2020, 09:15:18",1.119499999999998,    ,-4.976652686827241
"01/12/2020, 09:15:17",23.05,23.495569762037395,29.1,-0.04818032997491173,-0.05681079784380927,29666.15,29673.45,"01/12/2020, 09:15:19",5.819500000000001
"01/12/2020, 09:15:20",29.1,29.39996603911317,29.95,-0.05681079784380927,-0.05895502064277025,29635.6,29628.6,"01/12/2020, 09:15:22",0.5589999999999978,   ,positive:,16
"01/12/2020, 09:15:21",29.32857142857143,29.825068271716322,29.95,-0.057561600289091075,-0.05895502064277025,29614.3,29626.35,"01/12/2020, 09:15:23",0.3281428571428558,   ,negative:,21
"01/12/2020, 09:15:22",29.95,30.440606418101105,25.9,-0.05895502064277025,-0.05302395122726011,29628.6,29650.2,"01/12/2020, 09:15:24",-4.349500000000001
"01/12/2020, 09:15:23",29.95,30.439196365578994,25.9,-0.05895502064277025,-0.05302395122726011,29626.35,29645.3,"01/12/2020, 09:15:25",-4.349500000000001,   ,EPAP:,11
"01/12/2020, 09:15:25",25.9,25.633084366397405,25.9,-0.05302395122726011,-0.05302395122726011,29645.3,29661.8,"01/12/2020, 09:15:27",-0.259,   ,EPAL:,9
"01/12/2020, 09:15:27",25.9,25.58331453722795,25.8,-0.05302395122726011,-0.05231412676494074,29661.8,29677.3,"01/12/2020, 09:15:29",-0.15900000000000214,   ,ELAP:,6
"01/12/2020, 09:15:29",25.8,25.520779701978917,25.45,-0.05231412676494074,-0.05157765893955002,29677.3,29684.7,"01/12/2020, 09:15:31",0.09200000000000141,   ,ELAL:,11
"01/12/2020, 09:15:30",25.45,25.12445694950189,25.45,-0.05157765893955002,-0.05157765893955002,29689.7,29686.65,"01/12/2020, 09:15:32",-0.2545
"01/12/2020, 09:15:35",27.35,27.631551962668418,26.85,-0.054924946391565754,-0.054109890083964274,29653.85,29665.6,"01/12/2020, 09:15:37",-0.7735000000000001
"01/12/2020, 09:16:14",25.026086956521738,25.280085003125514,26.1,-0.05194150257352703,-0.05312884006798413,29652.05,29658.2,"01/12/2020, 09:16:16",0.8236521739130465
"01/12/2020, 09:16:15",25.026086956521738,25.313609219483762,26.1,-0.05194150257352703,-0.05312884006798413,29652.0,29661.15,"01/12/2020, 09:16:17",0.8236521739130465
"01/12/2020, 09:20:45",32.1,32.49514530875514,32.5,-0.06439876615331741,-0.06488887580644587,29525.1,29524.05,"01/12/2020, 09:20:47",0.07899999999999857
"01/12/2020, 09:20:46",32.5,32.89778535090107,32.25,-0.06488887580644587,-0.06465415523280171,29526.35,29522.95,"01/12/2020, 09:20:48",-0.575
"01/12/2020, 09:20:47",32.5,32.896989471264874,32.0,-0.06488887580644587,-0.06412022695485575,29524.05,29530.55,"01/12/2020, 09:20:49",-0.825
"01/12/2020, 09:30:12",28.1,27.79353154385699,28.2,-0.05613678594045268,-0.05629868193182119,29644.75,29643.7,"01/12/2020, 09:30:14",0.18100000000000216
"01/12/2020, 09:30:13",28.2,27.89923005546879,28.2,-0.05629868193182119,-0.05629868193182119,29643.5,29643.15,"01/12/2020, 09:30:15",-0.282
"01/12/2020, 09:52:09",24.55,24.294448768938405,24.15,-0.05051654187582244,-0.04996389754978736,29680.7,29680.25,"01/12/2020, 09:52:11",0.1545000000000021
"01/12/2020, 10:35:44",18.2,17.974136102688888,18.85,-0.03966594960047587,-0.04078038733723588,29769.2,29761.25,"01/12/2020, 10:35:46",-0.46800000000000214
"01/12/2020, 10:54:04",15.6,15.438781347560376,15.6,-0.03400772895361115,-0.03400772895361115,29885.7,29881.25,"01/12/2020, 10:54:06",-0.156
"01/12/2020, 12:28:16",17.05,17.29630731392744,16.941304347826087,-0.03782184440979108,-0.03789311829791586,29753.8,29752.85,"01/12/2020, 12:28:18",-0.27919565217391396
"01/12/2020, 12:28:17",16.941304347826087,17.194457887839476,16.85,-0.03789311829791586,-0.03774630041561977,29756.15,29758.05,"01/12/2020, 12:28:19",-0.2607173913043462
"01/12/2020, 12:28:18",16.941304347826087,17.203630059548814,17.2,-0.03789311829791586,-0.038328042546709185,29752.85,29756.05,"01/12/2020, 12:28:20",0.08928260869565169
"01/12/2020, 12:28:23",18.55,18.976046373900353,18.85,-0.04147738127358025,-0.041666654624350485,29691.45,29707.85,"01/12/2020, 12:28:25",0.11450000000000071
"01/12/2020, 12:28:24",19.15,19.583751148828547,18.5,-0.042270106416708586,-0.04108342898234696,29699.5,29710.35,"01/12/2020, 12:28:26",-0.8414999999999986
"01/12/2020, 12:28:25",18.85,19.141530666897538,18.5,-0.041666654624350485,-0.04108342898234696,29707.85,29710.35,"01/12/2020, 12:28:27",-0.5385000000000014
"01/12/2020, 12:28:26",18.5,18.732684065460088,18.5,-0.04108342898234696,-0.04108342898234696,29710.35,29695.35,"01/12/2020, 12:28:28",-0.185
"01/12/2020, 13:39:10",12.85,12.68902954233843,13.547727272727272,-0.030309584678889223,-0.03159681025692862,29823.7,29832.05,"01/12/2020, 13:39:12",-0.5692272727272722
"01/12/2020, 13:39:11",13.5,13.33806880449778,13.547727272727272,-0.031410577992119215,-0.03159681025692862,29823.5,29820.75,"01/12/2020, 13:39:13",0.08727272727272806
