time t,actual price at t,expected price at t + 3,actual price at t + 3,delta at t,expected delta at t+3,actual delta at t + 3,spot at t,expected spot at t+3,actual spot at t + 3,time t + 3,trade pnl,    , Total PnL:
"01/12/2020, 09:15:22",473.1,478.9262837015108,454.875,-0.5113899945172307,-0.5148158918813748,-0.5058832828126469,29628.6,-11.317218045112797,29645.3,"01/12/2020, 09:15:25",-22.956000000000024,    ,-277.78675000000027
"01/12/2020, 09:15:23",458.8,465.3423359597089,454.875,-0.5131620284373639,-0.5171269193321603,-0.5058832828126469,29626.35,-12.651315789473767,29653.3,"01/12/2020, 09:15:26",-8.513000000000012
"01/12/2020, 09:15:24",462.35,468.3795397147014,456.0,-0.5036726320213347,-0.5076382168132332,-0.4995538969524205,29650.2,-11.877631578947351,29661.8,"01/12/2020, 09:15:27",-10.973500000000023,   ,positive:,6
"01/12/2020, 09:15:25",454.875,460.7997092556586,446.0,-0.5058832828126469,-0.5098205769241362,-0.496595684762724,29645.3,-11.621165413533816,29670.5,"01/12/2020, 09:15:28",-13.42375,   ,negative:,55
"01/12/2020, 09:15:26",454.875,460.9451834382102,440.9,-0.5058832828126469,-0.5101252336517679,-0.49417385653214296,29653.3,-11.899398496240615,29677.3,"01/12/2020, 09:15:29",-18.52375000000002
"01/12/2020, 09:15:27",456.0,461.75114328658,438.9,-0.4995538969524205,-0.5037685773565767,-0.4896356256722356,29661.8,-11.416240601503835,29689.7,"01/12/2020, 09:15:30",-21.660000000000025
"01/12/2020, 09:15:28",446.0,451.0936566238616,435.25,-0.496595684762724,-0.500418333092221,-0.4915188762424805,29670.5,-10.178796992481317,29684.7,"01/12/2020, 09:15:31",-15.21
"01/12/2020, 12:28:20",348.625,352.2854282280686,376.8,-0.46320488140736416,-0.4664529599819062,-0.48992975453074905,29756.05,-7.8473684210528205,29691.45,"01/12/2020, 12:28:23",24.688750000000013
"01/12/2020, 12:28:21",348.625,352.81677351213204,374.675,-0.46320488140736416,-0.4667059089900051,-0.4865734851136949,29744.4,-8.981616541353446,29699.5,"01/12/2020, 12:28:24",22.563750000000013
"01/12/2020, 12:28:22",358.45,363.17973857239826,373.65,-0.46930623129810556,-0.47324428254413714,-0.4831390157050919,29741.6,-9.99428571428578,29707.85,"01/12/2020, 12:28:25",11.615499999999988
"01/12/2020, 12:28:23",376.8,383.2183935526418,373.65,-0.48992975453074905,-0.49510854126146614,-0.4831390157050919,29691.45,-12.96360902255632,29710.35,"01/12/2020, 12:28:26",-6.918000000000035
"01/12/2020, 12:28:24",374.675,382.06930384303155,373.65,-0.4865734851136949,-0.4926535524095344,-0.4831390157050919,29699.5,-15.009135338345825,29710.35,"01/12/2020, 12:28:27",-4.771750000000035
