time t,actual price at t,expected price at t + 2,actual price at t + 2,delta at t,actual delta at t + 2,spot at t,actual spot at t + 2,time t + 2,trade pnl,    , Total PnL:
"01/12/2020, 09:15:04",373.30285714285714,368.54361499960675,361.15,-0.44227904891158687,-0.4538227712146181,29720.7,29683.05,"01/12/2020, 09:15:06",8.419828571428587,    ,25.642682496389654
"01/12/2020, 09:15:05",373.30285714285714,377.38960482889405,368.3,-0.44227904891158687,-0.45247822326928144,29707.5,29688.6,"01/12/2020, 09:15:07",-8.735885714285695
"01/12/2020, 09:15:06",361.15,369.42119904539095,375.95,-0.4538227712146181,-0.4512441502811271,29683.05,29694.1,"01/12/2020, 09:15:08",11.188500000000012,   ,positive:,61
"01/12/2020, 09:15:12",368.25,358.4918426982912,370.15,-0.4437510638126696,-0.4498895234064548,29715.0,29696.75,"01/12/2020, 09:15:14",1.7825000000000228,   ,negative:,60
"01/12/2020, 09:15:14",370.15,377.54681328019024,385.8,-0.4498895234064548,-0.4608366471984482,29696.75,29667.65,"01/12/2020, 09:15:16",11.948500000000035
"01/12/2020, 09:15:16",385.8,393.8507122546953,398.75,-0.4608366471984482,-0.4591686691128416,29667.65,29674.85,"01/12/2020, 09:15:18",9.091999999999988,   ,EPAP:,38
"01/12/2020, 09:15:20",402.15,415.24913565792866,418.7,-0.47275953365897294,-0.4756496491609141,29635.6,29628.6,"01/12/2020, 09:15:22",12.528500000000012,   ,EPAL:,21
"01/12/2020, 09:15:21",416.6,424.56935304599403,406.3277777777778,-0.4806988695236214,-0.476206434177584,29614.3,29626.35,"01/12/2020, 09:15:23",-14.43822222222224,   ,ELAP:,18
"01/12/2020, 09:15:22",418.7,413.9970730983674,406.3277777777778,-0.4756496491609141,-0.476206434177584,29628.6,29650.2,"01/12/2020, 09:15:24",8.185222222222205,   ,ELAL:,44
"01/12/2020, 09:15:24",406.3277777777778,398.0532729203788,409.5,-0.476206434177584,-0.46688594020452,29650.2,29653.3,"01/12/2020, 09:15:26",0.8910555555555604
"01/12/2020, 09:15:30",385.05,380.85793386183974,386.35,-0.4533892433755682,-0.45448488144756993,29689.7,29686.65,"01/12/2020, 09:15:32",2.550499999999989
"01/12/2020, 09:15:35",401.05806451612904,406.9210253060571,406.75,-0.46641184208056075,-0.4626537898730021,29653.85,29665.6,"01/12/2020, 09:15:37",1.681354838709673
"01/12/2020, 09:15:46",400.6,394.58636336431596,393.1,-0.4590800468577072,-0.45760696038996684,29675.45,29678.55,"01/12/2020, 09:15:48",3.4939999999999998
"01/12/2020, 09:16:12",388.25,397.1781354262903,393.2,-0.4645202536266879,-0.46662361273774877,29657.4,29652.05,"01/12/2020, 09:16:14",1.0674999999999883
"01/12/2020, 09:16:30",402.0,407.1263255087457,409.95,-0.47137435713011655,-0.4701587842646404,29639.5,29643.75,"01/12/2020, 09:16:32",3.929999999999988
"01/12/2020, 09:16:35",414.85,419.0072542575161,419.9,-0.47586800255885464,-0.4746707975755271,29627.75,29631.5,"01/12/2020, 09:16:37",0.9014999999999542
"01/12/2020, 09:16:47",417.4,413.1699069004033,415.45,-0.4801873348696972,-0.4798027267497673,29615.75,29616.75,"01/12/2020, 09:16:49",-2.224000000000011
"01/12/2020, 09:17:03",430.65,425.7004033948782,424.95,-0.4864524200456799,-0.4836214895476587,29598.6,29606.4,"01/12/2020, 09:17:05",1.3934999999999889
"01/12/2020, 09:17:12",433.0,439.1561744245245,436.4,-0.4926576111756731,-0.49130044999401434,29581.75,29585.25,"01/12/2020, 09:17:14",-0.9300000000000228
"01/12/2020, 09:17:43",428.35,422.4733777547823,428.8,-0.482133378409344,-0.4854946162595297,29610.6,29601.25,"01/12/2020, 09:17:45",3.8335000000000115
"01/12/2020, 09:18:16",429.9,434.6816285125593,425.75,-0.4873518182648695,-0.48505971280974336,29596.15,29602.45,"01/12/2020, 09:18:18",-8.448999999999977
"01/12/2020, 09:18:31",453.65,461.5741946356259,455.75,-0.5034512626480137,-0.5011805530557467,29551.75,29557.5,"01/12/2020, 09:18:33",-2.4364999999999775
"01/12/2020, 09:18:36",442.05,436.5537999630122,442.55,-0.4937277159115183,-0.49644565988273825,29578.45,29571.15,"01/12/2020, 09:18:38",3.9205000000000005
"01/12/2020, 09:20:44",457.8,464.6351989531423,466.0,-0.507659124195925,-0.5127158698087442,29540.4,29526.35,"01/12/2020, 09:20:46",3.6219999999999883
"01/12/2020, 09:20:45",459.4,465.39595214913066,467.2,-0.5136395469889976,-0.5135511323715036,29525.1,29524.05,"01/12/2020, 09:20:47",3.206000000000011
"01/12/2020, 09:21:03",449.5,443.76036145970335,448.25,-0.5056402667833026,-0.5057187821876141,29546.6,29546.55,"01/12/2020, 09:21:05",-3.245
"01/12/2020, 09:22:16",453.7,458.98094763113363,452.65,-0.5020232605602359,-0.5015302507672459,29555.5,29556.9,"01/12/2020, 09:22:18",-5.587000000000011
"01/12/2020, 09:22:34",455.0,460.20209205898306,456.25,-0.5072189765996882,-0.5074493373285804,29541.9,29541.15,"01/12/2020, 09:22:36",-3.3
"01/12/2020, 09:23:15",453.25,457.87535912395333,458.5,-0.505275679006445,-0.5055169047409436,29547.1,29545.85,"01/12/2020, 09:23:17",0.7175000000000002
"01/12/2020, 09:24:45",430.26363636363635,419.3125920652384,426.1341463414634,-0.4865963616339286,-0.4869222624165559,29628.9,29607.05,"01/12/2020, 09:24:47",-0.17314634146341845
