time t,actual price at t,expected price at t + 3,actual price at t + 3,delta at t,expected delta at t+3,actual delta at t + 3,spot at t,expected spot at t+3,actual spot at t + 3,time t + 3,trade pnl,    , Total PnL:
"01/12/2020, 09:15:22",287.2,291.50699547097554,276.3,-0.3692676102218684,-0.37435858070191325,-0.36222811490915774,29628.6,-11.505000000000106,29645.3,"01/12/2020, 09:15:25",-13.771999999999977,    ,-209.03349999999983
"01/12/2020, 09:15:23",276.4,281.65843569036775,276.3,-0.3668465527880471,-0.3715552510416991,-0.36222811490915774,29626.35,-14.152500000000328,29653.3,"01/12/2020, 09:15:26",-2.8639999999999657
"01/12/2020, 09:15:24",279.25,282.387189234406,272.3,-0.36191605249769054,-0.365001656126352,-0.35717130749617354,29650.2,-8.594999999999889,29661.8,"01/12/2020, 09:15:27",-9.742499999999989,   ,positive:,10
"01/12/2020, 09:18:31",314.55,318.00006237351204,311.25,-0.3953678332436539,-0.3986207248425145,-0.39180590138130356,29551.75,-8.655000000000108,29562.5,"01/12/2020, 09:18:34",-6.4455000000000116,   ,negative:,56
"01/12/2020, 09:18:32",314.4,318.027540621993,307.45,-0.394773947482463,-0.3980840188744064,-0.39077982164599234,29553.85,-9.1125,29563.25,"01/12/2020, 09:18:35",-10.093999999999989
"01/12/2020, 09:20:55",326.0,329.50397827437564,320.3,-0.4082058765561669,-0.4112650556778949,-0.4078124228726665,29513.3,-8.51999999999989,29511.05,"01/12/2020, 09:20:58",-8.959999999999988
"01/12/2020, 09:20:56",326.25,329.69350157613115,318.8,-0.4080522691765509,-0.41104166829379546,-0.4041413877530431,29514.0,-8.377499999999781,29522.95,"01/12/2020, 09:20:59",-10.712499999999988
"01/12/2020, 09:20:58",320.3,323.69925644170627,317.15,-0.4078124228726665,-0.4105382175973653,-0.4002796641543682,29511.05,-8.28000000000011,29535.65,"01/12/2020, 09:21:01",-6.353000000000034
"01/12/2020, 09:52:10",245.45,242.96611008677027,249.4,-0.3445017030571762,-0.3414281667669696,-0.346550256745104,29679.2,7.2749999999999995,29676.25,"01/12/2020, 09:52:13",-6.4045000000000165
"01/12/2020, 12:28:16",199.35,201.59458922493795,195.65,-0.3093596422331757,-0.3117485034636047,-0.30670007108710706,29753.8,-7.199999999999999,29758.05,"01/12/2020, 12:28:19",-5.693499999999989
"01/12/2020, 12:28:18",198.7,200.79855585790025,201.05,-0.3092543459388253,-0.31158958543432835,-0.3121599432233779,29752.85,-6.735000000000219,29744.4,"01/12/2020, 12:28:21",0.36300000000002286
"01/12/2020, 12:28:21",201.05,203.57993810516646,215.65,-0.3121599432233779,-0.3149627270671006,-0.32860650953807635,29744.4,-8.03249999999989,29699.5,"01/12/2020, 12:28:24",12.589499999999994
"01/12/2020, 12:28:22",205.75,208.37609599472162,215.6,-0.3149152663354471,-0.31802555188876697,-0.3266737538979214,29741.6,-8.257500000000437,29707.85,"01/12/2020, 12:28:25",7.792499999999994
"01/12/2020, 12:28:23",217.0,222.4256328498038,209.6,-0.33103811929322546,-0.3367866449288589,-0.3235382302591461,29691.45,-16.109999999999673,29710.35,"01/12/2020, 12:28:26",-9.570000000000006
"01/12/2020, 12:28:24",215.65,220.5994516544473,209.6,-0.32860650953807635,-0.3339710967913178,-0.3235382302591461,29699.5,-14.819999999999892,29710.35,"01/12/2020, 12:28:27",-8.206500000000013
"01/12/2020, 12:28:25",215.6,220.1547690299994,213.5,-0.3266737538979214,-0.33167806517380277,-0.32866466758605384,29707.85,-13.732500000000435,29695.35,"01/12/2020, 12:28:28",-4.255999999999995
"01/12/2020, 12:28:26",209.6,213.9400678806546,210.1,-0.3235382302591461,-0.3280474588552208,-0.3251845546401455,29710.35,-13.23000000000011,29704.1,"01/12/2020, 12:28:29",-1.596
"01/12/2020, 12:28:27",209.6,213.9134339095854,209.85,-0.3235382302591461,-0.3280801604552452,-0.32490382827745634,29710.35,-13.147500000000218,29704.85,"01/12/2020, 12:28:30",-1.846
"01/12/2020, 12:28:28",213.5,218.5828890164903,208.35,-0.32866466758605384,-0.3340160352548226,-0.3230940796129289,29695.35,-15.217500000000108,29709.9,"01/12/2020, 12:28:31",-7.2850000000000055
"01/12/2020, 12:28:29",210.1,214.564944047279,208.35,-0.3251845546401455,-0.329820428238523,-0.3230940796129289,29704.1,-13.537500000000001,29713.7,"01/12/2020, 12:28:32",-3.851
"01/12/2020, 12:28:30",209.85,214.2734754316695,206.72500000000002,-0.32490382827745634,-0.32949537666067236,-0.32197795080719516,29704.85,-13.425,29711.65,"01/12/2020, 12:28:33",-5.223499999999971
"01/12/2020, 12:28:31",208.35,212.46153328540794,206.72500000000002,-0.3230940796129289,-0.32728623167426313,-0.32197795080719516,29709.9,-12.562500000000004,29712.95,"01/12/2020, 12:28:34",-3.7084999999999715
"01/12/2020, 12:28:32",208.35,212.27279274386802,208.45,-0.3230940796129289,-0.32730853098607776,-0.32356016909034224,29713.7,-11.984999999999676,29708.05,"01/12/2020, 12:28:35",-1.9835000000000056
"01/12/2020, 12:28:33",206.72500000000002,210.6711442448901,208.6,-0.32197795080719516,-0.325992915728229,-0.3222397323042969,29711.65,-12.104999999999563,29714.15,"01/12/2020, 12:28:36",-0.1922500000000289
"01/12/2020, 12:28:34",206.72500000000002,209.6997995669478,208.4,-0.32197795080719516,-0.32458260414051965,-0.32300230723194545,29712.95,-9.164999999999782,29710.4,"01/12/2020, 12:28:37",-0.39225000000001753
"01/12/2020, 12:28:35",208.45,210.68581867862835,207.2,-0.32356016909034224,-0.3258023575414738,-0.3209007144505449,29708.05,-6.8625000000000025,29717.35,"01/12/2020, 12:28:38",-3.3345
"01/12/2020, 13:07:23",189.3,187.27635757277855,182.6,-0.2974014480969345,-0.2948841424002144,-0.29460713840308017,29788.3,6.862499999999999,29785.05,"01/12/2020, 13:07:26",4.807000000000016
"01/12/2020, 13:07:26",182.6,180.76010037071458,182.45,-0.29460713840308017,-0.29170029794458013,-0.2953396896373306,29785.05,6.307499999999891,29781.05,"01/12/2020, 13:07:29",-1.6759999999999944
"01/12/2020, 13:30:52",204.65,206.7406318148252,211.35,-0.3238751935896289,-0.3260244545536376,-0.331555912271142,29699.75,-6.4125,29679.65,"01/12/2020, 13:30:55",4.653499999999989
"01/12/2020, 13:30:53",208.9,211.2706447763686,216.9,-0.32696277758077485,-0.32959955180654343,-0.33371695226378506,29694.55,-7.192500000000107,29680.3,"01/12/2020, 13:30:56",5.911
"01/12/2020, 13:30:55",211.35,213.6073160881098,214.7,-0.331555912271142,-0.3340460359762993,-0.33226936793653294,29679.65,-6.757499999999892,29682.55,"01/12/2020, 13:30:58",1.2364999999999942
"01/12/2020, 13:30:56",216.9,219.3321521838507,210.8,-0.33371695226378506,-0.3367465813569556,-0.3311897497951577,29680.3,-7.222500000000219,29680.2,"01/12/2020, 13:30:59",-8.268999999999995
"01/12/2020, 13:30:57",215.65,217.92128707868264,210.25,-0.33371763211107464,-0.33648697461965066,-0.33046239950635936,29678.15,-6.75,29682.25,"01/12/2020, 13:31:00",-7.556500000000006
"01/12/2020, 13:31:02",214.75,217.01903447416902,213.15,-0.3336340066198318,-0.3365271745152361,-0.33040758235074463,29676.95,-6.74250000000011,29687.65,"01/12/2020, 13:31:05",-3.7474999999999943
"01/12/2020, 13:39:10",154.95,153.2660650964347,159.275,-0.2711428063776111,-0.2672912545341732,-0.2743903238524581,29823.7,6.300000000000001,29820.75,"01/12/2020, 13:39:13",-5.874500000000017
"01/12/2020, 13:39:11",157.45,155.79671104495003,159.275,-0.2727431267430802,-0.26915571103783903,-0.2743903238524581,29823.5,6.142500000000108,29825.9,"01/12/2020, 13:39:14",-3.399500000000017
"01/12/2020, 13:39:12",153.25,151.60362585405642,160.075,-0.26849035743907734,-0.2644777744487663,-0.2746792126345099,29832.05,6.225,29821.8,"01/12/2020, 13:39:15",-8.35749999999999
"01/12/2020, 13:39:14",159.275,157.6504976033741,158.975,-0.2743903238524581,-0.2710892610139126,-0.27450321763353713,29825.9,5.992500000000108,29819.2,"01/12/2020, 13:39:17",-1.2927499999999887
"01/12/2020, 14:01:09",145.95,144.16592419151974,154.55,-0.26124475548385817,-0.25716408050165657,-0.26698719188971154,29845.55,6.937500000000002,29844.75,"01/12/2020, 14:01:12",-10.059500000000023
"01/12/2020, 14:01:10",153.8,152.06937537290347,156.15,-0.26625602026797424,-0.26311282814085163,-0.2682128972537612,29846.15,6.577500000000329,29843.55,"01/12/2020, 14:01:13",-3.8879999999999946
"01/12/2020, 14:01:11",154.25,152.63758109014964,156.55,-0.266705902549802,-0.2637904146994467,-0.2685820042643172,29845.25,6.112500000000001,29842.9,"01/12/2020, 14:01:14",-3.8425000000000114
"01/12/2020, 14:01:12",154.55,152.95539893669562,158.2,-0.26698719188971154,-0.2641161181456578,-0.2696788717912568,29844.75,6.0375000000000005,29842.5,"01/12/2020, 14:01:15",-5.195499999999978
