time t,actual price at t,expected price at t + 2,actual price at t + 2,delta at t,actual delta at t + 2,spot at t,actual spot at t + 2,time t + 2,trade pnl,    , Total PnL:
"04/02/2022, 09:15:07",456.75,466.15274728441733,471.9,-0.4413412274516304,-0.4547791873847018,39009.65,38962.35,"04/02/2022, 09:15:09",10.582499999999978,    ,-19.38820070910268
"04/02/2022, 09:15:08",464.4,471.5368884647497,474.4,-0.4471380250834045,-0.45542212246800773,38989.4,38960.5,"04/02/2022, 09:15:10",5.356
"04/02/2022, 09:15:09",471.9,480.2591200045977,468.6,-0.4547791873847018,-0.46088310082268436,38962.35,38939.5,"04/02/2022, 09:15:11",-8.018999999999956,   ,positive:,8
"04/02/2022, 09:15:11",468.6,474.48647255271163,465.25,-0.46088310082268436,-0.45844050000596326,38939.5,38947.6,"04/02/2022, 09:15:13",-8.036000000000023,   ,negative:,18
"04/02/2022, 09:15:15",452.35,447.27050974433297,441.8,-0.4501402034293278,-0.4454272107977886,38974.85,38989.35,"04/02/2022, 09:15:17",6.026500000000011
"04/02/2022, 09:15:16",441.8,437.11578724096717,437.6,-0.4454272107977886,-0.44262748888286296,38989.35,38998.5,"04/02/2022, 09:15:18",-0.21800000000001152,   ,EPAP:,13
"04/02/2022, 09:15:21",426.35,418.82909231356143,421.65,-0.43142820286448114,-0.4288559310225537,39037.4,39045.55,"04/02/2022, 09:15:23",0.43650000000004496,   ,EPAL:,3
"04/02/2022, 09:16:45",451.25,460.9439738754865,456.25,-0.45703176419920055,-0.4532185366770136,38949.8,38964.55,"04/02/2022, 09:16:47",0.4874999999999998,   ,ELAP:,2
"04/02/2022, 09:20:23",448.95,442.1395871270953,452.5,-0.4487404001338291,-0.4511412256761105,38979.15,38971.25,"04/02/2022, 09:20:25",0.9394999999999882,   ,ELAL:,8
"04/02/2022, 09:45:17",322.9921568627451,327.6217470884986,324.25,-0.38093090438451327,-0.38136671710162773,39175.75,39175.35,"04/02/2022, 09:45:19",-1.9720784313725561
"04/02/2022, 09:48:27",296.05,292.7675134081558,294.0,-0.359528075750859,-0.3572474101019907,39241.45,39249.45,"04/02/2022, 09:48:29",-0.9104999999999888
"04/02/2022, 09:56:45",294.35,290.9367877448587,293.8,-0.35632230319606606,-0.3566211159522936,39254.35,39252.2,"04/02/2022, 09:56:47",-2.393499999999989
"04/02/2022, 10:05:29",328.25,331.5576715385751,330.4166666666667,-0.3839119062831742,-0.3888050643581664,39154.0,39149.95,"04/02/2022, 10:05:31",-1.1158333333333146
"04/02/2022, 10:07:05",352.0,356.16925387352904,351.1293017456359,-0.40725077906245133,-0.4053254880091117,39092.35,39100.0,"04/02/2022, 10:07:07",-4.390698254364072
"04/02/2022, 10:12:52",363.5,367.768949093542,363.9,-0.41774981773414765,-0.41845668993119034,39059.6,39057.2,"04/02/2022, 10:12:54",-3.235000000000023
"04/02/2022, 10:15:11",349.05,344.10461434889066,349.5,-0.4084333997525391,-0.41060852045120555,39085.9,39077.95,"04/02/2022, 10:15:13",3.0405000000000117
"04/02/2022, 10:37:18",399.8,404.36485959757414,403.7,-0.44860263533337275,-0.45043889058433706,38966.6,38961.6,"04/02/2022, 10:37:20",-0.09800000000002296
"04/02/2022, 10:45:36",417.0,412.7323990279496,415.25,-0.4561974690659554,-0.45710657668678323,38945.95,38942.6,"04/02/2022, 10:45:38",-2.42
"04/02/2022, 11:35:57",432.1,436.6305358605499,433.4,-0.46814578054181766,-0.46688951097166864,38910.6,38914.75,"04/02/2022, 11:35:59",-3.021000000000046
"04/02/2022, 12:19:24",534.05,539.5732104168352,537.8,-0.5379317246479332,-0.5368434807678568,38705.65,38707.4,"04/02/2022, 12:19:26",-1.5904999999999996
"04/02/2022, 12:25:13",527.7560240963855,521.6116962343099,527.55,-0.5304549964421312,-0.53027722879051,38726.45,38726.9,"04/02/2022, 12:25:15",-5.071536144578265
"04/02/2022, 13:16:16",612.15,618.8247300980687,615.75,-0.5735724520491203,-0.5718045260437066,38592.6,38595.25,"04/02/2022, 13:16:18",-2.5214999999999774
"04/02/2022, 13:54:15",434.4,429.66216454851747,431.2,-0.48276030120177893,-0.4824928804737283,38867.8,38868.45,"04/02/2022, 13:54:17",-1.1440000000000117
"04/02/2022, 14:20:34",458.15,462.74071613933154,466.55,-0.49754872434277786,-0.4991443540347973,38825.95,38821.0,"04/02/2022, 14:20:36",3.818500000000034
"04/02/2022, 15:21:03",510.0,516.5521954643204,514.95,-0.5160188946319977,-0.5284348493660218,38748.0,38735.85,"04/02/2022, 15:21:05",-0.14999999999995506
"04/02/2022, 15:21:04",513.5827272727273,519.4221249413503,514.95,-0.5294576959386177,-0.5284348493660218,38733.5,38735.85,"04/02/2022, 15:21:06",-3.7685545454545393
