time t,actual price at t,expected price at t + 2,actual price at t + 2,delta at t,actual delta at t + 2,spot at t,actual spot at t + 2,time t + 2,trade pnl,    , Total PnL:
"01/12/2020, 09:15:06",18.55,19.212240361663245,18.55,-0.04122785805975582,-0.04122785805975582,29683.05,29694.1,"01/12/2020, 09:15:08",-0.1855,    ,7.917838509316766
"01/12/2020, 09:15:12",22.05,21.219455022046276,22.2,-0.0468596096766305,-0.046853331207330484,29715.0,29696.75,"01/12/2020, 09:15:14",-0.3704999999999986
"01/12/2020, 09:15:14",22.2,22.813088424062116,23.05,-0.046853331207330484,-0.04818032997491173,29696.75,29667.65,"01/12/2020, 09:15:16",0.6280000000000014,   ,positive:,23
"01/12/2020, 09:15:16",23.05,23.761713115617074,24.4,-0.04818032997491173,-0.05042033344579977,29667.65,29674.85,"01/12/2020, 09:15:18",1.119499999999998,   ,negative:,19
"01/12/2020, 09:15:20",29.1,30.395937611401266,29.95,-0.05681079784380927,-0.05895502064277025,29635.6,29628.6,"01/12/2020, 09:15:22",0.5589999999999978
"01/12/2020, 09:15:21",29.32857142857143,30.297804360678004,29.95,-0.057561600289091075,-0.05895502064277025,29614.3,29626.35,"01/12/2020, 09:15:23",0.3281428571428558,   ,EPAP:,19
"01/12/2020, 09:15:24",25.9,25.155766454968827,25.9,-0.05302395122726011,-0.05302395122726011,29650.2,29653.3,"01/12/2020, 09:15:26",-0.259,   ,EPAL:,4
"01/12/2020, 09:15:35",27.35,27.940731827432778,26.85,-0.054924946391565754,-0.054109890083964274,29653.85,29665.6,"01/12/2020, 09:15:37",-0.7735000000000001,   ,ELAP:,3
"01/12/2020, 09:15:46",28.9,28.273620552606182,26.7,-0.056904799225776515,-0.05351334624492665,29675.45,29678.55,"01/12/2020, 09:15:48",1.9109999999999994,   ,ELAL:,16
"01/12/2020, 09:16:12",23.8,24.565644546877333,25.026086956521738,-0.049455494922767684,-0.05194150257352703,29657.4,29652.05,"01/12/2020, 09:16:14",0.988086956521737
"01/12/2020, 09:17:12",27.6,28.194873661982424,27.85,-0.05690948976280197,-0.05717040247645855,29581.75,29585.25,"01/12/2020, 09:17:14",-0.026000000000000023
"01/12/2020, 09:17:43",27.2,26.634517338976725,27.5,-0.055689931764391076,-0.05631627351476709,29610.6,29601.25,"01/12/2020, 09:17:45",-0.5720000000000007
"01/12/2020, 09:18:31",30.15,30.949285485572425,30.8,-0.061110472313430364,-0.06182878468052877,29551.75,29557.5,"01/12/2020, 09:18:33",0.34850000000000214
"01/12/2020, 09:20:44",30.75,31.43972484586674,32.5,-0.06166164904470861,-0.06488887580644587,29540.4,29526.35,"01/12/2020, 09:20:46",1.4425
