time t,actual price at t,expected price at t + 2,actual price at t + 2,vega at t,actual vega at t + 2,imp_v at t,actual imp_v at t + 2,time t + 2,trade pnl,    , Total PnL:
"01/12/2020, 09:15:09",18.55,20.24892245381516,22.05,2.0698161149564385,2.2873151016141264,46.652686997532264,48.02369972217097,"01/12/2020, 09:15:13",3.3145,    ,17.12196779317948
"01/12/2020, 09:15:11",22.05,23.229773635519052,22.4,2.2873151016141264,2.2845182746074215,48.02369972217097,48.88523364541626,"01/12/2020, 09:15:15",0.12949999999999787
"01/12/2020, 09:15:12",22.05,21.508410086636594,22.2,2.2873151016141264,2.2879737957783846,48.02369972217097,48.334382790404014,"01/12/2020, 09:15:16",-0.3704999999999986,   ,positive:,20
"01/12/2020, 09:15:17",23.05,25.652301846051493,29.1,2.3392933427437583,2.6645409913598996,48.590979483481256,50.63406779070898,"01/12/2020, 09:15:21",5.819500000000001,   ,negative:,35
"01/12/2020, 09:15:19",29.1,26.810766152116393,29.32857142857143,2.6645409913598996,2.686653784853604,50.63406779070898,49.19901642592147,"01/12/2020, 09:15:23",-0.5195714285714278
"01/12/2020, 09:15:20",29.1,29.94638876524729,29.95,2.6645409913598996,2.7390901233445675,50.63406779070898,49.988362175470066,"01/12/2020, 09:15:24",0.5589999999999978,   ,EPAP:,22
"01/12/2020, 09:15:22",29.95,28.179135455090364,25.9,2.7390901233445675,2.521174748341309,49.988362175470066,48.908474178004475,"01/12/2020, 09:15:26",3.7505000000000006,   ,EPAL:,10
"01/12/2020, 09:15:26",25.9,26.694495853294057,26.15,2.521174748341309,2.5195666308023874,48.908474178004475,49.43484084541709,"01/12/2020, 09:15:30",-0.009000000000000008,   ,ELAP:,6
"01/12/2020, 09:15:31",25.45,24.21643487828962,24.1,2.4696813046775787,2.407105576806771,49.55665637333387,48.722359030198646,"01/12/2020, 09:15:35",1.095499999999998,   ,ELAL:,17
"01/12/2020, 09:15:33",24.1,24.825364393230288,27.35,2.407105576806771,2.592699000438188,48.722359030198646,49.5539038293816,"01/12/2020, 09:15:37",3.009
"01/12/2020, 09:15:42",27.0,28.272149236289053,29.1,2.5754451367079128,2.6785308535082777,49.405586170161065,50.23064601734488,"01/12/2020, 09:15:46",1.8300000000000014
"01/12/2020, 09:15:55",25.3,24.36461099473711,23.6,2.4722318109783146,2.378542131772292,49.182534607150764,48.55055543780512,"01/12/2020, 09:15:59",1.4469999999999992
"01/12/2020, 09:16:04",22.9,23.60708957650358,23.6,2.3394342409872024,2.3713920523040315,48.262951676613966,48.767802752692255,"01/12/2020, 09:16:08",0.47100000000000286
"01/12/2020, 09:16:14",25.026086956521738,25.78179814256783,26.1,2.48007499230971,2.525474342596681,48.65344623519365,49.16241453130577,"01/12/2020, 09:16:18",0.8236521739130465
"01/12/2020, 09:16:28",25.9125,25.216311170512586,24.95,2.517366224486011,2.478307916519725,48.77389407197174,48.311959631758796,"01/12/2020, 09:16:32",0.7033750000000021
"01/12/2020, 09:16:34",25.6,24.94093576035537,25.5,2.5126131303849206,2.5211292329270236,48.57697520088504,48.13884638678662,"01/12/2020, 09:16:38",-0.15599999999999858
"01/12/2020, 09:30:09",29.1,29.753800293633773,28.55,2.703747906050694,2.655947352801718,49.46124621738812,49.84753172080722,"01/12/2020, 09:30:13",-0.8410000000000007
"01/12/2020, 09:30:36",26.45,26.98271183338477,27.65,2.5398148260374,2.599754101896906,49.35384250393414,49.841148164252175,"01/12/2020, 09:30:40",0.9354999999999993
"01/12/2020, 09:52:06",26.2,25.519774299996065,24.55,2.51521890409947,2.4186822291062526,49.518418716297056,49.15502680043987,"01/12/2020, 09:52:10",1.3879999999999986
"01/12/2020, 09:58:31",22.6,22.074440436241986,22.1,2.2932948823322477,2.2703816646579753,48.89292891812803,48.51013790355166,"01/12/2020, 09:58:35",0.274
"01/12/2020, 10:05:37",23.4,22.795537012744845,23.6,2.3669343899094883,2.3949168455191057,48.303565094142634,47.877002089691345,"01/12/2020, 10:05:41",-0.43400000000000283
"01/12/2020, 10:35:44",18.2,18.597598823494483,18.85,1.9800528857737163,2.0245524586937336,48.52279807093585,48.687980395401134,"01/12/2020, 10:35:48",0.46800000000000214
"01/12/2020, 10:35:58",18.6,19.03205974584387,18.7,2.0109351219424525,2.008244935005223,48.5049511927573,48.86382803900332,"01/12/2020, 10:36:02",-0.08600000000000216
"01/12/2020, 10:45:00",17.4,17.756751510121454,17.1,1.9019015290714378,1.8707508810928744,49.09984821313063,49.39873570855438,"01/12/2020, 10:45:04",-0.47399999999999715
"01/12/2020, 12:28:15",17.05,16.56981162258281,16.941304347826087,1.8710058718670552,1.872740128535554,48.888891760830354,48.46020883431827,"01/12/2020, 12:28:19",-0.06180434782608604
"01/12/2020, 12:28:21",18.26527777777778,17.341019725775737,18.55,1.9448416524230083,2.011086610926668,48.770260465427995,47.97646486255951,"01/12/2020, 12:28:25",-0.4673749999999992
"01/12/2020, 12:28:22",18.26527777777778,18.63706306205172,19.15,1.9448416524230083,2.0426879436989793,48.770260465427995,48.438909497884744,"01/12/2020, 12:28:26",0.7020694444444415
"01/12/2020, 12:29:25",19.55,19.97772654707357,19.95,2.0535798109389134,2.0726274440924044,49.079571047411804,49.427470954682484,"01/12/2020, 12:29:29",0.20449999999999857
"01/12/2020, 13:07:20",16.0,16.476393899550743,15.8,1.7973805226560557,1.7824893667326478,48.41914284103144,48.82766139211841,"01/12/2020, 13:07:24",-0.3599999999999993
