time t,actual price at t,expected price at t + 2,actual price at t + 2,delta at t,expected delta at t+2,actual delta at t + 2,spot at t,expected spot at t+2,actual spot at t + 2,time t + 2,trade pnl,    , Total PnL:
"01/12/2020, 09:15:22",484.0,478.70909046992307,483.4406862745098,0.564114226745005,0.5598584691739127,0.5631618245843129,29628.6,-9.450441176470571,29650.2,"01/12/2020, 09:15:24",-4.280686274509801,    ,-17.247280909298183
"01/12/2020, 09:15:23",483.4406862745098,477.23021111526265,485.0,0.5631618245843129,0.5583187610111108,0.5717605843528872,29626.35,-11.12352941176479,29645.3,"01/12/2020, 09:15:25",3.275093137254899
"01/12/2020, 09:15:24",483.4406862745098,477.2461413198791,483.0,0.5631618245843129,0.5579045017547661,0.5759377489084727,29650.2,-11.10323529411774,29653.3,"01/12/2020, 09:15:26",-4.393720588235297,   ,positive:,3
"01/12/2020, 09:15:25",485.0,478.80981632529284,481.65,0.5717605843528872,0.5666911103812441,0.5804009751955164,29645.3,-10.923382352941243,29661.8,"01/12/2020, 09:15:27",-1.4999999999999778,   ,negative:,13
"01/12/2020, 09:15:26",483.0,476.998188396782,492.95,0.5759377489084727,0.5712090988240829,0.5827759467138094,29653.3,-10.507205882353082,29670.5,"01/12/2020, 09:15:28",-5.119999999999989
"01/12/2020, 09:15:27",481.65,476.07511284905877,495.9802325581395,0.5804009751955164,0.5761369112965172,0.5856101844074146,29661.8,-9.676323529411949,29677.3,"01/12/2020, 09:15:29",-9.513732558139528,   ,EPAP:,0
"01/12/2020, 12:28:22",501.4,496.06672396667557,472.0647727272727,0.6194862397023826,0.6164169872285771,0.6019990955792309,29741.6,-8.65205882352936,29699.5,"01/12/2020, 12:28:24",24.321227272727253,   ,EPAL:,0
"01/12/2020, 12:28:23",476.2,469.59103039658936,481.9,0.5967822011371027,0.5926076441688993,0.6047985943951062,29691.45,-11.152352941176373,29707.85,"01/12/2020, 12:28:25",-0.9379999999999891,   ,ELAP:,8
"01/12/2020, 12:28:24",472.0647727272727,464.4831835197486,481.9,0.6019990955792309,0.5972106504548398,0.6047985943951062,29699.5,-12.694999999999858,29710.35,"01/12/2020, 12:28:26",-5.114579545454525,   ,ELAL:,8
"01/12/2020, 12:28:25",481.9,473.89482157470394,481.9,0.6047985943951062,0.599645438835122,0.6047985943951062,29707.85,-13.349852941176387,29710.35,"01/12/2020, 12:28:27",-4.819
"01/12/2020, 12:28:26",481.9,473.81077721587644,469.95,0.6047985943951062,0.5994824910583381,0.6005497061778442,29710.35,-13.493676470588241,29695.35,"01/12/2020, 12:28:28",7.130999999999989
"01/12/2020, 12:28:27",481.9,474.0202622472911,478.35,0.6047985943951062,0.5995213059403635,0.6035262540535768,29710.35,-13.143382352941273,29704.1,"01/12/2020, 12:28:29",-1.2690000000000454
"01/12/2020, 12:28:28",469.95,462.21422120547476,478.2,0.6005497061778442,0.59525518329284,0.6040048871000181,29695.35,-12.995735294117688,29704.85,"01/12/2020, 12:28:30",-3.5505000000000004
"01/12/2020, 12:28:29",478.35,471.2352383127601,478.2,0.6035262540535768,0.5985670564691378,0.6040048871000181,29704.1,-11.886323529411879,29709.9,"01/12/2020, 12:28:31",-4.633499999999966
"01/12/2020, 12:28:30",478.2,472.03664510826945,483.3058823529412,0.6040048871000181,0.5995567180774314,0.6075408154174511,29704.85,-10.279852941176657,29713.7,"01/12/2020, 12:28:32",-0.32388235294119383
"01/12/2020, 12:28:31",478.2,472.88684969921906,489.5,0.6040048871000181,0.600296116128501,0.6050345116818789,29709.9,-8.850882352941271,29711.65,"01/12/2020, 12:28:33",-6.518000000000011
