time t,actual price at t,expected price at t + 3,actual price at t + 3,delta at t,expected delta at t+3,actual delta at t + 3,spot at t,expected spot at t+3,actual spot at t + 3,time t + 3,trade pnl,    , Total PnL:
"01/12/2020, 09:15:21",475.2,469.04243229192616,483.4406862745098,0.5586781937381602,0.5526750979416104,0.5631618245843129,29614.3,-11.021671826625365,29650.2,"01/12/2020, 09:15:24",-3.4886862745098126,    ,-95.41889692028231
"01/12/2020, 09:15:22",484.0,477.3352436511405,485.0,0.564114226745005,0.5581654377587166,0.5717605843528872,29628.6,-11.814551083591315,29645.3,"01/12/2020, 09:15:25",3.84
"01/12/2020, 09:15:23",483.4406862745098,476.1578531494946,483.0,0.5631618245843129,0.5575183108805009,0.5759377489084727,29626.35,-12.93204334365327,29653.3,"01/12/2020, 09:15:26",-4.393720588235297,   ,positive:,14
"01/12/2020, 09:15:24",483.4406862745098,475.7084569876166,481.65,0.5631618245843129,0.5565148359482497,0.5804009751955164,29650.2,-13.730030959752296,29661.8,"01/12/2020, 09:15:27",-3.0437205882352742,   ,negative:,49
"01/12/2020, 09:15:25",485.0,476.8489598675859,492.95,0.5717605843528872,0.5651301836443495,0.5827759467138094,29645.3,-14.256037151702847,29670.5,"01/12/2020, 09:15:28",-3.099999999999988
"01/12/2020, 09:15:26",483.0,475.0697116462215,495.9802325581395,0.5759377489084727,0.5696726883859912,0.5856101844074146,29653.3,-13.769349845201386,29677.3,"01/12/2020, 09:15:29",-8.150232558139505,   ,EPAP:,9
"01/12/2020, 09:15:27",481.65,474.42724229149485,495.9802325581395,0.5804009751955164,0.5748976750352655,0.5856101844074146,29661.8,-12.444427244582155,29689.7,"01/12/2020, 09:15:30",-9.513732558139528,   ,EPAL:,12
"01/12/2020, 09:15:28",492.95,486.5754595710921,493.0,0.5827759467138094,0.5780531694237466,0.5900331161683425,29670.5,-10.938235294117803,29684.7,"01/12/2020, 09:15:31",4.879499999999989,   ,ELAP:,25
"01/12/2020, 09:15:29",495.9802325581395,490.6164602669316,501.9,0.5856101844074146,0.5816781775219881,0.58926847341354,29677.3,-9.1592879256968,29686.65,"01/12/2020, 09:15:32",-0.9599651162790765,   ,ELAL:,17
"01/12/2020, 09:15:37",485.05,490.0697252343232,491.8,0.5817204544655397,0.5857429398602896,0.575513361764024,29665.6,8.629102167182811,29655.3,"01/12/2020, 09:15:40",1.8994999999999997
"01/12/2020, 09:18:32",446.0,441.42279274644426,452.3,0.534939101908094,0.5314543251117902,0.5385009792917117,29553.85,-8.556501547987672,29563.25,"01/12/2020, 09:18:35",-1.8400000000000114
"01/12/2020, 09:18:33",445.1,440.52163705913335,454.85,0.536510686197289,0.5330836296938168,0.5447851493954659,29557.5,-8.533591331269514,29578.45,"01/12/2020, 09:18:36",-5.2989999999999995
"01/12/2020, 09:18:34",452.45,447.7591782454564,458.65,0.5381790312640078,0.5346685523670622,0.5418044931502664,29562.5,-8.716099071207541,29572.1,"01/12/2020, 09:18:37",-1.6754999999999889
"01/12/2020, 09:20:14",452.3,456.96424826974777,456.0,0.5478770060108218,0.551390505192407,0.5466208767757053,29585.05,8.513312693498248,29582.9,"01/12/2020, 09:20:17",-0.8230000000000119
"01/12/2020, 09:20:15",452.1,457.34457511021645,450.05,0.5497672283127031,0.5536956944702112,0.5465411764816963,29589.25,9.539628482972022,29581.6,"01/12/2020, 09:20:18",-6.571000000000011
"01/12/2020, 09:20:16",454.3,459.69920872881835,452.95,0.5480138325765438,0.5520487504118954,0.544580811947526,29585.75,9.85232198142409,29577.65,"01/12/2020, 09:20:19",-5.893000000000023
"01/12/2020, 09:20:17",456.0,461.34647679552216,447.15,0.5466208767757053,0.5505927909258114,0.5435210487121367,29582.9,9.780959752322062,29574.2,"01/12/2020, 09:20:20",-13.410000000000023
"01/12/2020, 09:20:18",450.05,454.81522991085995,446.4,0.5465411764816963,0.5501001467660229,0.5441911998786964,29581.6,8.718885448916469,29575.6,"01/12/2020, 09:20:21",-8.150500000000035
"01/12/2020, 09:20:48",425.0,420.7459273750992,425.95,0.5230549896623415,0.5198298353815272,0.5261751348371035,29522.95,-8.133126934984487,29530.65,"01/12/2020, 09:20:51",3.3000000000000114
"01/12/2020, 09:20:49",425.3,420.56273722920025,425.05,0.5261543850792805,0.522576587656557,0.52552317001755,29530.55,-9.003560371517079,29529.0,"01/12/2020, 09:20:52",-4.003
"01/12/2020, 09:20:50",430.05,425.0473337658861,426.5,0.5257226684079797,0.5219284715581224,0.5239103382336907,29529.85,-9.515789473684386,29525.15,"01/12/2020, 09:20:53",-0.7504999999999891
"01/12/2020, 09:20:51",425.95,420.84137701904285,422.2,0.5261751348371035,0.5223013125545065,0.5229369021435559,29530.65,-9.708978328173352,29522.5,"01/12/2020, 09:20:54",-0.5095000000000001
"01/12/2020, 09:20:52",425.05,420.00717402690134,417.85,0.52552317001755,0.5216835365545109,0.5192909929974121,29529.0,-9.595820433436389,29513.3,"01/12/2020, 09:20:55",2.949499999999988
"01/12/2020, 09:20:53",426.5,421.50663165246937,422.25,0.5239103382336907,0.520116747859961,0.5195092219764774,29525.15,-9.530959752321802,29514.0,"01/12/2020, 09:20:56",-0.01499999999999968
"01/12/2020, 09:20:54",422.2,417.40500859728,421.2,0.5229369021435559,0.5192824686772255,0.520325859724835,29522.5,-9.169349845201118,29516.0,"01/12/2020, 09:20:57",-3.2219999999999995
