time t,actual price at t,expected price at t + 10,actual price at t + 10,delta at t,expected delta at t+10,actual delta at t + 10,spot at t,expected spot at t+10,actual spot at t + 10,time t + 10,trade pnl,    , Total PnL:
"01/12/2020, 09:15:29",495.9802325581395,479.8619763274326,491.8083333333333,0.5856101844074146,0.573457654967966,0.5829524084219884,29677.3,-28.107142857143135,29664.6,"01/12/2020, 09:15:39",-0.7879031007751705,    ,-5039.446248825028
"01/12/2020, 09:15:30",495.9802325581395,483.57455994049315,491.8,0.5856101844074146,0.575829988708864,0.575513361764024,29689.7,-21.54398496240631,29655.3,"01/12/2020, 09:15:40",-0.7795697674419015
"01/12/2020, 09:15:31",493.0,483.5347169696521,484.65,0.5900331161683425,0.5828295298670128,0.5753068235208048,29684.7,-16.240225563910002,29652.55,"01/12/2020, 09:15:41",3.420000000000023,   ,positive:,623
"01/12/2020, 09:15:34",499.9,505.9853125908167,486.9,0.5817295839733561,0.5861432318790621,0.5758503386459779,29670.85,10.381954887218285,29654.4,"01/12/2020, 09:15:44",-17.999,   ,negative:,1363
"01/12/2020, 09:15:35",491.2,499.2100486983982,490.3,0.5749110528995516,0.5812934342156266,0.576886348426342,29653.85,13.779699248120172,29657.65,"01/12/2020, 09:15:45",-5.811999999999977
"01/12/2020, 09:15:36",488.7,497.42685387274054,494.85,0.5783957309176913,0.5854437795134896,0.584919479842938,29660.2,14.906390977443877,29675.45,"01/12/2020, 09:15:46",1.2630000000000345,   ,EPAP:,541
"01/12/2020, 09:15:37",485.05,494.8908231923328,502.13800000000003,0.5817204544655397,0.5899880475028071,0.5842327130267222,29665.6,16.67969924812067,29677.2,"01/12/2020, 09:15:47",12.237500000000022,   ,EPAL:,545
"01/12/2020, 09:15:38",491.8083333333333,503.96459109792994,502.13800000000003,0.5829524084219884,0.5925969587990135,0.5842327130267222,29670.35,20.513533834586518,29678.55,"01/12/2020, 09:15:48",5.411583333333421,   ,ELAP:,525
"01/12/2020, 09:15:39",491.8083333333333,505.70247332943813,499.6,0.5829524084219884,0.5944638559720575,0.5847762953635538,29664.6,23.372556390977522,29676.9,"01/12/2020, 09:15:49",2.8735833333334098,   ,ELAL:,375
"01/12/2020, 09:15:40",491.8,502.9513491310077,496.85,0.575513361764024,0.5850724607680741,0.5836258744238876,29655.3,19.059774436090123,29673.6,"01/12/2020, 09:15:50",0.13200000000001122
"01/12/2020, 09:15:41",484.65,490.8694671132355,495.8,0.5753068235208048,0.5815446611785248,0.5860588162249769,29652.55,10.694736842105081,29678.05,"01/12/2020, 09:15:51",6.303500000000034
"01/12/2020, 09:15:45",490.3,483.8153399877031,499.85,0.576886348426342,0.5723214317897104,0.5835613865201594,29657.65,-11.330451127819337,29674.55,"01/12/2020, 09:15:55",-4.647000000000011
"01/12/2020, 09:15:46",494.85,487.9800541157772,500.7,0.584919479842938,0.5802761352735027,0.584451748727588,29675.45,-11.839097744360647,29676.65,"01/12/2020, 09:15:56",-0.9014999999999658
"01/12/2020, 09:15:47",502.13800000000003,495.70673554688307,500.6,0.5842327130267222,0.5799824872962943,0.5850680647199624,29677.2,-11.088721804511,29677.85,"01/12/2020, 09:15:57",-3.4833799999999897
"01/12/2020, 09:15:48",502.13800000000003,496.90979841562694,501.05,0.5842327130267222,0.5806929815204276,0.5857607848156476,29678.55,-9.00338345864643,29679.4,"01/12/2020, 09:15:58",-3.9333799999999783
"01/12/2020, 09:15:53",500.0,505.9753103423709,501.85,0.5850279894730193,0.5888750142901672,0.5835765039591934,29677.55,10.146992481203496,29675.3,"01/12/2020, 09:16:03",-3.1499999999999773
"01/12/2020, 09:15:54",500.05,506.94073631099013,496.7,0.5823410510856775,0.586595787987099,0.5859906288605998,29672.15,11.746992481203574,29678.25,"01/12/2020, 09:16:04",-8.350500000000023
"01/12/2020, 09:15:55",499.85,506.3022666212257,502.85,0.5835613865201594,0.5873123639756337,0.5897959121284657,29674.55,10.986090225564196,29688.05,"01/12/2020, 09:16:05",-1.9985
"01/12/2020, 09:15:56",500.7,507.29808887647937,501.3,0.584451748727588,0.5882462934520086,0.5902312796024489,29676.65,11.21654135338411,29688.3,"01/12/2020, 09:16:06",-4.406999999999977
"01/12/2020, 09:15:57",500.6,507.8049830847206,499.0527777777778,0.5850680647199624,0.5894281102677665,0.5873105188584304,29677.85,12.223684210526562,29681.85,"01/12/2020, 09:16:07",-6.553222222222217
"01/12/2020, 09:15:58",501.05,509.3336759723309,499.0527777777778,0.5857607848156476,0.5909294702424337,0.5873105188584304,29679.4,14.018045112782215,29679.15,"01/12/2020, 09:16:08",-7.007722222222206
"01/12/2020, 09:15:59",502.8,511.5004850823615,501.7,0.5852647398569388,0.5911289703732123,0.5863168418727582,29679.05,14.718421052631495,29680.75,"01/12/2020, 09:16:09",-6.128000000000023
"01/12/2020, 09:16:00",496.15,504.21099646762445,504.0,0.5861194425961003,0.591591960377477,0.5859161161424709,29678.3,13.625939849623734,29680.8,"01/12/2020, 09:16:10",2.8885000000000227
"01/12/2020, 09:16:01",499.7,506.52832529393504,497.95,0.584857449575793,0.5895658686662008,0.5885801012482261,29677.1,11.581954887217375,29683.8,"01/12/2020, 09:16:11",-6.747
"01/12/2020, 09:16:02",497.95,503.1701802846512,489.10793650793653,0.5838266253704205,0.5874800963434076,0.5769785768279689,29674.4,8.885714285713926,29657.4,"01/12/2020, 09:16:12",-13.82156349206346
