time t,actual price at t,expected price at t + 2,actual price at t + 2,delta at t,actual delta at t + 2,spot at t,actual spot at t + 2,time t + 2,trade pnl,    , Total PnL:
"01/12/2020, 09:15:06",513.7,504.3379864168578,504.45,0.5852734335348941,0.5925917412241688,29683.05,29694.1,"01/12/2020, 09:15:08",4.113000000000056,    ,-41.54430457579736
"01/12/2020, 09:15:12",511.05,521.6020881294941,507.8754098360656,0.6022120143825305,0.5933101956543396,29715.0,29696.75,"01/12/2020, 09:15:14",-8.285090163934397
"01/12/2020, 09:15:14",507.8754098360656,500.2085707529364,500.0,0.5933101956543396,0.5801523402624298,29696.75,29667.65,"01/12/2020, 09:15:16",2.796655737704958,   ,positive:,28
"01/12/2020, 09:15:16",500.0,491.4938124956987,492.78953488372093,0.5801523402624298,0.5804848496154591,29667.65,29674.85,"01/12/2020, 09:15:18",2.2104651162790674,   ,negative:,26
"01/12/2020, 09:15:20",492.05,479.25651331965406,484.0,0.5662819221470272,0.564114226745005,29635.6,29628.6,"01/12/2020, 09:15:22",3.129500000000011
"01/12/2020, 09:15:21",475.2,465.73597033020513,483.4406862745098,0.5586781937381602,0.5631618245843129,29614.3,29626.35,"01/12/2020, 09:15:23",-3.4886862745098126,   ,EPAP:,17
"01/12/2020, 09:15:24",483.4406862745098,491.2565382467059,483.0,0.5631618245843129,0.5759377489084727,29650.2,29653.3,"01/12/2020, 09:15:26",-5.275093137254899,   ,EPAL:,10
"01/12/2020, 09:15:35",491.2,485.05683308512914,485.05,0.5749110528995516,0.5817204544655397,29653.85,29665.6,"01/12/2020, 09:15:37",1.2379999999999773,   ,ELAP:,7
"01/12/2020, 09:15:46",494.85,501.23736778486125,502.13800000000003,0.584919479842938,0.5842327130267222,29675.45,29678.55,"01/12/2020, 09:15:48",2.339500000000011,   ,ELAL:,20
"01/12/2020, 09:16:12",489.10793650793653,480.2776878333364,490.0,0.5769785768279689,0.5742317289332277,29657.4,29652.05,"01/12/2020, 09:16:14",3.9990158730158942
"01/12/2020, 09:17:12",457.35,451.6898917794086,452.05,0.5460198126456817,0.5479948034007975,29581.75,29585.25,"01/12/2020, 09:17:14",0.7265000000000112
"01/12/2020, 09:17:43",463.2,468.8204241620171,462.8,0.5583386034231808,0.5541259144592914,29610.6,29601.25,"01/12/2020, 09:17:45",-5.031999999999977
"01/12/2020, 09:18:31",446.45,439.5268240135744,445.1,0.5340483035070065,0.536510686197289,29551.75,29557.5,"01/12/2020, 09:18:33",-3.1145000000000342
"01/12/2020, 09:18:36",454.85,459.80430821153266,453.0,0.5447851493954659,0.5417885297902103,29578.45,29571.15,"01/12/2020, 09:18:38",-6.398500000000023
"01/12/2020, 09:20:44",425.95,420.0714796686099,423.45,0.5302462137478869,0.5244801909611851,29540.4,29526.35,"01/12/2020, 09:20:46",-1.7595
"01/12/2020, 09:20:45",428.15,422.30366183743774,422.3,0.5238490822193853,0.5235677349446632,29525.1,29524.05,"01/12/2020, 09:20:47",1.5684999999999656
"01/12/2020, 09:21:03",433.3,437.9666818090598,431.75,0.5325318497853004,0.5325845851075428,29546.6,29546.55,"01/12/2020, 09:21:05",-5.8830000000000116
"01/12/2020, 09:22:16",432.45,427.75430960931664,432.9,0.5363733128433523,0.5369529605559364,29555.5,29556.9,"01/12/2020, 09:22:18",3.874500000000011
