time t,actual price at t,expected price at t + 2,actual price at t + 2,delta at t,actual delta at t + 2,spot at t,actual spot at t + 2,time t + 2,trade pnl,    , Total PnL:
"01/12/2020, 09:15:06",321.5,331.2387725087488,329.75,-0.4163062170846388,-0.41439730684942333,29683.05,29694.1,"01/12/2020, 09:15:08",5.035,    ,-41.10795224351459
"01/12/2020, 09:15:12",324.1,314.8641735947855,322.35,-0.40738323477853555,-0.4123504552808299,29715.0,29696.75,"01/12/2020, 09:15:14",-1.491
"01/12/2020, 09:15:13",314.95,309.8238167837853,329.9,-0.404411364797852,-0.4152302415604936,29719.4,29691.35,"01/12/2020, 09:15:15",-11.800499999999989,   ,positive:,84
"01/12/2020, 09:15:14",322.35,329.1686681287632,341.7,-0.4123504552808299,-0.42413392211528844,29696.75,29667.65,"01/12/2020, 09:15:16",16.126499999999965,   ,negative:,119
"01/12/2020, 09:15:15",329.9,334.55772425840235,350.95,-0.4152302415604936,-0.425881059072708,29691.35,29666.15,"01/12/2020, 09:15:17",17.751000000000012
"01/12/2020, 09:15:16",341.7,350.35268205023493,350.95,-0.42413392211528844,-0.4233046724948508,29667.65,29674.85,"01/12/2020, 09:15:18",5.833,   ,EPAP:,63
"01/12/2020, 09:15:17",350.95,354.551922519695,348.35,-0.425881059072708,-0.4233495880725968,29666.15,29673.45,"01/12/2020, 09:15:19",-6.109499999999966,   ,EPAL:,33
"01/12/2020, 09:15:20",354.85,368.0905799160498,372.8,-0.4357560724201903,-0.439909005217487,29635.6,29628.6,"01/12/2020, 09:15:22",14.401499999999988,   ,ELAP:,31
"01/12/2020, 09:15:21",369.65,382.31244390920097,359.145251396648,-0.4441062169462384,-0.439215413734928,29614.3,29626.35,"01/12/2020, 09:15:23",-14.20124860335197,   ,ELAL:,76
"01/12/2020, 09:15:24",359.145251396648,351.19979796936263,358.05,-0.439215413734928,-0.43067196193078416,29650.2,29653.3,"01/12/2020, 09:15:26",-2.496201117318485
"01/12/2020, 09:15:27",353.85818181818183,349.95503362860364,341.50693779904304,-0.42757703668030445,-0.42106885844077624,29661.8,29677.3,"01/12/2020, 09:15:29",8.812662200956972
"01/12/2020, 09:15:28",353.85818181818183,349.8177874899086,341.50693779904304,-0.42757703668030445,-0.42106885844077624,29670.5,29689.7,"01/12/2020, 09:15:30",8.812662200956972
"01/12/2020, 09:15:30",341.50693779904304,336.52371276209914,337.6,-0.42106885844077624,-0.41785506555243046,29689.7,29686.65,"01/12/2020, 09:15:32",0.49186842105259077
"01/12/2020, 09:15:35",354.52710843373495,361.0142601364035,358.85,-0.43027750448345614,-0.42709917597676395,29653.85,29665.6,"01/12/2020, 09:15:37",0.777620481927721
"01/12/2020, 09:15:40",354.0,357.9099653810632,364.6,-0.42955331882694736,-0.43150540313945385,29655.3,29653.2,"01/12/2020, 09:15:42",7.060000000000023
"01/12/2020, 09:15:46",355.55,349.20535143541775,346.15,-0.42377083664177917,-0.421529912364349,29675.45,29678.55,"01/12/2020, 09:15:48",5.844500000000034
"01/12/2020, 09:16:05",332.7291666666667,329.141373211754,334.15,-0.41681517282086133,-0.4187330062450201,29688.05,29681.85,"01/12/2020, 09:16:07",1.9064583333333753
"01/12/2020, 09:16:12",343.75,352.27392410565807,346.35,-0.4275527592653816,-0.4295550777897006,29657.4,29652.05,"01/12/2020, 09:16:14",-0.8374999999999773
"01/12/2020, 09:16:30",356.78000000000003,360.75370725079165,361.9,-0.43008047491639445,-0.43404792977526085,29639.5,29643.75,"01/12/2020, 09:16:32",1.5521999999999472
"01/12/2020, 09:16:35",368.95,373.0955035761201,373.65,-0.4397787992274971,-0.43910345830227016,29627.75,29631.5,"01/12/2020, 09:16:37",1.0104999999999889
"01/12/2020, 09:16:36",372.7,376.76410171175644,368.0,-0.4423529439009144,-0.4396642852043442,29620.75,29627.8,"01/12/2020, 09:16:38",-8.426999999999989
"01/12/2020, 09:16:47",369.75,365.54714935229504,368.1,-0.4436537753463199,-0.44317351284917095,29615.75,29616.75,"01/12/2020, 09:16:49",-2.047500000000023
"01/12/2020, 09:16:58",383.9,387.97789746478634,392.8,-0.454756713770621,-0.4556790841888869,29585.3,29584.35,"01/12/2020, 09:17:00",5.061000000000034
"01/12/2020, 09:17:03",381.7,377.3972787772045,375.2,-0.45022959557172726,-0.4471611757253413,29598.6,29606.4,"01/12/2020, 09:17:05",2.683
"01/12/2020, 09:17:12",384.9,391.3759181662522,387.9,-0.45600771127283224,-0.45505266662075883,29581.75,29585.25,"01/12/2020, 09:17:14",-0.8489999999999998
"01/12/2020, 09:17:43",379.65,373.55737226242434,381.95,-0.4462099253942142,-0.4493948289564287,29610.6,29601.25,"01/12/2020, 09:17:45",1.4964999999999886
"01/12/2020, 09:18:16",381.45,386.12456968723336,379.05,-0.4510082129854709,-0.448769206104771,29596.15,29602.45,"01/12/2020, 09:18:18",-6.214499999999977
"01/12/2020, 09:18:31",402.8,411.02977714590264,404.95,-0.467140116597875,-0.4652754475500842,29551.75,29557.5,"01/12/2020, 09:18:33",-1.8780000000000232
"01/12/2020, 09:18:36",392.2,386.6292932804149,392.8,-0.457584280957235,-0.46005591757420916,29578.45,29571.15,"01/12/2020, 09:18:38",3.3219999999999774
"01/12/2020, 09:19:36",384.95,380.5871805610976,387.05,-0.45543272799477563,-0.45536163861470413,29583.5,29584.15,"01/12/2020, 09:19:38",1.7494999999999772
"01/12/2020, 09:20:00",407.2,411.6750644378386,400.3,-0.47279033133236226,-0.46978832679087645,29535.95,29543.85,"01/12/2020, 09:20:02",-10.971999999999976
"01/12/2020, 09:20:06",398.5,394.3824476250393,390.55,-0.46340125882124994,-0.46119872968120035,29562.15,29567.4,"01/12/2020, 09:20:08",3.9649999999999888
"01/12/2020, 09:20:44",409.75,416.8457957915546,415.0,-0.4713138987426646,-0.4763707385791349,29540.4,29526.35,"01/12/2020, 09:20:46",1.1524999999999999
"01/12/2020, 09:20:45",407.4,415.84637276707554,414.6,-0.4766621903399937,-0.47717895058667636,29525.1,29524.05,"01/12/2020, 09:20:47",3.1260000000000456
"01/12/2020, 09:21:03",401.0,395.8950666595937,400.6,-0.4688545604949468,-0.46885678930266295,29546.6,29546.55,"01/12/2020, 09:21:05",-3.6100000000000225
"01/12/2020, 09:21:11",412.75,417.0682923433701,406.4,-0.475882049795473,-0.47305196785600856,29527.6,29535.15,"01/12/2020, 09:21:13",-10.477500000000024
"01/12/2020, 09:21:36",403.05,398.8640874157419,403.75,-0.4700823805251275,-0.46942801109253196,29543.3,29545.25,"01/12/2020, 09:21:38",3.3305000000000113
"01/12/2020, 09:22:16",403.4,409.00731383915763,400.1,-0.465891551993991,-0.4652668932976667,29555.5,29556.9,"01/12/2020, 09:22:18",-7.333999999999954
"01/12/2020, 09:22:34",404.3,409.61392156806403,406.3,-0.4706168419943424,-0.47094556284719147,29541.9,29541.15,"01/12/2020, 09:22:36",-2.043
"01/12/2020, 09:23:15",408.0,412.35102277196944,407.35,-0.4689479685112019,-0.46935408763602027,29547.1,29545.85,"01/12/2020, 09:23:17",-4.729999999999977
"01/12/2020, 09:23:20",401.5,397.3491080317027,400.3,-0.46206463857743074,-0.46148498768161517,29566.6,29568.15,"01/12/2020, 09:23:22",-2.815000000000011
"01/12/2020, 09:24:45",381.9816666666667,370.6027905998665,377.2080474934037,-0.45038292573735816,-0.4502780982420518,29628.9,29607.05,"01/12/2020, 09:24:47",0.9538025065963334
"01/12/2020, 09:24:46",377.2080474934037,384.15036246413,377.1522821576764,-0.4502780982420518,-0.4476088192404859,29597.4,29605.5,"01/12/2020, 09:24:48",-3.827845810661338
"01/12/2020, 09:25:01",371.5428909952607,367.44399705334354,369.13,-0.44266456184232084,-0.44219800688551913,29619.4,29620.25,"01/12/2020, 09:25:03",-1.302537914691925
"01/12/2020, 09:25:12",378.61825396825395,383.1481873175388,381.49659090909086,-0.4464420189833618,-0.4514479554927675,29597.85,29594.8,"01/12/2020, 09:25:14",-0.9078455988456371
"01/12/2020, 09:25:31",375.0,371.1817078588885,373.2,-0.4435041904798709,-0.4424962208759098,29617.85,29630.0,"01/12/2020, 09:25:33",-1.9499999999999886
