time t,actual price at t,expected price at t + 2,actual price at t + 2,delta at t,actual delta at t + 2,spot at t,actual spot at t + 2,time t + 2,trade pnl,    , Total PnL:
"01/12/2020, 09:15:04",478.5349206349207,485.1284571166776,513.7,0.6127410533736111,0.5852734335348941,29720.7,29683.05,"01/12/2020, 09:15:06",30.379730158730144,    ,-32.11257536412718
"01/12/2020, 09:15:05",478.5349206349207,472.8730696198729,490.6,0.6127410533736111,0.5925933372054715,29707.5,29688.6,"01/12/2020, 09:15:07",-7.27973015873012
"01/12/2020, 09:15:06",513.7,503.0330318093334,504.45,0.5852734335348941,0.5925917412241688,29683.05,29694.1,"01/12/2020, 09:15:08",4.113000000000056,   ,positive:,41
"01/12/2020, 09:15:12",511.05,524.2927391042931,507.8754098360656,0.6022120143825305,0.5933101956543396,29715.0,29696.75,"01/12/2020, 09:15:14",-8.285090163934397,   ,negative:,46
"01/12/2020, 09:15:14",507.8754098360656,498.1205600203623,500.0,0.5933101956543396,0.5801523402624298,29696.75,29667.65,"01/12/2020, 09:15:16",2.796655737704958
"01/12/2020, 09:15:16",500.0,489.8648695069392,492.78953488372093,0.5801523402624298,0.5804848496154591,29667.65,29674.85,"01/12/2020, 09:15:18",2.2104651162790674,   ,EPAP:,32
"01/12/2020, 09:15:20",492.05,476.3595629157901,484.0,0.5662819221470272,0.564114226745005,29635.6,29628.6,"01/12/2020, 09:15:22",3.129500000000011,   ,EPAL:,13
"01/12/2020, 09:15:21",475.2,465.93785264065644,483.4406862745098,0.5586781937381602,0.5631618245843129,29614.3,29626.35,"01/12/2020, 09:15:23",-3.4886862745098126,   ,ELAP:,12
"01/12/2020, 09:15:22",484.0,489.57760943844454,483.4406862745098,0.564114226745005,0.5631618245843129,29628.6,29650.2,"01/12/2020, 09:15:24",-5.399313725490199,   ,ELAL:,30
"01/12/2020, 09:15:24",483.4406862745098,493.22611737871625,483.0,0.5631618245843129,0.5759377489084727,29650.2,29653.3,"01/12/2020, 09:15:26",-5.275093137254899
"01/12/2020, 09:15:30",495.9802325581395,501.39482203083804,501.9,0.5856101844074146,0.58926847341354,29689.7,29686.65,"01/12/2020, 09:15:32",0.9599651162790765
"01/12/2020, 09:15:35",491.2,483.97316599464864,485.05,0.5749110528995516,0.5817204544655397,29653.85,29665.6,"01/12/2020, 09:15:37",1.2379999999999773
"01/12/2020, 09:15:46",494.85,502.5120476907789,502.13800000000003,0.584919479842938,0.5842327130267222,29675.45,29678.55,"01/12/2020, 09:15:48",2.339500000000011
"01/12/2020, 09:16:12",489.10793650793653,478.01833851566425,490.0,0.5769785768279689,0.5742317289332277,29657.4,29652.05,"01/12/2020, 09:16:14",3.9990158730158942
"01/12/2020, 09:16:30",480.282,474.00930312067214,479.65,0.5767851561358839,0.5718073653042666,29639.5,29643.75,"01/12/2020, 09:16:32",-4.170819999999995
