time t,actual price at t,expected price at t + 2,actual price at t + 2,delta at t,expected delta at t+2,actual delta at t + 2,spot at t,expected spot at t+2,actual spot at t + 2,time t + 2,trade pnl,    , Total PnL:
"01/12/2020, 09:15:24",483.4406862745098,478.326428243142,483.0,0.5631618245843129,0.5587304988269374,0.5759377489084727,29650.2,-9.153353973168198,29653.3,"01/12/2020, 09:15:26",-4.393720588235297,    ,-32.41024131016041
"01/12/2020, 09:15:25",485.0,479.60798357342685,481.65,0.5717605843528872,0.5673403172138621,0.5804009751955164,29645.3,-9.504024767801898,29661.8,"01/12/2020, 09:15:27",-1.4999999999999778
"01/12/2020, 09:15:26",483.0,477.75148145754116,492.95,0.5759377489084727,0.571761041893485,0.5827759467138094,29653.3,-9.17956656346759,29670.5,"01/12/2020, 09:15:28",-5.119999999999989,   ,positive:,1
"01/12/2020, 12:28:23",476.2,470.35272198730115,481.9,0.5967822011371027,0.5930699513597035,0.6047985943951062,29691.45,-9.859339525283787,29707.85,"01/12/2020, 12:28:25",-0.9379999999999891,   ,negative:,12
"01/12/2020, 12:28:24",472.0647727272727,465.3098408827176,481.9,0.6019990955792309,0.5976942424528553,0.6047985943951062,29699.5,-11.301651186790412,29710.35,"01/12/2020, 12:28:26",-5.114579545454525
"01/12/2020, 12:28:25",481.9,474.6548964651957,481.9,0.6047985943951062,0.6001611705912612,0.6047985943951062,29707.85,-12.071929824561357,29710.35,"01/12/2020, 12:28:27",-4.819,   ,EPAP:,0
"01/12/2020, 12:28:26",481.9,474.45927160370775,469.95,0.6047985943951062,0.5999788483180095,0.6005497061778442,29710.35,-12.401651186790474,29695.35,"01/12/2020, 12:28:28",7.130999999999989,   ,EPAL:,0
"01/12/2020, 12:28:27",481.9,474.45171342349846,478.35,0.6047985943951062,0.5998644990009682,0.6035262540535768,29710.35,-12.41661506707947,29704.1,"01/12/2020, 12:28:29",-1.2690000000000454,   ,ELAP:,7
"01/12/2020, 12:28:28",469.95,462.388949903165,478.2,0.6005497061778442,0.5954937655003113,0.6040048871000181,29695.35,-12.697110423116683,29704.85,"01/12/2020, 12:28:30",-3.5505000000000004,   ,ELAL:,6
"01/12/2020, 12:28:29",478.35,471.00986740655594,478.2,0.6035262540535768,0.5986120354699805,0.6040048871000181,29704.1,-12.261919504644093,29709.9,"01/12/2020, 12:28:31",-4.633499999999966
"01/12/2020, 12:28:30",478.2,471.3343620348185,483.3058823529412,0.6040048871000181,0.5993408396480067,0.6075408154174511,29704.85,-11.45531475748202,29713.7,"01/12/2020, 12:28:32",-0.32388235294119383
"01/12/2020, 12:28:31",478.2,472.1385576895213,489.5,0.6040048871000181,0.5997322331781795,0.6050345116818789,29709.9,-10.106914344685272,29711.65,"01/12/2020, 12:28:33",-6.518000000000011
"01/12/2020, 12:28:32",483.3058823529412,478.27630117034755,489.5,0.6075408154174511,0.6038862729611801,0.6050345116818789,29713.7,-8.328689370485051,29712.95,"01/12/2020, 12:28:34",-1.3610588235294054
