time t,actual price at t,expected price at t + 3,actual price at t + 3,delta at t,expected delta at t+3,actual delta at t + 3,spot at t,expected spot at t+3,actual spot at t + 3,time t + 3,trade pnl,    , Total PnL:
"01/12/2020, 09:15:26",110.575,111.75618605020072,102.6,-0.1817209308001111,-0.18798558120994605,-0.17226151344402751,29653.3,-6.499999999999998,29677.3,"01/12/2020, 09:15:29",-9.080750000000009,    ,-119.84850000000003
"01/12/2020, 09:15:27",108.80000000000001,110.11599696879338,100.9,-0.17874322156785638,-0.18150220673859344,-0.16973301512734906,29661.8,-7.362500000000182,29689.7,"01/12/2020, 09:15:30",-8.988000000000007
"01/12/2020, 09:15:35",115.45,116.84943242721276,109.8,-0.18308192015865643,-0.18501005072266707,-0.17874267632578267,29653.85,-7.643750000000184,29670.35,"01/12/2020, 09:15:38",-6.804500000000006,   ,positive:,22
"01/12/2020, 09:15:36",111.94999999999999,113.29223290085174,110.1,-0.18138282443942444,-0.1840838442643397,-0.17951596896637056,29660.2,-7.400000000000091,29664.6,"01/12/2020, 09:15:39",-2.9694999999999943,   ,negative:,75
"01/12/2020, 09:18:31",129.75,131.38660578519963,127.4,-0.2058623629181966,-0.20811915259321762,-0.2029811229022016,29551.75,-7.949999999999818,29562.5,"01/12/2020, 09:18:34",-3.6474999999999946
"01/12/2020, 09:18:32",129.65,131.2302094517511,127.3,-0.2055557010407938,-0.2077724913405014,-0.20282626919652103,29553.85,-7.6875,29563.25,"01/12/2020, 09:18:35",-3.6465000000000085
"01/12/2020, 09:18:33",131.0,132.45819265272846,124.95,-0.20610496858353144,-0.2084729243229642,-0.19946432635151723,29557.5,-7.074999999999818,29578.45,"01/12/2020, 09:18:36",-7.359999999999998
"01/12/2020, 09:20:55",136.4,137.77849195859983,134.7,-0.21496950621440192,-0.2166955577511386,-0.2140621162197931,29513.3,-6.41249999999991,29511.05,"01/12/2020, 09:20:58",-3.064000000000017
"01/12/2020, 09:20:56",136.45,137.83758007972997,133.75,-0.21492043829312024,-0.21661245171186316,-0.21199122243160673,29514.0,-6.456250000000182,29522.95,"01/12/2020, 09:20:59",-4.064499999999988
"01/12/2020, 09:20:57",138.5,139.9220900760873,134.1,-0.21608206284327025,-0.21794479737012729,-0.21153964580662432,29516.0,-6.581250000000183,29528.9,"01/12/2020, 09:21:00",-5.7850000000000055
"01/12/2020, 09:20:58",134.7,136.19977270176489,132.3,-0.2140621162197931,-0.21571978468471018,-0.20949904496774252,29511.05,-7.006249999999909,29535.65,"01/12/2020, 09:21:01",-3.7469999999999772
"01/12/2020, 09:24:45",122.05,120.52400536596033,121.1,-0.19210003260923258,-0.19059337355033873,-0.19361710430985113,29628.9,7.943750000000366,29605.5,"01/12/2020, 09:24:48",-0.2704999999999971
"01/12/2020, 09:30:31",108.55,107.45674138276267,106.9,-0.17849120281425712,-0.17679874763021158,-0.17691182001726702,29662.45,6.125000000000001,29665.15,"01/12/2020, 09:30:34",0.5644999999999916
"01/12/2020, 09:30:32",106.9,105.80085883203118,107.65,-0.1771023029959906,-0.17522868696608423,-0.17755898106770474,29663.1,6.206249999999729,29664.7,"01/12/2020, 09:30:35",-1.8190000000000002
"01/12/2020, 09:30:33",106.75,105.65351395906092,108.4,-0.17667448796601093,-0.17495671048614578,-0.17900938582897652,29666.4,6.206250000000183,29655.65,"01/12/2020, 09:30:36",-2.7175000000000056
"01/12/2020, 09:52:09",99.1,98.04252067103339,99.45,-0.1690276649696898,-0.1670556055713583,-0.16973314054666844,29680.7,6.256249999999908,29676.15,"01/12/2020, 09:52:12",-1.3410000000000086
"01/12/2020, 09:52:10",97.55,96.53147484740748,100.8,-0.167831127100726,-0.16570299754557313,-0.17086841176023881,29679.2,6.068749999999908,29676.25,"01/12/2020, 09:52:13",-4.2255
"01/12/2020, 09:52:11",97.9,96.9043660240701,100.45,-0.16803948960841808,-0.16593853777165982,-0.17059087276720675,29680.25,5.925000000000182,29676.05,"01/12/2020, 09:52:14",-3.5289999999999973
"01/12/2020, 10:36:03",74.75,73.92837844625245,72.8,-0.13852418187525473,-0.1370777451167827,-0.13587136199930683,29779.85,5.931249999999635,29789.35,"01/12/2020, 10:36:06",1.2025000000000028
"01/12/2020, 10:36:05",72.35,71.45018182895267,73.6,-0.13505713636732253,-0.13351782012369254,-0.13696863015866256,29794.4,6.662500000000365,29785.35,"01/12/2020, 10:36:08",-1.9735
"01/12/2020, 10:36:06",72.8,72.0034541402791,73.2,-0.13587136199930683,-0.13443824909897914,-0.13591621864179615,29789.35,5.862499999999728,29794.5,"01/12/2020, 10:36:09",-1.1280000000000057
"01/12/2020, 12:28:16",74.3,75.20661741510301,73.3,-0.14001813360664528,-0.14116534725278895,-0.13868067626390257,29753.8,-6.474999999999909,29758.05,"01/12/2020, 12:28:19",-1.7429999999999999
"01/12/2020, 12:28:17",73.85,74.68369347952523,73.25,-0.13938448978478846,-0.1404490542367769,-0.13877648752895766,29756.15,-5.981249999999818,29756.05,"01/12/2020, 12:28:20",-1.3384999999999942
"01/12/2020, 12:28:18",74.2,75.0477944522386,75.95,-0.13998670006003522,-0.14112981367836017,-0.14239602892303083,29752.85,-6.05625000000009,29744.4,"01/12/2020, 12:28:21",1.008
"01/12/2020, 12:28:19",73.3,74.10261441387732,78.05,-0.13868067626390257,-0.13958098941004762,-0.14470737933152122,29758.05,-5.787499999999909,29741.6,"01/12/2020, 12:28:22",4.017
